id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Tgif1	10	3.2967e-09	2.4748e-07	5.3e-05	22	10	-0.8407	1.0	1.0	1.0	19986	0	-0.8407
Cbfb	5	4.6601e-09	2.4748e-07	5.3e-05	23	4	-0.93279	0.87438	0.86605	1.0	16947	0	-0.93279
Ndufb10	5	7.2804e-09	2.4748e-07	5.3e-05	24	5	-1.8639	1.0	1.0	1.0	19945	0	-1.8639
S100pbp	5	7.9896e-09	2.4748e-07	5.3e-05	25	5	-0.73649	1.0	1.0	1.0	19984	0	-0.73649
Szrd1	5	8.2731e-09	2.4748e-07	5.3e-05	26	5	-0.78368	1.0	1.0	1.0	19983	0	-0.78368
Csnk2b	5	8.6469e-09	2.4748e-07	5.3e-05	27	5	-0.76502	1.0	1.0	1.0	19982	0	-0.76502
Adnp	10	9.1428e-09	2.4748e-07	5.3e-05	28	4	-0.083243	0.32645	0.47545	0.923385	9213	4	-0.083243
Sarnp	5	1.2681e-08	2.4748e-07	5.3e-05	29	5	-0.77486	1.0	1.0	1.0	19981	0	-0.77486
Fxn	5	1.4213e-08	2.4748e-07	5.3e-05	30	5	-1.5184	0.99986	0.99996	1.0	19825	0	-1.5184
Rad54l2	5	1.5353e-08	2.4748e-07	5.3e-05	31	5	-2.0906	1.0	1.0	1.0	19980	0	-2.0906
Timm22	5	1.686e-08	2.4748e-07	5.3e-05	32	5	-1.8063	0.99999	1.0	1.0	19907	0	-1.8063
Stat3	5	1.813e-08	2.4748e-07	5.3e-05	33	5	-1.8396	1.0	1.0	1.0	19978	0	-1.8396
Mrpl39	5	1.8794e-08	2.4748e-07	5.3e-05	34	5	-2.5344	1.0	1.0	1.0	19979	0	-2.5344
Dars2	4	2.2542e-08	2.4748e-07	5.3e-05	35	4	-1.7288	1.0	1.0	1.0	19977	0	-1.7288
Tars2	5	2.3814e-08	2.4748e-07	5.3e-05	36	5	-2.3734	1.0	1.0	1.0	19976	0	-2.3734
Mtg1	5	2.6252e-08	2.4748e-07	5.3e-05	37	5	-1.9196	1.0	1.0	1.0	19975	0	-1.9196
Tamm41	5	3.1262e-08	2.4748e-07	5.3e-05	38	5	-1.9345	1.0	1.0	1.0	19974	0	-1.9345
Tbrg1	5	3.253e-08	2.4748e-07	5.3e-05	39	5	-0.99114	1.0	1.0	1.0	19973	0	-0.99114
G2e3	5	3.4336e-08	2.4748e-07	5.3e-05	40	5	-1.1973	1.0	1.0	1.0	19972	0	-1.1973
Manf	5	3.4835e-08	2.4748e-07	5.3e-05	41	4	-2.3235	0.16515	0.25272	0.807825	6252	1	-2.3235
Dpm3	5	3.5996e-08	2.4748e-07	5.3e-05	42	4	-2.0108	0.95691	0.95832	1.0	18635	0	-2.0108
Rcor1	5	4.677e-08	2.4748e-07	5.3e-05	43	5	-0.88834	0.99966	0.99987	1.0	19788	0	-0.88834
Polg2	5	4.744e-08	2.4748e-07	5.3e-05	44	5	-1.3176	1.0	1.0	1.0	19971	0	-1.3176
Ambra1	5	4.7481e-08	2.4748e-07	5.3e-05	45	5	-1.7686	1.0	1.0	1.0	19919	0	-1.7686
Nars2	5	5.4259e-08	2.4748e-07	5.3e-05	46	5	-0.89355	1.0	1.0	1.0	19970	0	-0.89355
Derl2	5	5.4403e-08	2.4748e-07	5.3e-05	47	5	-1.1861	1.0	1.0	1.0	19969	0	-1.1861
Api5	5	5.8635e-08	2.4748e-07	5.3e-05	48	5	-0.8255	1.0	1.0	1.0	19968	0	-0.8255
Cox5a	5	5.9159e-08	2.4748e-07	5.3e-05	49	5	-1.0624	1.0	1.0	1.0	19926	0	-1.0624
Cebpa	5	8.1884e-08	2.4748e-07	5.3e-05	50	5	-2.7628	0.99996	0.99999	1.0	19869	0	-2.7628
Ndufc2	5	9.0549e-08	2.4748e-07	5.3e-05	51	4	-1.1764	0.92294	0.92712	1.0	17941	0	-1.1764
Ssbp1	5	9.3485e-08	2.4748e-07	5.3e-05	52	5	-1.8306	0.99995	0.99999	1.0	19860	0	-1.8306
Eif2b2	5	9.678e-08	2.4748e-07	5.3e-05	53	5	-2.2394	1.0	1.0	1.0	19966	0	-2.2394
Ccdc60	5	1.1524e-07	2.4748e-07	5.3e-05	54	2	-0.17731	0.94811	0.95031	1.0	18426	0	-0.17731
Zc3hc1	5	1.1678e-07	2.4748e-07	5.3e-05	55	5	-0.76658	0.99997	0.99999	1.0	19877	0	-0.76658
Mrpl24	5	1.1729e-07	2.4748e-07	5.3e-05	56	5	-1.6914	1.0	1.0	1.0	19965	0	-1.6914
Creld2	5	1.1926e-07	2.4748e-07	5.3e-05	57	5	-1.1367	0.99998	0.99999	1.0	19885	0	-1.1367
Slc25a3	5	1.3536e-07	2.4748e-07	5.3e-05	58	5	-1.1851	1.0	1.0	1.0	19964	0	-1.1851
Ostc	5	1.4377e-07	2.4748e-07	5.3e-05	59	5	-0.85749	1.0	1.0	1.0	19963	0	-0.85749
Prmt1	5	1.5659e-07	2.4748e-07	5.3e-05	60	5	-1.0315	1.0	1.0	1.0	19962	0	-1.0315
Pars2	5	1.5735e-07	2.4748e-07	5.3e-05	61	5	-1.6296	0.99999	1.0	1.0	19903	0	-1.6296
Actr5	5	1.6089e-07	2.4748e-07	5.3e-05	62	4	-1.4192	0.81133	0.79447	1.0	15754	1	-1.4192
Ino80e	5	1.6222e-07	2.4748e-07	5.3e-05	63	5	-1.6872	1.0	1.0	1.0	19934	0	-1.6872
Ing3	5	1.7375e-07	2.4748e-07	5.3e-05	64	5	-1.8245	1.0	1.0	1.0	19925	0	-1.8245
Mrps14	5	1.9657e-07	2.4748e-07	5.3e-05	65	5	-1.5687	1.0	1.0	1.0	19961	0	-1.5687
Dda1	5	2.0063e-07	2.4748e-07	5.3e-05	66	5	-1.3195	1.0	1.0	1.0	19960	0	-1.3195
Ndufab1	5	2.0392e-07	2.4748e-07	5.3e-05	67	5	-1.0759	1.0	1.0	1.0	19959	0	-1.0759
Mrps6	5	2.1336e-07	2.4748e-07	5.3e-05	68	5	-1.1376	0.9993	0.99969	1.0	19750	0	-1.1376
Slc5a3	5	2.1336e-07	2.4748e-07	5.3e-05	69	5	-1.1376	0.9993	0.99969	1.0	19749	0	-1.1376
Fam98a	5	2.1386e-07	2.4748e-07	5.3e-05	70	5	-1.1526	1.0	1.0	1.0	19958	0	-1.1526
Tfam	5	2.2846e-07	2.4748e-07	5.3e-05	71	5	-1.8046	1.0	1.0	1.0	19957	0	-1.8046
Mrpl34	5	2.3886e-07	2.4748e-07	5.3e-05	72	5	-2.5118	1.0	1.0	1.0	19956	0	-2.5118
Flcn	5	2.448e-07	2.4748e-07	5.3e-05	73	5	-1.2017	1.0	1.0	1.0	19955	0	-1.2017
Brd4	5	2.5558e-07	2.4748e-07	5.3e-05	74	4	-0.97102	0.55776	0.617	0.972308	12732	1	-0.97102
Fasn	5	2.7637e-07	2.4748e-07	5.3e-05	75	4	-1.445	0.99399	0.99518	1.0	19526	0	-1.445
Dnajc3	5	2.9504e-07	2.4748e-07	5.3e-05	76	4	-1.2026	0.97716	0.97995	1.0	19097	0	-1.2026
Yeats4	5	3.2427e-07	2.4748e-07	5.3e-05	77	5	-2.4301	1.0	1.0	1.0	19954	0	-2.4301
Rwdd1	5	3.587e-07	2.4748e-07	5.3e-05	78	5	-0.81537	1.0	1.0	1.0	19953	0	-0.81537
Cox7b	5	3.6087e-07	2.4748e-07	5.3e-05	79	5	-1.2776	0.99999	1.0	1.0	19891	0	-1.2776
Zfp319	5	4.1541e-07	2.4748e-07	5.3e-05	80	5	-0.73383	1.0	1.0	1.0	19952	0	-0.73383
Brms1	5	4.1604e-07	2.4748e-07	5.3e-05	81	5	-1.5479	0.99996	0.99999	1.0	19862	0	-1.5479
Mocs3	5	4.1969e-07	2.4748e-07	5.3e-05	82	5	-1.1342	0.99943	0.99975	1.0	19767	0	-1.1342
Fdxr	5	4.2174e-07	2.4748e-07	5.3e-05	83	4	-0.91747	0.93425	0.93794	1.0	18151	0	-0.91747
Rraga	5	4.39e-07	2.4748e-07	5.3e-05	84	5	-1.0214	1.0	1.0	1.0	19951	0	-1.0214
Nae1	5	4.4972e-07	2.4748e-07	5.3e-05	85	5	-1.3142	0.99989	0.99997	1.0	19833	0	-1.3142
Gfer	5	4.8744e-07	2.4748e-07	5.3e-05	86	5	-1.8519	0.99997	0.99999	1.0	19872	0	-1.8519
Lamtor4	5	5.1139e-07	2.4748e-07	5.3e-05	87	4	-1.3546	0.88894	0.88508	1.0	17244	0	-1.3546
Alg5	5	5.2774e-07	2.4748e-07	5.3e-05	88	5	-1.6012	1.0	1.0	1.0	19950	0	-1.6012
Ints1	5	5.3219e-07	2.4748e-07	5.3e-05	89	5	-0.98994	1.0	1.0	1.0	19949	0	-0.98994
Slc33a1	4	5.4659e-07	2.4748e-07	5.3e-05	90	4	-2.4357	1.0	1.0	1.0	19948	0	-2.4357
Cox16	5	5.5852e-07	2.4748e-07	5.3e-05	91	5	-1.6728	0.99973	0.9999	1.0	19798	0	-1.6728
Atp5a1	5	5.7648e-07	2.4748e-07	5.3e-05	92	5	-0.61432	1.0	1.0	1.0	19947	0	-0.61432
Cnot10	5	5.8268e-07	2.4748e-07	5.3e-05	93	5	-1.3103	1.0	1.0	1.0	19942	0	-1.3103
Eif2b1	5	6.4006e-07	2.4748e-07	5.3e-05	94	5	-1.3405	1.0	1.0	1.0	19946	0	-1.3405
Timm9	5	7.2386e-07	7.4243e-07	0.000105	95	5	-0.9267	1.0	1.0	1.0	19944	0	-0.9267
Rlim	5	7.4174e-07	7.4243e-07	0.000105	96	5	-1.0217	1.0	1.0	1.0	19943	0	-1.0217
Ncoa5	5	8.0224e-07	7.4243e-07	0.000105	97	4	-1.782	0.44786	0.53422	0.937907	11441	1	-1.782
Stag2	5	8.2316e-07	7.4243e-07	0.000105	98	5	-1.2882	1.0	1.0	1.0	19941	0	-1.2882
Nrip1	5	8.4233e-07	7.4243e-07	0.000105	99	5	-1.4225	1.0	1.0	1.0	19940	0	-1.4225
Lamtor2	5	8.4462e-07	7.4243e-07	0.000105	100	4	-1.121	0.97662	0.97915	1.0	19082	0	-1.121
Suds3	5	9.3027e-07	7.4243e-07	0.000105	101	5	-1.3689	1.0	1.0	1.0	19939	0	-1.3689
Ndufaf4	5	9.4999e-07	7.4243e-07	0.000105	102	5	-1.347	1.0	1.0	1.0	19938	0	-1.347
Helz	5	9.6787e-07	7.4243e-07	0.000105	103	5	-1.0447	1.0	1.0	1.0	19937	0	-1.0447
Trrap	5	9.9052e-07	7.4243e-07	0.000105	104	5	-1.1472	0.99997	0.99999	1.0	19876	0	-1.1472
Cebpe	5	9.975e-07	7.4243e-07	0.000105	105	5	-0.94621	1.0	1.0	1.0	19911	0	-0.94621
Coq7	5	1.0455e-06	7.4243e-07	0.000105	106	4	-0.97158	0.7984	0.78373	1.0	15539	1	-0.97158
Trmu	5	1.1088e-06	7.4243e-07	0.000105	107	5	-2.6942	1.0	1.0	1.0	19936	0	-2.6942
Alg10b	5	1.113e-06	7.4243e-07	0.000105	108	5	-2.6196	0.99999	1.0	1.0	19895	0	-2.6196
Elp4	5	1.1611e-06	7.4243e-07	0.000105	109	5	-1.1419	1.0	1.0	1.0	19935	0	-1.1419
Mrpl22	5	1.3698e-06	7.4243e-07	0.000105	110	5	-1.8762	1.0	1.0	1.0	19933	0	-1.8762
Adck4	10	1.3938e-06	7.4243e-07	0.000105	111	6	-0.58145	0.64987	0.77338	1.0	13595	1	-0.58145
Mars2	5	1.4697e-06	7.4243e-07	0.000105	112	5	-0.79918	1.0	1.0	1.0	19932	0	-0.79918
Slc31a1	5	1.5342e-06	7.4243e-07	0.000105	113	5	-1.6803	1.0	1.0	1.0	19931	0	-1.6803
Abcb7	5	1.557e-06	7.4243e-07	0.000105	114	4	-1.1771	0.743	0.73196	1.0	14696	1	-1.1771
Pdap1	5	1.5643e-06	7.4243e-07	0.000105	115	5	-1.1177	0.99975	0.99991	1.0	19803	0	-1.1177
Rif1	5	1.5869e-06	7.4243e-07	0.000105	116	5	-1.2307	0.99949	0.99979	1.0	19772	0	-1.2307
Zfp703	5	1.5934e-06	7.4243e-07	0.000105	117	5	-0.62815	1.0	1.0	1.0	19930	0	-0.62815
Lars2	5	1.6415e-06	7.4243e-07	0.000105	118	5	-1.7205	0.99999	1.0	1.0	19910	0	-1.7205
Lamtor1	5	1.7612e-06	7.4243e-07	0.000105	119	5	-0.89958	1.0	1.0	1.0	19929	0	-0.89958
Pcgf1	5	1.9178e-06	7.4243e-07	0.000105	120	5	-1.5772	0.9994	0.99973	1.0	19764	0	-1.5772
Ctu1	5	1.9187e-06	7.4243e-07	0.000105	121	5	-1.8877	0.99999	1.0	1.0	19909	0	-1.8877
Zc3h18	5	2.0652e-06	7.4243e-07	0.000105	122	4	-0.97571	0.98476	0.98668	1.0	19267	0	-0.97571
Mrps33	5	2.0833e-06	7.4243e-07	0.000105	123	5	-1.8468	1.0	1.0	1.0	19916	0	-1.8468
Ep300	5	2.0863e-06	7.4243e-07	0.000105	124	4	-0.79409	0.98349	0.98528	1.0	19241	0	-0.79409
Ndufs7	5	2.1138e-06	7.4243e-07	0.000105	125	4	-1.0731	0.91794	0.92128	1.0	17853	0	-1.0731
Ndufs8	5	2.3004e-06	7.4243e-07	0.000105	126	4	-0.73755	0.34613	0.42665	0.896548	9567	1	-0.73755
Coq5	5	2.3333e-06	7.4243e-07	0.000105	127	5	-0.82371	1.0	1.0	1.0	19928	0	-0.82371
Edc4	5	2.4066e-06	7.4243e-07	0.000105	128	5	-1.5551	1.0	1.0	1.0	19917	0	-1.5551
Paxip1	5	2.4507e-06	7.4243e-07	0.000105	129	5	-1.5665	1.0	1.0	1.0	19927	0	-1.5665
Mta2	5	2.4817e-06	7.4243e-07	0.000105	130	5	-0.70476	0.99977	0.99992	1.0	19806	0	-0.70476
Atpaf2	5	2.5621e-06	7.4243e-07	0.000105	131	4	-1.2061	0.47218	0.56238	0.949117	11877	1	-1.2061
Ndufaf1	5	2.5664e-06	7.4243e-07	0.000105	132	5	-0.96581	1.0	1.0	1.0	19924	0	-0.96581
Mrps34	5	2.5712e-06	7.4243e-07	0.000105	133	5	-1.3358	1.0	1.0	1.0	19923	0	-1.3358
Ndufa5	5	2.6493e-06	7.4243e-07	0.000105	134	5	-1.2459	1.0	1.0	1.0	19922	0	-1.2459
Nus1	5	2.7892e-06	7.4243e-07	0.000105	135	5	-1.5301	1.0	1.0	1.0	19921	0	-1.5301
Csf3r	5	2.7998e-06	7.4243e-07	0.000105	136	5	-1.9018	0.99999	1.0	1.0	19899	0	-1.9018
Chchd4	5	2.8332e-06	7.4243e-07	0.000105	137	5	-1.1142	1.0	1.0	1.0	19920	0	-1.1142
Mrpl38	5	2.8846e-06	7.4243e-07	0.000105	138	5	-1.0979	1.0	1.0	1.0	19918	0	-1.0979
Eral1	5	2.958e-06	7.4243e-07	0.000105	139	5	-1.6193	0.99996	0.99999	1.0	19864	0	-1.6193
Ei24	5	2.962e-06	7.4243e-07	0.000105	140	5	-0.73846	0.99999	1.0	1.0	19906	0	-0.73846
Mrpl15	5	3.3805e-06	1.2374e-06	0.000161	141	5	-1.5492	0.99999	1.0	1.0	19905	0	-1.5492
Glrx3	5	3.5113e-06	1.2374e-06	0.000161	142	5	-0.82698	1.0	1.0	1.0	19915	0	-0.82698
Tfb1m	5	3.5264e-06	1.2374e-06	0.000161	143	4	-1.384	0.99501	0.9959	1.0	19561	0	-1.384
Taz	5	3.6125e-06	1.2374e-06	0.000161	144	5	-1.7693	0.99984	0.99995	1.0	19821	0	-1.7693
Timm10	5	3.6908e-06	1.2374e-06	0.000161	145	5	-1.8648	0.99993	0.99998	1.0	19846	0	-1.8648
Nipbl	5	3.8609e-06	1.2374e-06	0.000161	146	4	-0.66541	0.95965	0.96196	1.0	18698	0	-0.66541
Tmem70	5	3.8707e-06	1.2374e-06	0.000161	147	4	-1.0149	0.97105	0.97453	1.0	18959	0	-1.0149
Mrpl37	5	3.9482e-06	1.2374e-06	0.000161	148	5	-1.2904	0.99883	0.99944	1.0	19712	0	-1.2904
Mrps2	4	4.3988e-06	7.4243e-07	0.000105	149	4	-1.8112	1.0	1.0	1.0	19914	0	-1.8112
Wars2	5	4.5406e-06	1.2374e-06	0.000161	150	5	-1.4248	0.99996	0.99999	1.0	19866	0	-1.4248
Slc35b1	5	4.567e-06	1.2374e-06	0.000161	151	5	-2.0128	1.0	1.0	1.0	19913	0	-2.0128
Alkbh8	5	4.6778e-06	1.2374e-06	0.000161	152	5	-0.60427	1.0	1.0	1.0	19912	0	-0.60427
Hspa5	5	4.9812e-06	1.2374e-06	0.000161	153	5	-1.16	0.99983	0.99995	1.0	19819	0	-1.16
Ilf3	5	5.1222e-06	1.2374e-06	0.000161	154	3	-1.288	0.95383	0.95552	1.0	18567	0	-1.288
Mcts1	5	5.4571e-06	1.7323e-06	0.000222	155	5	-1.7659	0.99999	1.0	1.0	19908	0	-1.7659
Gtf3c5	5	5.6553e-06	1.7323e-06	0.000222	156	5	-1.0263	0.99991	0.99997	1.0	19838	0	-1.0263
Pum1	5	6.1839e-06	2.2273e-06	0.000278	157	5	-0.87495	0.99999	1.0	1.0	19892	0	-0.87495
Ptcd1	5	6.3914e-06	2.2273e-06	0.000278	158	4	-0.90983	0.98484	0.98676	1.0	19269	0	-0.90983
Mrps10	5	6.5505e-06	2.2273e-06	0.000278	159	5	-1.2176	0.99999	1.0	1.0	19904	0	-1.2176
Iscu	10	6.5793e-06	3.2172e-06	0.000344	160	6	-0.43098	0.64614	0.77066	1.0	13556	2	-0.43098
Pygo2	5	6.5957e-06	2.2273e-06	0.000278	161	5	-1.1901	0.99997	0.99999	1.0	19878	0	-1.1901
Mrpl3	5	6.9179e-06	2.7222e-06	0.000313	162	5	-1.3821	0.99997	0.99999	1.0	19882	0	-1.3821
Rnf2	5	6.938e-06	2.7222e-06	0.000313	163	5	-0.82218	0.99974	0.9999	1.0	19800	0	-0.82218
Ssbp4	5	7.0254e-06	2.7222e-06	0.000313	164	5	-1.1517	0.99986	0.99996	1.0	19824	0	-1.1517
Aars2	5	7.1356e-06	2.7222e-06	0.000313	165	4	-2.6743	0.99465	0.99575	1.0	19546	0	-2.6743
Mapk1	5	7.2581e-06	2.7222e-06	0.000313	166	5	-0.61202	0.99999	1.0	1.0	19902	0	-0.61202
Ppp1r15b	5	7.3432e-06	2.7222e-06	0.000313	167	4	-0.81381	0.95803	0.96063	1.0	18665	0	-0.81381
Fdx1l	5	7.4133e-06	2.7222e-06	0.000313	168	4	-1.3382	0.90089	0.90131	1.0	17493	0	-1.3382
Mrpl55	5	7.6748e-06	2.7222e-06	0.000313	169	4	-1.4376	0.8485	0.83103	1.0	16450	0	-1.4376
Mbd3	5	7.9159e-06	2.7222e-06	0.000313	170	5	-1.0541	0.99949	0.99979	1.0	19771	0	-1.0541
Dcp1a	5	8.0922e-06	2.7222e-06	0.000313	171	5	-1.6898	0.99966	0.99987	1.0	19789	0	-1.6898
Mrps26	5	8.2605e-06	2.7222e-06	0.000313	172	4	-1.2941	0.89568	0.89424	1.0	17381	0	-1.2941
Whsc1	5	8.4497e-06	2.7222e-06	0.000313	173	4	-0.95319	0.96585	0.96875	1.0	18839	0	-0.95319
Hdac8	5	8.9416e-06	2.7222e-06	0.000313	174	5	-0.76929	0.99999	1.0	1.0	19901	0	-0.76929
Ilf2	5	9.5598e-06	2.7222e-06	0.000313	175	5	-1.5027	0.99999	1.0	1.0	19900	0	-1.5027
Mrpl43	5	9.7802e-06	3.2172e-06	0.000344	176	5	-0.97251	0.99999	1.0	1.0	19898	0	-0.97251
Adat3	5	1.0179e-05	3.2172e-06	0.000344	177	5	-0.77406	0.99988	0.99997	1.0	19831	0	-0.77406
Wrap53	5	1.0429e-05	3.2172e-06	0.000344	178	4	-0.89279	0.98353	0.98528	1.0	19243	0	-0.89279
Mrpl52	5	1.051e-05	3.2172e-06	0.000344	179	5	-0.89746	0.99999	1.0	1.0	19896	0	-0.89746
Mrps15	5	1.0571e-05	3.2172e-06	0.000344	180	5	-1.5206	0.99989	0.99997	1.0	19834	0	-1.5206
Dnajb9	5	1.1238e-05	3.2172e-06	0.000344	181	4	-1.0277	0.98027	0.9823	1.0	19169	0	-1.0277
Ino80c	5	1.1324e-05	3.2172e-06	0.000344	182	5	-0.92239	0.9989	0.99946	1.0	19717	0	-0.92239
Tsc1	5	1.1419e-05	3.2172e-06	0.000344	183	4	-0.92635	0.99635	0.99743	1.0	19600	0	-0.92635
Tsta3	5	1.151e-05	3.2172e-06	0.000344	184	5	-1.1035	0.99915	0.99961	1.0	19738	0	-1.1035
Sco1	5	1.1803e-05	3.2172e-06	0.000344	185	4	-1.7019	0.99757	0.99848	1.0	19652	0	-1.7019
Ssbp2	5	1.1888e-05	3.2172e-06	0.000344	186	5	-1.5063	0.99999	1.0	1.0	19894	0	-1.5063
Mrpl21	5	1.1993e-05	3.2172e-06	0.000344	187	5	-1.6117	0.99997	0.99999	1.0	19879	0	-1.6117
Tefm	5	1.3104e-05	3.7121e-06	0.000395	188	5	-1.4526	0.99994	0.99998	1.0	19853	0	-1.4526
Zmiz1	5	1.3156e-05	4.2071e-06	0.000445	189	5	-0.66629	0.99999	1.0	1.0	19893	0	-0.66629
Ubr4	10	1.376e-05	7.6717e-06	0.000741	190	9	-0.55947	0.99999	0.99999	1.0	19897	0	-0.55947
2310033P09Rik	5	1.3949e-05	4.702e-06	0.000495	191	4	-0.78944	0.99124	0.99235	1.0	19448	0	-0.78944
Mrps9	5	1.4664e-05	5.197e-06	0.000544	192	5	-1.3748	0.99998	0.99999	1.0	19889	0	-1.3748
Gss	5	1.5555e-05	5.6919e-06	0.000581	193	4	-0.71581	0.99765	0.99853	1.0	19656	0	-0.71581
Immp1l	5	1.6296e-05	5.6919e-06	0.000581	194	5	-0.75059	0.99998	1.0	1.0	19890	0	-0.75059
Mterfd1	5	1.6485e-05	5.6919e-06	0.000581	195	4	-1.7754	0.96476	0.96775	1.0	18821	0	-1.7754
Faf2	5	1.6915e-05	5.6919e-06	0.000581	196	4	-1.1551	0.85108	0.83216	1.0	16501	0	-1.1551
Lamtor3	5	1.7694e-05	5.6919e-06	0.000581	197	3	-0.6887	0.98116	0.98299	1.0	19188	0	-0.6887
Mrpl33	5	1.8512e-05	6.1869e-06	0.000616	198	5	-0.80767	0.99998	0.99999	1.0	19888	0	-0.80767
Hhex	10	1.8946e-05	1.0146e-05	0.000948	199	9	-0.62846	0.95033	0.94753	1.0	18475	1	-0.62846
Atp5b	5	1.9255e-05	6.1869e-06	0.000616	200	4	-0.88121	0.97121	0.975	1.0	18964	0	-0.88121
Ssr2	5	1.9535e-05	6.1869e-06	0.000616	201	5	-0.59507	0.99998	0.99999	1.0	19887	0	-0.59507
Ppil4	5	1.9917e-05	6.1869e-06	0.000616	202	4	-1.0988	0.46443	0.55257	0.944368	11750	1	-1.0988
Mrps18c	5	2.0278e-05	6.1869e-06	0.000616	203	5	-1.401	0.99997	0.99999	1.0	19874	0	-1.401
2700060E02Rik	5	2.1205e-05	7.1768e-06	0.000704	204	4	-1.7752	0.99686	0.99779	1.0	19624	0	-1.7752
Pet112	5	2.1646e-05	7.1768e-06	0.000704	205	5	-1.4083	0.99998	0.99999	1.0	19886	0	-1.4083
Nprl3	5	2.1775e-05	7.1768e-06	0.000704	206	5	-1.0928	0.99858	0.99926	1.0	19702	0	-1.0928
Luc7l3	5	2.3205e-05	7.6717e-06	0.000741	207	5	-0.78351	0.99998	0.99999	1.0	19884	0	-0.78351
Hdac3	5	2.3278e-05	7.6717e-06	0.000741	208	5	-1.5893	0.99998	0.99999	1.0	19883	0	-1.5893
Myc	5	2.4764e-05	8.1667e-06	0.000782	209	4	-0.95309	0.99517	0.99595	1.0	19566	0	-0.95309
Leng1	5	2.4822e-05	8.1667e-06	0.000782	210	4	-1.43	0.99051	0.99157	1.0	19427	0	-1.43
Aurkaip1	5	2.517e-05	8.6616e-06	0.000825	211	4	-0.9512	0.92624	0.9296	1.0	18000	0	-0.9512
Ndufa1	5	2.6117e-05	1.0146e-05	0.000948	212	5	-1.1005	0.99888	0.99945	1.0	19714	0	-1.1005
E2f7	5	2.6278e-05	1.0146e-05	0.000948	213	5	-0.69311	0.99995	0.99999	1.0	19859	0	-0.69311
Timmdc1	5	2.6755e-05	1.0146e-05	0.000948	214	5	-0.855	0.99928	0.99968	1.0	19748	0	-0.855
Matn4	5	2.7022e-05	1.0641e-05	0.000976	215	5	-0.51346	0.99997	0.99999	1.0	19881	0	-0.51346
Rragc	5	2.7029e-05	1.0641e-05	0.000976	216	5	-0.85223	0.99996	0.99999	1.0	19861	0	-0.85223
