id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Mrpl42	5	3.7995e-09	2.4748e-07	3.9e-05	24	5	-1.564	1.0	1.0	1.0	19985	0	-1.564
Suds3	5	4.6065e-09	2.4748e-07	3.9e-05	25	5	-1.5802	1.0	1.0	1.0	19984	0	-1.5802
Adnp	10	5.3393e-09	2.4748e-07	3.9e-05	26	4	-0.0012106	0.13944	0.20229	0.739634	5076	4	-0.0012106
Mtg1	5	7.3859e-09	2.4748e-07	3.9e-05	27	5	-1.4183	1.0	1.0	1.0	19983	0	-1.4183
Dda1	5	8.6959e-09	2.4748e-07	3.9e-05	28	5	-1.515	1.0	1.0	1.0	19982	0	-1.515
Mapk1	5	9.068e-09	2.4748e-07	3.9e-05	29	5	-0.53206	1.0	1.0	1.0	19981	0	-0.53206
Ints1	5	9.3818e-09	2.4748e-07	3.9e-05	30	5	-0.84985	1.0	1.0	1.0	19980	0	-0.84985
Zc3hc1	5	1.2864e-08	2.4748e-07	3.9e-05	31	5	-0.53403	1.0	1.0	1.0	19979	0	-0.53403
Manf	5	1.4602e-08	2.4748e-07	3.9e-05	32	4	-1.8913	0.13427	0.17367	0.696372	4958	1	-1.8913
Actr8	5	1.4689e-08	2.4748e-07	3.9e-05	33	5	-1.2687	1.0	1.0	1.0	19978	0	-1.2687
Ndufaf4	5	1.6243e-08	2.4748e-07	3.9e-05	34	5	-1.0513	1.0	1.0	1.0	19977	0	-1.0513
Cox5a	5	2.3643e-08	2.4748e-07	3.9e-05	35	5	-1.1114	1.0	1.0	1.0	19976	0	-1.1114
Ncoa5	5	2.3796e-08	2.4748e-07	3.9e-05	36	4	-1.7309	0.1283	0.17111	0.696372	4846	1	-1.7309
Alkbh8	5	2.579e-08	2.4748e-07	3.9e-05	37	5	-0.73663	1.0	1.0	1.0	19975	0	-0.73663
Dars2	4	3.0816e-08	2.4748e-07	3.9e-05	38	4	-1.3009	1.0	1.0	1.0	19925	0	-1.3009
Brms1	5	3.24e-08	2.4748e-07	3.9e-05	39	5	-1.4869	1.0	1.0	1.0	19942	0	-1.4869
Ndufb8	5	3.3134e-08	2.4748e-07	3.9e-05	40	5	-0.96268	1.0	1.0	1.0	19974	0	-0.96268
Cox7b	5	3.3137e-08	2.4748e-07	3.9e-05	41	4	-1.0499	0.99465	0.99658	1.0	19513	0	-1.0499
Paxip1	5	3.5631e-08	2.4748e-07	3.9e-05	42	5	-1.4663	1.0	1.0	1.0	19972	0	-1.4663
Fam98a	5	3.6723e-08	2.4748e-07	3.9e-05	43	5	-1.0942	1.0	1.0	1.0	19971	0	-1.0942
Adck4	10	3.749e-08	2.4748e-07	3.9e-05	44	6	-0.50662	0.90195	0.8919	1.0	17410	1	-0.50662
Mcat	5	3.8713e-08	2.4748e-07	3.9e-05	45	5	-0.79324	1.0	1.0	1.0	19970	0	-0.79324
G2e3	5	4.0846e-08	2.4748e-07	3.9e-05	46	5	-1.1024	1.0	1.0	1.0	19969	0	-1.1024
Scamp4	5	4.7713e-08	2.4748e-07	3.9e-05	47	4	-0.65901	0.95432	0.95663	1.0	18543	0	-0.65901
Tcf3	5	6.703e-08	2.4748e-07	3.9e-05	48	5	-0.99958	1.0	1.0	1.0	19968	0	-0.99958
Alg10b	5	6.7558e-08	2.4748e-07	3.9e-05	49	5	-1.5344	1.0	1.0	1.0	19949	0	-1.5344
Dpm3	5	7.5081e-08	2.4748e-07	3.9e-05	50	4	-1.2896	0.83444	0.82582	1.0	16112	0	-1.2896
Fli1	5	7.6751e-08	2.4748e-07	3.9e-05	51	5	-0.84907	1.0	1.0	1.0	19967	0	-0.84907
Glrx3	5	9.3195e-08	2.4748e-07	3.9e-05	52	5	-0.83926	1.0	1.0	1.0	19966	0	-0.83926
Tars2	5	9.364e-08	2.4748e-07	3.9e-05	53	5	-1.8348	1.0	1.0	1.0	19965	0	-1.8348
Rnf2	5	9.4534e-08	2.4748e-07	3.9e-05	54	5	-0.84855	1.0	1.0	1.0	19964	0	-0.84855
Mrpl24	5	9.5547e-08	2.4748e-07	3.9e-05	55	5	-1.3366	1.0	1.0	1.0	19963	0	-1.3366
Cebpa	5	9.6684e-08	2.4748e-07	3.9e-05	56	5	-1.6006	1.0	1.0	1.0	19962	0	-1.6006
Alg9	5	9.841e-08	2.4748e-07	3.9e-05	57	5	-1.0255	1.0	1.0	1.0	19961	0	-1.0255
Rraga	5	1.0158e-07	2.4748e-07	3.9e-05	58	5	-0.72599	1.0	1.0	1.0	19960	0	-0.72599
Tbrg1	5	1.1997e-07	2.4748e-07	3.9e-05	59	5	-0.63728	0.99994	0.99998	1.0	19843	0	-0.63728
Mocs3	5	1.2768e-07	2.4748e-07	3.9e-05	60	4	-1.1399	0.99435	0.99623	1.0	19502	0	-1.1399
Sap130	5	1.2983e-07	2.4748e-07	3.9e-05	61	5	-0.71786	1.0	1.0	1.0	19959	0	-0.71786
Pars2	5	1.3496e-07	2.4748e-07	3.9e-05	62	5	-1.4895	0.99996	0.99999	1.0	19855	0	-1.4895
Eif2b2	5	1.3722e-07	2.4748e-07	3.9e-05	63	5	-1.3022	1.0	1.0	1.0	19958	0	-1.3022
Csnk2b	5	1.5634e-07	2.4748e-07	3.9e-05	64	5	-0.62787	1.0	1.0	1.0	19957	0	-0.62787
Elp4	5	1.6317e-07	2.4748e-07	3.9e-05	65	5	-0.97906	1.0	1.0	1.0	19956	0	-0.97906
Flcn	5	1.6755e-07	2.4748e-07	3.9e-05	66	5	-1.0515	1.0	1.0	1.0	19955	0	-1.0515
Ccdc60	5	2.0965e-07	2.4748e-07	3.9e-05	67	2	-0.22324	0.18764	0.23126	0.76427	6008	1	-0.22324
Mrps18c	5	2.2389e-07	2.4748e-07	3.9e-05	68	5	-1.0353	1.0	1.0	1.0	19954	0	-1.0353
Yeats4	5	2.3023e-07	2.4748e-07	3.9e-05	69	5	-1.6959	1.0	1.0	1.0	19953	0	-1.6959
Derl2	5	2.3229e-07	2.4748e-07	3.9e-05	70	5	-1.1302	1.0	1.0	1.0	19952	0	-1.1302
Mrpl33	5	2.5257e-07	2.4748e-07	3.9e-05	71	5	-1.0651	0.99999	1.0	1.0	19901	0	-1.0651
Sarnp	5	2.6001e-07	2.4748e-07	3.9e-05	72	5	-0.55881	1.0	1.0	1.0	19951	0	-0.55881
Tefm	5	2.6273e-07	2.4748e-07	3.9e-05	73	5	-1.4545	0.99998	1.0	1.0	19880	0	-1.4545
Lamtor2	5	2.6727e-07	2.4748e-07	3.9e-05	74	5	-1.1602	0.99994	0.99998	1.0	19844	0	-1.1602
Cebpe	5	2.6989e-07	2.4748e-07	3.9e-05	75	5	-0.74761	0.99977	0.99993	1.0	19790	0	-0.74761
Ccnh	5	2.8431e-07	2.4748e-07	3.9e-05	76	5	-0.91305	1.0	1.0	1.0	19950	0	-0.91305
Brd4	5	2.8947e-07	2.4748e-07	3.9e-05	77	4	-0.715	0.43738	0.49137	0.934008	10520	1	-0.715
Tfb1m	5	3.0937e-07	2.4748e-07	3.9e-05	78	5	-1.2831	0.99948	0.9998	1.0	19744	0	-1.2831
Ilf3	5	3.1759e-07	2.4748e-07	3.9e-05	79	3	-1.0784	0.97593	0.97724	1.0	19020	0	-1.0784
Mrpl53	5	3.4033e-07	2.4748e-07	3.9e-05	80	5	-1.23	0.99992	0.99998	1.0	19839	0	-1.23
Ldlr	5	3.497e-07	2.4748e-07	3.9e-05	81	5	-0.85064	1.0	1.0	1.0	19948	0	-0.85064
Ndufc2	5	3.7104e-07	2.4748e-07	3.9e-05	82	4	-1.2778	0.97984	0.98138	1.0	19123	0	-1.2778
Atpaf2	5	3.8115e-07	2.4748e-07	3.9e-05	83	4	-0.87657	0.41193	0.47715	0.927057	10281	1	-0.87657
Fasn	5	3.9496e-07	2.4748e-07	3.9e-05	84	5	-1.0124	0.99962	0.99987	1.0	19764	0	-1.0124
Mrpl34	5	4.0023e-07	2.4748e-07	3.9e-05	85	5	-1.7959	1.0	1.0	1.0	19912	0	-1.7959
Mrpl39	5	4.0112e-07	2.4748e-07	3.9e-05	86	5	-1.4288	1.0	1.0	1.0	19944	0	-1.4288
Mcts1	5	4.1917e-07	2.4748e-07	3.9e-05	87	5	-1.3326	1.0	1.0	1.0	19947	0	-1.3326
Hscb	5	4.5393e-07	2.4748e-07	3.9e-05	88	5	-0.98616	0.99994	0.99998	1.0	19842	0	-0.98616
F8a	5	4.5981e-07	2.4748e-07	3.9e-05	89	4	-1.1531	0.74098	0.70936	0.993694	14352	1	-1.1531
Csf3r	5	5.1955e-07	2.4748e-07	3.9e-05	90	5	-1.5768	1.0	1.0	1.0	19946	0	-1.5768
Mrpl3	5	5.4321e-07	2.4748e-07	3.9e-05	91	5	-1.3502	1.0	1.0	1.0	19945	0	-1.3502
Dph1	5	6.2625e-07	2.4748e-07	3.9e-05	92	5	-0.6363	1.0	1.0	1.0	19943	0	-0.6363
Ssbp1	5	6.478e-07	2.4748e-07	3.9e-05	93	5	-1.7843	0.99997	0.99999	1.0	19868	0	-1.7843
Eral1	5	6.8531e-07	2.4748e-07	3.9e-05	94	5	-1.2281	0.99999	1.0	1.0	19890	0	-1.2281
Ino80b	5	6.8795e-07	2.4748e-07	3.9e-05	95	4	-1.3921	0.92675	0.92781	1.0	17937	0	-1.3921
Slc25a3	5	6.9668e-07	2.4748e-07	3.9e-05	96	5	-0.86232	1.0	1.0	1.0	19941	0	-0.86232
Ndufb10	5	7.121e-07	2.4748e-07	3.9e-05	97	5	-0.88734	1.0	1.0	1.0	19922	0	-0.88734
Slc33a1	4	7.3736e-07	2.4748e-07	3.9e-05	98	4	-2.3549	1.0	1.0	1.0	19940	0	-2.3549
Rlim	5	7.4669e-07	2.4748e-07	3.9e-05	99	5	-1.0025	1.0	1.0	1.0	19933	0	-1.0025
Mrps15	5	8.0463e-07	2.4748e-07	3.9e-05	100	4	-1.4565	0.99699	0.99818	1.0	19605	0	-1.4565
Pagr1b	5	9.2468e-07	2.4748e-07	3.9e-05	101	5	-0.79096	1.0	1.0	1.0	19939	0	-0.79096
Actr5	5	9.8306e-07	2.4748e-07	3.9e-05	102	4	-1.055	0.94069	0.94082	1.0	18225	0	-1.055
Lars2	5	1.0075e-06	2.4748e-07	3.9e-05	103	5	-1.6549	1.0	1.0	1.0	19932	0	-1.6549
Slc31a1	5	1.0835e-06	2.4748e-07	3.9e-05	104	5	-1.0812	0.99998	1.0	1.0	19875	0	-1.0812
Stag2	5	1.1218e-06	2.4748e-07	3.9e-05	105	5	-0.85697	1.0	1.0	1.0	19938	0	-0.85697
Dtl	5	1.134e-06	2.4748e-07	3.9e-05	106	5	-0.93411	1.0	1.0	1.0	19937	0	-0.93411
Mrps17	5	1.1697e-06	2.4748e-07	3.9e-05	107	4	-1.846	0.95596	0.95774	1.0	18589	0	-1.846
Coq7	5	1.1915e-06	2.4748e-07	3.9e-05	108	4	-0.82093	0.68978	0.66054	0.980668	13557	1	-0.82093
Slc35b1	5	1.2402e-06	2.4748e-07	3.9e-05	109	5	-2.433	0.99996	0.99999	1.0	19854	0	-2.433
Nars2	5	1.3932e-06	2.4748e-07	3.9e-05	110	5	-0.68913	1.0	1.0	1.0	19936	0	-0.68913
Rcor1	5	1.4087e-06	2.4748e-07	3.9e-05	111	4	-0.57763	0.9988	0.99944	1.0	19694	0	-0.57763
Ssbp3	5	1.4614e-06	2.4748e-07	3.9e-05	112	5	-1.3167	0.99999	1.0	1.0	19903	0	-1.3167
Cox16	5	1.4684e-06	2.4748e-07	3.9e-05	113	5	-1.196	0.99996	0.99999	1.0	19856	0	-1.196
Ovca2	10	1.4696e-06	2.4748e-07	3.9e-05	114	7	-0.35269	0.56964	0.66979	0.984479	11950	1	-0.35269
Kdm3a	5	1.5067e-06	2.4748e-07	3.9e-05	115	5	-0.42533	1.0	1.0	1.0	19935	0	-0.42533
Eif2b1	5	1.5779e-06	2.4748e-07	3.9e-05	116	5	-1.0083	1.0	1.0	1.0	19934	0	-1.0083
Aurkaip1	5	1.5986e-06	2.4748e-07	3.9e-05	117	4	-0.92003	0.75987	0.73174	0.999432	14712	1	-0.92003
Pdap1	5	1.6388e-06	2.4748e-07	3.9e-05	118	4	-0.76354	0.99543	0.99714	1.0	19549	0	-0.76354
Alg5	5	1.6439e-06	2.4748e-07	3.9e-05	119	5	-1.1537	0.99999	1.0	1.0	19904	0	-1.1537
Uqcrc2	5	1.7505e-06	2.4748e-07	3.9e-05	120	5	-0.73148	0.99997	0.99999	1.0	19870	0	-0.73148
Rwdd1	5	1.7935e-06	2.4748e-07	3.9e-05	121	5	-0.62032	0.99995	0.99999	1.0	19852	0	-0.62032
Timm22	5	1.9249e-06	2.4748e-07	3.9e-05	122	5	-0.84659	1.0	1.0	1.0	19931	0	-0.84659
2700060E02Rik	5	1.9474e-06	2.4748e-07	3.9e-05	123	4	-1.6864	0.99272	0.99448	1.0	19448	0	-1.6864
Rragc	5	1.9939e-06	2.4748e-07	3.9e-05	124	5	-0.76113	0.99997	0.99999	1.0	19865	0	-0.76113
Dnajb9	5	2.0116e-06	2.4748e-07	3.9e-05	125	5	-1.0064	0.99971	0.99989	1.0	19782	0	-1.0064
Mrps2	4	2.0266e-06	2.4748e-07	3.9e-05	126	4	-1.6417	1.0	1.0	1.0	19930	0	-1.6417
Mrps31	5	2.1484e-06	7.4243e-07	0.000108	127	5	-0.85453	1.0	1.0	1.0	19929	0	-0.85453
Mrpl52	5	2.1497e-06	7.4243e-07	0.000108	128	5	-1.007	1.0	1.0	1.0	19928	0	-1.007
Mrpl55	5	2.1541e-06	7.4243e-07	0.000108	129	4	-1.2766	0.32677	0.39541	0.890727	8836	1	-1.2766
Creld2	5	2.179e-06	7.4243e-07	0.000108	130	5	-0.79613	0.99997	0.99999	1.0	19869	0	-0.79613
Pcgf1	5	2.4352e-06	7.4243e-07	0.000108	131	4	-0.97091	0.99838	0.9992	1.0	19664	0	-0.97091
Epc2	5	2.5134e-06	7.4243e-07	0.000108	132	5	-0.50683	0.99999	1.0	1.0	19888	0	-0.50683
Ssbp2	5	2.5697e-06	7.4243e-07	0.000108	133	4	-1.1767	0.99283	0.99454	1.0	19450	0	-1.1767
Ctu1	5	2.5839e-06	7.4243e-07	0.000108	134	5	-1.7033	0.99988	0.99997	1.0	19814	0	-1.7033
Ndufb7	5	2.603e-06	7.4243e-07	0.000108	135	5	-0.66653	1.0	1.0	1.0	19926	0	-0.66653
Mrpl19	5	2.7183e-06	7.4243e-07	0.000108	136	4	-1.057	0.9877	0.98958	1.0	19315	0	-1.057
Malsu1	5	2.7968e-06	1.2374e-06	0.000163	137	4	-1.3868	0.19104	0.23175	0.76427	6076	1	-1.3868
Spop	5	2.8539e-06	1.2374e-06	0.000163	138	4	-0.61994	0.71646	0.68603	0.98822	13958	1	-0.61994
Mrpl41	5	2.8925e-06	1.2374e-06	0.000163	139	4	-1.1045	0.97129	0.97096	1.0	18919	0	-1.1045
Taz	5	2.9548e-06	1.2374e-06	0.000163	140	5	-1.4074	1.0	1.0	1.0	19924	0	-1.4074
Lamtor4	5	2.9985e-06	1.2374e-06	0.000163	141	4	-0.80282	0.82899	0.81889	1.0	15993	0	-0.80282
Shmt2	5	3.0188e-06	1.2374e-06	0.000163	142	5	-0.51665	1.0	1.0	1.0	19923	0	-0.51665
Ubr4	10	3.0321e-06	7.4243e-07	0.000108	143	9	-0.39257	0.99999	1.0	1.0	19906	0	-0.39257
Trrap	5	3.093e-06	1.2374e-06	0.000163	144	5	-1.2173	1.0	1.0	1.0	19921	0	-1.2173
Elp3	5	3.1116e-06	1.2374e-06	0.000163	145	5	-0.98044	1.0	1.0	1.0	19915	0	-0.98044
Wars2	5	3.1612e-06	1.2374e-06	0.000163	146	5	-0.99121	1.0	1.0	1.0	19920	0	-0.99121
Hdac8	5	3.1686e-06	1.2374e-06	0.000163	147	5	-0.66418	1.0	1.0	1.0	19919	0	-0.66418
Mpi	5	3.2113e-06	1.2374e-06	0.000163	148	4	-1.1174	0.99903	0.99961	1.0	19714	0	-1.1174
Leng1	5	3.2609e-06	1.2374e-06	0.000163	149	5	-1.0815	1.0	1.0	1.0	19918	0	-1.0815
Ppil4	5	3.2615e-06	1.2374e-06	0.000163	150	4	-0.87128	0.96301	0.96233	1.0	18744	0	-0.87128
Myc	5	3.3985e-06	1.7323e-06	0.000217	151	5	-0.69099	1.0	1.0	1.0	19917	0	-0.69099
Trmu	5	3.6739e-06	1.7323e-06	0.000217	152	5	-2.0287	0.99997	0.99999	1.0	19858	0	-2.0287
Ino80c	5	3.6901e-06	1.7323e-06	0.000217	153	4	-0.8242	0.9893	0.99111	1.0	19357	0	-0.8242
Mrps14	5	3.7405e-06	1.7323e-06	0.000217	154	5	-0.91297	1.0	1.0	1.0	19916	0	-0.91297
Pyroxd1	5	3.8874e-06	1.7323e-06	0.000217	155	5	-1.0002	1.0	1.0	1.0	19914	0	-1.0002
Ilf2	5	4.0684e-06	1.7323e-06	0.000217	156	5	-1.173	1.0	1.0	1.0	19913	0	-1.173
Mrpl17	5	4.119e-06	1.7323e-06	0.000217	157	4	-1.3937	0.98132	0.98314	1.0	19159	0	-1.3937
Cnot10	5	4.1393e-06	1.7323e-06	0.000217	158	4	-0.77829	0.99899	0.99958	1.0	19711	0	-0.77829
Szrd1	5	4.5595e-06	2.2273e-06	0.000259	159	5	-0.9022	0.99998	1.0	1.0	19873	0	-0.9022
1810026J23Rik	4	4.5761e-06	2.4748e-07	3.9e-05	160	4	-0.8533	1.0	1.0	1.0	19911	0	-0.8533
Wrap53	5	4.5818e-06	2.2273e-06	0.000259	161	4	-1.0388	0.32356	0.39077	0.890727	8773	1	-1.0388
Mrpl15	5	4.6749e-06	2.2273e-06	0.000259	162	4	-1.0223	0.99823	0.99911	1.0	19655	0	-1.0223
Rtn4ip1	5	4.7982e-06	2.2273e-06	0.000259	163	4	-0.96639	0.9946	0.99647	1.0	19511	0	-0.96639
S100pbp	5	4.8152e-06	2.2273e-06	0.000259	164	5	-0.51046	0.99976	0.99993	1.0	19788	0	-0.51046
Ddx1	5	4.8399e-06	2.2273e-06	0.000259	165	5	-1.7939	1.0	1.0	1.0	19910	0	-1.7939
Helz	5	4.9056e-06	2.2273e-06	0.000259	166	5	-0.56087	1.0	1.0	1.0	19909	0	-0.56087
Tamm41	5	5.0338e-06	2.2273e-06	0.000259	167	5	-1.0281	0.99999	1.0	1.0	19908	0	-1.0281
Ostc	5	5.0554e-06	2.2273e-06	0.000259	168	5	-0.56536	0.99999	1.0	1.0	19907	0	-0.56536
Mrps24	5	5.1109e-06	2.2273e-06	0.000259	169	4	-1.175	0.98323	0.98502	1.0	19201	0	-1.175
Mrps33	5	5.2305e-06	2.2273e-06	0.000259	170	5	-1.3012	0.99999	1.0	1.0	19886	0	-1.3012
Mrpl38	5	5.3768e-06	2.2273e-06	0.000259	171	5	-0.90294	0.99998	1.0	1.0	19879	0	-0.90294
Txndc17	5	5.6465e-06	2.7222e-06	0.000294	172	5	-0.66475	0.99952	0.99983	1.0	19751	0	-0.66475
C1qbp	5	5.6707e-06	2.7222e-06	0.000294	173	5	-0.57151	0.99999	1.0	1.0	19905	0	-0.57151
Fxn	5	5.7445e-06	2.7222e-06	0.000294	174	4	-0.85648	0.88942	0.88546	1.0	17158	0	-0.85648
Mrps11	5	5.8865e-06	2.7222e-06	0.000294	175	5	-1.3562	0.99974	0.99992	1.0	19784	0	-1.3562
Slc5a3	5	5.8898e-06	2.7222e-06	0.000294	176	4	-1.0162	0.98506	0.98723	1.0	19250	0	-1.0162
Mrps6	5	5.8898e-06	2.7222e-06	0.000294	177	4	-1.0162	0.98506	0.98723	1.0	19251	0	-1.0162
Nasp	5	6.2094e-06	2.7222e-06	0.000294	178	5	-0.71361	0.99999	1.0	1.0	19902	0	-0.71361
Eif2s2	5	6.2988e-06	2.7222e-06	0.000294	179	4	-0.66017	0.99836	0.99918	1.0	19662	0	-0.66017
Hhex	10	6.3184e-06	1.2374e-06	0.000163	180	8	-0.51395	0.8494	0.86258	1.0	16399	1	-0.51395
Ndufa5	5	6.3283e-06	2.7222e-06	0.000294	181	5	-0.90758	0.99999	1.0	1.0	19900	0	-0.90758
Dpm2	5	6.3335e-06	2.7222e-06	0.000294	182	4	-0.79471	0.987	0.98894	1.0	19299	0	-0.79471
Wdr82	5	6.4018e-06	2.7222e-06	0.000294	183	5	-1.4475	0.99991	0.99998	1.0	19834	0	-1.4475
Ssbp4	5	6.7377e-06	2.7222e-06	0.000294	184	4	-0.95143	0.99839	0.9992	1.0	19665	0	-0.95143
Zc3h18	5	6.7591e-06	2.7222e-06	0.000294	185	4	-0.71894	0.99484	0.99658	1.0	19520	0	-0.71894
Immp1l	5	7.1592e-06	3.2172e-06	0.000337	186	5	-0.71792	0.99999	1.0	1.0	19899	0	-0.71792
Mrps34	5	7.2952e-06	3.2172e-06	0.000337	187	5	-1.2112	0.99999	1.0	1.0	19887	0	-1.2112
Dnajc3	5	7.4442e-06	3.2172e-06	0.000337	188	4	-0.7111	0.97136	0.97096	1.0	18921	0	-0.7111
Cops6	5	7.7541e-06	3.2172e-06	0.000337	189	4	-1.2945	0.45803	0.50324	0.934008	10731	1	-1.2945
Ndufa8	5	8.0281e-06	3.2172e-06	0.000337	190	5	-0.83716	0.99999	1.0	1.0	19898	0	-0.83716
Slc25a32	5	8.0674e-06	3.2172e-06	0.000337	191	5	-0.6939	0.99999	1.0	1.0	19897	0	-0.6939
Rbm17	5	8.5383e-06	5.197e-06	0.000512	192	5	-0.77581	0.99999	1.0	1.0	19896	0	-0.77581
Elac2	5	8.8427e-06	5.197e-06	0.000512	193	4	-1.2412	0.92644	0.92781	1.0	17929	0	-1.2412
Nae1	5	8.911e-06	5.197e-06	0.000512	194	5	-0.93837	0.99999	1.0	1.0	19895	0	-0.93837
Daglb	5	8.9323e-06	5.197e-06	0.000512	195	5	-0.67715	0.99999	1.0	1.0	19894	0	-0.67715
Nus1	5	9.3999e-06	5.197e-06	0.000512	196	5	-1.0313	0.99989	0.99997	1.0	19817	0	-1.0313
Mrpl37	5	9.5313e-06	5.197e-06	0.000512	197	4	-0.92529	0.99151	0.99324	1.0	19412	0	-0.92529
Gtf3c5	5	9.5786e-06	5.197e-06	0.000512	198	4	-0.95752	0.99276	0.99451	1.0	19449	0	-0.95752
Ndufab1	5	9.6545e-06	5.197e-06	0.000512	199	5	-0.7825	0.99999	1.0	1.0	19893	0	-0.7825
Gss	5	9.9633e-06	5.197e-06	0.000512	200	5	-0.98094	0.99999	1.0	1.0	19884	0	-0.98094
Mrpl9	5	1.0101e-05	5.197e-06	0.000512	201	5	-1.1433	0.99992	0.99998	1.0	19836	0	-1.1433
Luc7l3	5	1.0132e-05	5.197e-06	0.000512	202	5	-0.86454	0.99928	0.99972	1.0	19729	0	-0.86454
Zmiz1	5	1.0322e-05	5.6919e-06	0.000535	203	5	-0.53735	0.99999	1.0	1.0	19892	0	-0.53735
Zfx	5	1.0582e-05	5.6919e-06	0.000535	204	5	-0.7763	0.9993	0.99973	1.0	19731	0	-0.7763
Tsfm	5	1.0673e-05	5.6919e-06	0.000535	205	4	-1.5072	0.22887	0.26824	0.787832	6848	1	-1.5072
Pstk	5	1.1152e-05	5.6919e-06	0.000535	206	5	-0.61494	0.99999	1.0	1.0	19891	0	-0.61494
Arnt	5	1.1272e-05	5.6919e-06	0.000535	207	5	-0.63267	0.99979	0.99994	1.0	19797	0	-0.63267
Actl6a	5	1.1505e-05	5.6919e-06	0.000535	208	3	-0.99707	0.73509	0.7063	0.993542	14253	1	-0.99707
E2f7	5	1.1574e-05	5.6919e-06	0.000535	209	5	-0.65957	0.99999	1.0	1.0	19882	0	-0.65957
Stt3a	5	1.1655e-05	5.6919e-06	0.000535	210	5	-0.35135	0.99999	1.0	1.0	19889	0	-0.35135
Tmem70	5	1.175e-05	5.6919e-06	0.000535	211	4	-0.71545	0.97171	0.97122	1.0	18925	0	-0.71545
Ndufa11	5	1.23e-05	5.6919e-06	0.000535	212	4	-0.72	0.81168	0.80193	1.0	15666	0	-0.72
Cpox	5	1.2677e-05	6.1869e-06	0.00057	213	5	-0.67557	0.99999	1.0	1.0	19885	0	-0.67557
Taf11	10	1.3076e-05	4.702e-06	0.00049	214	6	-0.61777	0.91132	0.90039	1.0	17593	1	-0.61777
Alg3	5	1.3158e-05	6.1869e-06	0.00057	215	5	-0.85454	0.99999	1.0	1.0	19883	0	-0.85454
Polg2	5	1.3299e-05	6.1869e-06	0.00057	216	5	-0.70878	0.99986	0.99996	1.0	19810	0	-0.70878
