Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,,-3.9,10,6.5,30242,50,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-167160,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,,-3.9,15,7.3,30242,27,297,4,1.3,0.67,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016556,mRNA modification,19_GO:0008152 metabolic process,-3.9,15,7.3,30242,27,297,4,1.3,0.67,1736|23091|25962|57721,DKC1|ZC3H13|VIRMA|METTL14,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE,,-3.9,15,7.3,30242,27,297,4,1.3,0.67,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),,-3.8,10,6.4,30242,51,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",,-3.8,10,6.4,30242,51,297,5,1.7,0.75,6202|6218|6232|6234|8667,RPS8|RPS17|RPS27|RPS28|EIF3H,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000077,DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-3.8,6.2,5.6,30242,115,297,7,2.4,0.88,1432|1869|4193|5883|11200|63967|144715,MAPK14|E2F1|MDM2|RAD9A|CHEK2|CLSPN|RAD9B,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:803,BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,,-3.8,28,8.8,30242,11,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:7372,BRD7-SWIu2013SNF complex,,-3.8,28,8.8,30242,11,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:2905,"Respiratory chain complex I (intermediate), mitochondrial",,-3.8,28,8.8,30242,11,297,3,1,0.58,4700|4704|4725,NDUFA6|NDUFA9|NDUFS5,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:1257,ALL-1 supercomplex,,-3.8,15,7.1,30242,28,297,4,1.3,0.67,4297|6599|6908|9343,KMT2A|SMARCC1|TBP|EFTUD2,-2.8
MyList_MCODE_ALL,WikiPathways,27,WP1984,Integrated breast cancer pathway,,-3.8,5.3,5.3,30242,155,297,8,2.7,0.94,1022|1869|2033|4193|4609|5888|11200|26284,CDK7|E2F1|EP300|MDM2|MYC|RAD51|CHEK2|ERAL1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,,-3.8,9.8,6.3,30242,52,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,,-3.8,9.8,6.3,30242,52,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-180534,Vpu mediated degradation of CD4,,-3.8,9.8,6.3,30242,52,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-3.8,3.8,4.9,30242,291,297,11,3.7,1.1,1062|3832|3837|7283|11200|23212|51143|51433|55781|64682|79003,CENPE|KIF11|KPNB1|TUBG1|CHEK2|RRS1|DYNC1LI1|ANAPC5|RIOK2|ANAPC1|MIS12,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903313,positive regulation of mRNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.8,6,5.5,30242,118,297,7,2.4,0.88,4849|23019|23404|27316|51010|56915|57721,CNOT3|CNOT1|EXOSC2|RBMX|EXOSC3|EXOSC5|METTL14,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-3.8,6,5.5,30242,118,297,7,2.4,0.88,6135|6158|6173|6202|6218|6232|6234,RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28,-2.8
MyList_MCODE_ALL,Canonical Pathways,11,M151,PID AR TF PATHWAY,,-3.8,9.6,6.2,30242,53,297,5,1.7,0.75,1432|2033|4193|6599|6605,MAPK14|EP300|MDM2|SMARCC1|SMARCE1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-169911,Regulation of Apoptosis,,-3.8,9.6,6.2,30242,53,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.8
MyList_MCODE_ALL,Canonical Pathways,11,M113,PID NFAT 3PATHWAY,,-3.8,9.6,6.2,30242,53,297,5,1.7,0.75,1432|2033|3837|3838|7514,MAPK14|EP300|KPNB1|KPNA2|XPO1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72086,mRNA Capping,,-3.7,14,7,30242,29,297,4,1.3,0.67,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5617833,Cilium Assembly,,-3.7,4.6,5,30242,201,297,9,3,0.99,1639|1778|1781|7283|11258|23354|55142|79441|115106,DCTN1|DYNC1H1|DYNC1I2|TUBG1|DCTN3|HAUS5|HAUS2|HAUS3|HAUS1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061157,mRNA destabilization,19_GO:0048519 negative regulation of biological process,-3.7,7.3,5.7,30242,84,297,6,2,0.82,4849|23019|23404|51010|56915|57721,CNOT3|CNOT1|EXOSC2|EXOSC3|EXOSC5|METTL14,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1852241,Organelle biogenesis and maintenance,,-3.7,3.8,4.8,30242,296,297,11,3.7,1.1,1432|1639|1778|1781|4208|7283|11258|23354|55142|79441|115106,MAPK14|DCTN1|DYNC1H1|DYNC1I2|MEF2C|TUBG1|DCTN3|HAUS5|HAUS2|HAUS3|HAUS1,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-180585,Vif-mediated degradation of APOBEC3G,,-3.7,9.4,6.2,30242,54,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-3.7,9.4,6.2,30242,54,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9604323,Negative regulation of NOTCH4 signaling,,-3.7,9.4,6.2,30242,54,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,,-3.7,9.4,6.2,30242,54,297,5,1.7,0.75,902|1022|2033|2071|2968,CCNH|CDK7|EP300|ERCC3|GTF2H4,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-3.7,4.1,4.9,30242,249,297,10,3.4,1,1432|1869|2146|4193|5883|8914|11200|51143|63967|144715,MAPK14|E2F1|EZH2|MDM2|RAD9A|TIMELESS|CHEK2|DYNC1LI1|CLSPN|RAD9B,-2.7
MyList_MCODE_ALL,CORUM,33,CORUM:300,PC2 complex,,-3.7,25,8.4,30242,12,297,3,1,0.58,9282|9862|10025,MED14|MED24|MED16,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070816,phosphorylation of RNA polymerase II C-terminal domain,19_GO:0050789 regulation of biological process,-3.7,25,8.4,30242,12,297,3,1,0.58,902|1022|2968,CCNH|CDK7|GTF2H4,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072711,cellular response to hydroxyurea,19_GO:0050896 response to stimulus,-3.7,25,8.4,30242,12,297,3,1,0.58,1663|5888|8914,DDX11|RAD51|TIMELESS,-2.7
MyList_MCODE_ALL,CORUM,33,CORUM:806,BRM-SIN3A-HDAC complex,,-3.7,25,8.4,30242,12,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-3.7,3.7,4.8,30242,299,297,11,3.7,1.1,1432|1869|2033|2960|2961|4193|4609|5709|5710|6908|7514,MAPK14|E2F1|EP300|GTF2E1|GTF2E2|MDM2|MYC|PSMD3|PSMD4|TBP|XPO1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045931,positive regulation of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-3.7,5.9,5.4,30242,121,297,7,2.4,0.88,1981|4193|5356|5889|7027|8317|51433,EIF4G1|MDM2|PLRG1|RAD51C|TFDP1|CDC7|ANAPC5,-2.7
MyList_MCODE_ALL,Canonical Pathways,11,M207,PID RETINOIC ACID PATHWAY,,-3.7,14,6.9,30242,30,297,4,1.3,0.67,902|1022|1432|2033,CCNH|CDK7|MAPK14|EP300,-2.7
MyList_MCODE_ALL,WikiPathways,27,WP3959,DNA IR-double strand breaks and cellular response via ATM,,-3.7,9.3,6.1,30242,55,297,5,1.7,0.75,1869|4193|5883|5888|11200,E2F1|MDM2|RAD9A|RAD51|CHEK2,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4641257,Degradation of AXIN,,-3.7,9.3,6.1,30242,55,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,,-3.7,9.3,6.1,30242,55,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061014,positive regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-3.7,7,5.6,30242,87,297,6,2,0.82,4849|23019|23404|51010|56915|57721,CNOT3|CNOT1|EXOSC2|EXOSC3|EXOSC5|METTL14,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5362768,Hh mutants are degraded by ERAD,,-3.6,9.1,6,30242,56,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",19_GO:0048519 negative regulation of biological process,-3.6,9.1,6,30242,56,297,5,1.7,0.75,4849|23019|23404|51010|56915,CNOT3|CNOT1|EXOSC2|EXOSC3|EXOSC5,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-446203,Asparagine N-linked glycosylation,,-3.6,3.7,4.7,30242,304,297,11,3.7,1.1,1639|1778|1781|10652|10671|11258|51143|57511|83548|84342|91949,DCTN1|DYNC1H1|DYNC1I2|YKT6|DCTN6|DCTN3|DYNC1LI1|COG6|COG3|COG8|COG7,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050779,RNA destabilization,19_GO:0048518 positive regulation of biological process,-3.6,6.9,5.6,30242,88,297,6,2,0.82,4849|23019|23404|51010|56915|57721,CNOT3|CNOT1|EXOSC2|EXOSC3|EXOSC5|METTL14,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8932339,ROS sensing by NFE2L2,,-3.6,8.9,6,30242,57,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4641258,Degradation of DVL,,-3.6,8.9,6,30242,57,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-3.6,2.9,4.4,30242,526,297,15,5.1,1.3,1062|1639|1778|2648|3692|3837|4869|7514|10652|23212|51068|55153|55781|79003|84946,CENPE|DCTN1|DYNC1H1|KAT2A|EIF6|KPNB1|NPM1|XPO1|YKT6|RRS1|NMD3|SDAD1|RIOK2|MIS12|LTV1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-174430,Telomere C-strand synthesis initiation,,-3.6,23,8.1,30242,13,297,3,1,0.58,5557|5558|23649,PRIM1|PRIM2|POLA2,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016078,tRNA catabolic process,19_GO:0008152 metabolic process,-3.6,23,8.1,30242,13,297,3,1,0.58,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072710,response to hydroxyurea,19_GO:0050896 response to stimulus,-3.6,23,8.1,30242,13,297,3,1,0.58,1663|5888|8914,DDX11|RAD51|TIMELESS,-2.6
MyList_MCODE_ALL,CORUM,33,CORUM:2639,HES1 promoter-Notch enhancer complex,,-3.6,23,8.1,30242,13,297,3,1,0.58,1022|2033|9794,CDK7|EP300|MAML1,-2.6
MyList_MCODE_ALL,CORUM,33,CORUM:189,BAF complex,,-3.6,23,8.1,30242,13,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001682,tRNA 5'-leader removal,19_GO:0008152 metabolic process,-3.6,23,8.1,30242,13,297,3,1,0.58,10556|10799|51367,RPP30|RPP40|POP5,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043928,exonucleolytic catabolism of deadenylated mRNA,19_GO:0048519 negative regulation of biological process,-3.6,23,8.1,30242,13,297,3,1,0.58,23404|51010|56915,EXOSC2|EXOSC3|EXOSC5,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042769,"DNA damage response, detection of DNA damage",19_GO:0050896 response to stimulus,-3.6,23,8.1,30242,13,297,3,1,0.58,60488|64963|64965,MRPS35|MRPS11|MRPS9,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009451,RNA modification,19_GO:0008152 metabolic process,-3.6,4.9,5,30242,167,297,8,2.7,0.94,1736|4839|23091|25962|54433|55505|55651|57721,DKC1|NOP2|ZC3H13|VIRMA|GAR1|NOP10|NHP2|METTL14,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902808,positive regulation of cell cycle G1/S phase transition,19_GO:0048518 positive regulation of biological process,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,1981|2146|4193|5356|7027,EIF4G1|EZH2|MDM2|PLRG1|TFDP1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer,,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2644603,Signaling by NOTCH1 in Cancer,,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,,-3.6,8.8,5.9,30242,58,297,5,1.7,0.75,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9616222,Transcriptional regulation of granulopoiesis,,-3.6,6.8,5.5,30242,90,297,6,2,0.82,865|1869|2033|4297|4609|7027,CBFB|E2F1|EP300|KMT2A|MYC|TFDP1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034644,cellular response to UV,19_GO:0050896 response to stimulus,-3.5,6.7,5.4,30242,91,297,6,2,0.82,2033|4193|4609|4869|5424|10714,EP300|MDM2|MYC|NPM1|POLD1|POLD3,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000082,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.5,4.3,4.8,30242,214,297,9,3,0.99,1869|1981|2146|4193|5356|5932|7027|8317|11200,E2F1|EIF4G1|EZH2|MDM2|PLRG1|RBBP8|TFDP1|CDC7|CHEK2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,,-3.5,8.6,5.8,30242,59,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5387390,Hh mutants abrogate ligand secretion,,-3.5,8.6,5.8,30242,59,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.6
MyList_MCODE_ALL,Canonical Pathways,11,M261,PID P53 REGULATION PATHWAY,,-3.5,8.6,5.8,30242,59,297,5,1.7,0.75,1432|2033|4193|6135|11200,MAPK14|EP300|MDM2|RPL11|CHEK2,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,ko00310,Lysine degradation,,-3.5,8.6,5.8,30242,59,297,5,1.7,0.75,2146|4297|4967|9739|79813,EZH2|KMT2A|OGDH|SETD1A|EHMT1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-351202,Metabolism of polyamines,,-3.5,8.6,5.8,30242,59,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.6
MyList_MCODE_ALL,CORUM,33,CORUM:305,"40S ribosomal subunit, cytoplasmic",,-3.5,12,6.5,30242,33,297,4,1.3,0.67,6202|6218|6232|6234,RPS8|RPS17|RPS27|RPS28,-2.6
MyList_MCODE_ALL,WikiPathways,27,WP2363,Gastric cancer network 2,,-3.5,12,6.5,30242,33,297,4,1.3,0.67,4609|5983|5984|10153,MYC|RFC3|RFC4|CEBPZ,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-113418,Formation of the Early Elongation Complex,,-3.5,12,6.5,30242,33,297,4,1.3,0.67,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-167158,Formation of the HIV-1 Early Elongation Complex,,-3.5,12,6.5,30242,33,297,4,1.3,0.67,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,,-3.5,8.5,5.8,30242,60,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5610780,Degradation of GLI1 by the proteasome,,-3.5,8.5,5.8,30242,60,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5610783,Degradation of GLI2 by the proteasome,,-3.5,8.5,5.8,30242,60,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,,-3.5,8.5,5.8,30242,60,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,,-3.5,8.5,5.8,30242,60,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:1230,WINAC complex,,-3.5,22,7.8,30242,14,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071236,cellular response to antibiotic,19_GO:0050896 response to stimulus,-3.5,22,7.8,30242,14,297,3,1,0.58,2146|4193|4208,EZH2|MDM2|MEF2C,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:713,BRG1-SIN3A complex,,-3.5,22,7.8,30242,14,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8941856,RUNX3 regulates NOTCH signaling,,-3.5,22,7.8,30242,14,297,3,1,0.58,2033|2648|9794,EP300|KAT2A|MAML1,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:6665,"ATAC complex, YEATS2-linked",,-3.5,22,7.8,30242,14,297,3,1,0.58,2648|10474|112869,KAT2A|TADA3|SGF29,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:191,20S proteasome,,-3.5,22,7.8,30242,14,297,3,1,0.58,5682|5693|5695,PSMA1|PSMB5|PSMB7,-2.5
MyList_MCODE_ALL,WikiPathways,27,WP1530,miRNA regulation of DNA damage response,,-3.5,6.6,5.4,30242,93,297,6,2,0.82,1869|4193|4609|5883|5888|11200,E2F1|MDM2|MYC|RAD9A|RAD51|CHEK2,-2.5
MyList_MCODE_ALL,Canonical Pathways,11,M84,PID ATM PATHWAY,,-3.5,12,6.4,30242,34,297,4,1.3,0.67,4193|5883|5932|11200,MDM2|RAD9A|RBBP8|CHEK2,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043276,anoikis,19_GO:0009987 cellular process,-3.5,12,6.4,30242,34,297,4,1.3,0.67,1869|7027|10514|11200,E2F1|TFDP1|MYBBP1A|CHEK2,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009303,rRNA transcription,19_GO:0008152 metabolic process,-3.5,12,6.4,30242,34,297,4,1.3,0.67,1663|10849|25926|64425,DDX11|POLR1G|NOL11|POLR1E,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75955,RNA Polymerase II Transcription Elongation,,-3.5,8.3,5.7,30242,61,297,5,1.7,0.75,902|1022|2071|2968|4298,CCNH|CDK7|ERCC3|GTF2H4|MLLT1,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5678895,Defective CFTR causes cystic fibrosis,,-3.5,8.3,5.7,30242,61,297,5,1.7,0.75,5682|5693|5695|5709|5710,PSMA1|PSMB5|PSMB7|PSMD3|PSMD4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-112382,Formation of RNA Pol II elongation complex,,-3.5,8.3,5.7,30242,61,297,5,1.7,0.75,902|1022|2071|2968|4298,CCNH|CDK7|ERCC3|GTF2H4|MLLT1,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006289,nucleotide-excision repair,19_GO:0050896 response to stimulus,-3.4,8.2,5.7,30242,62,297,5,1.7,0.75,2071|2968|5424|6117|10714,ERCC3|GTF2H4|POLD1|RPA1|POLD3,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.4,8.2,5.7,30242,62,297,5,1.7,0.75,1062|51143|51433|55781|64682,CENPE|DYNC1LI1|ANAPC5|RIOK2|ANAPC1,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:1068,12S U11 snRNP,,-3.4,20,7.5,30242,15,297,3,1,0.58,6632|6634|6637,SNRPD1|SNRPD3|SNRPG,-2.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,,-3.4,20,7.5,30242,15,297,3,1,0.58,11157|51690|57819,LSM6|LSM7|LSM2,-2.4
MyList_MCODE_ALL,CORUM,33,CORUM:194,PA28gamma-20S proteasome,,-3.4,20,7.5,30242,15,297,3,1,0.58,5682|5693|5695,PSMA1|PSMB5|PSMB7,-2.4
MyList_MCODE_ALL,CORUM,33,CORUM:1143,SMN complex,,-3.4,20,7.5,30242,15,297,3,1,0.58,6632|6634|6637,SNRPD1|SNRPD3|SNRPG,-2.4
MyList_MCODE_ALL,CORUM,33,CORUM:1745,SMN complex,,-3.4,20,7.5,30242,15,297,3,1,0.58,6632|6634|6637,SNRPD1|SNRPD3|SNRPG,-2.4
MyList_MCODE_ALL,CORUM,33,CORUM:714,BRM-SIN3A complex,,-3.4,20,7.5,30242,15,297,3,1,0.58,6599|6605|8289,SMARCC1|SMARCE1|ARID1A,-2.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1904874,positive regulation of telomerase RNA localization to Cajal body,19_GO:0048518 positive regulation of biological process,-3.4,20,7.5,30242,15,297,3,1,0.58,1736|55505|55651,DKC1|NOP10|NHP2,-2.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",19_GO:0008152 metabolic process,-3.4,20,7.5,30242,15,297,3,1,0.58,23481|55759|84154,PES1|WDR12|RPF2,-2.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-3.4,2.8,4.2,30242,552,297,15,5.1,1.3,1432|1981|5682|5693|5695|5709|5710|6135|6158|6173|6202|6218|6232|6234|22794,MAPK14|EIF4G1|PSMA1|PSMB5|PSMB7|PSMD3|PSMD4|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|CASC3,-2.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006399,tRNA metabolic process,19_GO:0008152 metabolic process,-3.4,4.6,4.7,30242,179,297,8,2.7,0.94,2926|5394|10556|10799|11157|23404|51010|51367,GRSF1|EXOSC10|RPP30|RPP40|LSM6|EXOSC2|EXOSC3|POP5,-2.4
