id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TOR3A	10	6.2282e-05	0.00031451	0.145013	42	8	-0.64306	0.76644	0.85423	0.969625	16724	1	-0.64306
NRAS	10	6.6014e-05	0.00033232	0.149576	43	7	-0.88829	0.99057	0.98682	0.998548	18690	0	-0.88829
ZNF428	10	7.4061e-05	0.00040722	0.179024	44	4	-0.092751	0.35423	0.56001	0.923988	11466	2	-0.092751
ZNF526	10	8.4541e-05	0.00047478	0.19945	45	5	-0.23151	0.99961	0.9995	1.0	18883	0	-0.23151
EPRS	10	9.2148e-05	0.00050202	0.203073	46	4	0.082827	0.79794	0.8694	0.973369	16964	2	0.082827
LOC730183	10	9.4002e-05	0.00051144	0.203073	47	6	-0.4376	0.97992	0.97035	0.994476	18474	1	-0.4376
SRCAP	10	9.6243e-05	0.00051563	0.203073	48	5	-0.23404	0.9575	0.9532	0.991102	18215	1	-0.23404
STX12	10	0.00010672	0.00056329	0.217317	49	9	-0.53782	0.90783	0.9336	0.98454	17959	1	-0.53782
MRGPRX1	10	0.00012281	0.00067433	0.25495	50	8	-0.52128	0.98875	0.98385	0.998168	18646	0	-0.52128
NFE2L1	10	0.0001262	0.00070209	0.259044	51	9	-0.45464	0.99973	0.99963	1.0	18886	0	-0.45464
NFKBIL1	10	0.00013038	0.00071256	0.259044	52	9	-0.35157	0.83232	0.88774	0.976227	17256	1	-0.35157
NCOA6	10	0.00013568	0.00074242	0.261184	53	7	-0.81354	0.8914	0.9234	0.983267	17799	1	-0.81354
SCD5	10	0.00013604	0.00074608	0.261184	54	3	0.039848	0.27576	0.46718	0.886107	10027	3	0.039848
ACTR2	10	0.00014821	0.00080631	0.277138	55	8	-0.74516	0.35006	0.55707	0.923988	11378	1	-0.74516
EIF3L	10	0.00015166	0.00085921	0.286521	56	8	-0.70312	0.99997	0.99997	1.0	18900	0	-0.70312
CYP4F22	10	0.00015351	0.00086393	0.286521	57	7	-0.37267	0.92274	0.93809	0.985639	18028	1	-0.37267
CAMTA2	10	0.00015894	0.00089692	0.291337	58	5	-0.19301	0.33084	0.53037	0.916294	11031	2	-0.19301
EEF2	20	0.00016024	0.0011955	0.314453	59	7	0.075791	0.0046787	0.020487	0.485925	654	9	0.075791
RNF125	10	0.00016198	0.00092102	0.291337	60	8	-0.48594	0.16396	0.32385	0.835831	7394	2	-0.48594
TRMT5	10	0.00016234	0.00092468	0.291337	61	9	-0.41756	0.99956	0.99944	1.0	18879	0	-0.41756
MEMO1	20	0.00016883	0.0012436	0.314453	62	12	-0.40941	0.32904	0.59167	0.929274	11002	6	-0.40941
ATP5J2	10	0.00017215	0.00097025	0.297589	63	8	-0.33271	0.99846	0.99782	1.0	18848	0	-0.33271
CYFIP2	10	0.00017293	0.00097601	0.297589	64	3	0.22914	0.02425	0.070387	0.635648	2019	5	0.22914
PHF8	10	0.00018064	0.0010006	0.300251	65	8	-0.44934	0.73235	0.84032	0.967211	16476	1	-0.44934
HEPHL1	10	0.00018353	0.0010297	0.30396	66	6	-0.57722	0.74501	0.8443	0.967369	16561	2	-0.57722
SHOC2	10	0.00018795	0.0010451	0.30396	67	9	-0.58919	0.80305	0.8722	0.973369	17010	1	-0.58919
CNBD1	10	0.00019745	0.0010865	0.306011	68	7	-0.7861	0.27124	0.46286	0.886107	9943	1	-0.7861
NTRK3	10	0.00020113	0.0011227	0.306011	69	9	-0.37758	0.99705	0.99609	1.0	18817	0	-0.37758
MCTP1	10	0.0002013	0.0011232	0.306011	70	7	-0.38821	0.96835	0.96048	0.993158	18310	1	-0.38821
HDAC11	10	0.0002013	0.0011232	0.306011	71	7	-0.29174	0.94437	0.94615	0.988173	18142	1	-0.29174
DPH5	10	0.00020357	0.0011331	0.306011	72	4	-0.04685	0.37114	0.57286	0.923988	11759	2	-0.04685
RAB3IP	10	0.00021605	0.0012017	0.314453	73	2	0.029559	0.90433	0.93215	0.98405	17939	2	0.029559
ZRSR2	10	0.00022011	0.0012332	0.314453	74	5	-0.41416	0.37318	0.57533	0.923988	11798	2	-0.41416
USP44	20	0.00022238	0.0015757	0.348319	75	9	-0.16095	0.99437	0.99655	1.0	18753	2	-0.16095
GABRE	10	0.00022267	0.001252	0.314453	76	8	-0.45936	0.9994	0.99923	1.0	18875	0	-0.45936
SLAIN1	20	0.0002237	0.0015846	0.348319	77	11	-0.21366	0.23558	0.47575	0.887259	9283	6	-0.21366
SDCCAG8	10	0.00022714	0.0012756	0.314453	78	4	-0.06201	0.93022	0.94007	0.985769	18069	1	-0.06201
SLC25A41	10	0.00022745	0.0012808	0.314453	79	4	-0.098106	0.99542	0.99366	1.0	18774	0	-0.098106
TRIM56	10	0.00023306	0.0013044	0.316134	80	8	-0.38386	0.80877	0.87451	0.973369	17054	2	-0.38386
HSPE1	10	0.00023732	0.0013254	0.317145	81	6	-0.61433	0.4146	0.61348	0.933341	12501	3	-0.61433
RPP21	10	0.00025314	0.0014348	0.339047	82	7	-0.69186	0.98823	0.98301	0.998056	18633	0	-0.69186
DOHH	10	0.00026597	0.0014793	0.345251	83	5	-0.16703	0.85308	0.90231	0.981366	17448	2	-0.16703
E2F7	10	0.00027333	0.0015068	0.34738	84	8	-0.63868	0.99937	0.99921	1.0	18874	0	-0.63868
SSU72	10	0.00027631	0.001528	0.348026	85	8	-0.3178	0.99976	0.99968	1.0	18887	0	-0.3178
MAP2K3	10	0.00028035	0.0015652	0.348319	86	6	-0.53833	0.32116	0.5191	0.910836	10855	3	-0.53833
GBP7	10	0.00029704	0.0016998	0.361164	87	7	-0.59362	0.87394	0.9135	0.98191	17637	1	-0.59362
ULK4	10	0.0002975	0.0017004	0.361164	88	7	-0.32961	0.99991	0.99989	1.0	18892	0	-0.32961
EXOC4	10	0.0002975	0.0017004	0.361164	89	4	-0.088522	0.59926	0.75271	0.956193	14957	3	-0.088522
EDARADD	20	0.0003016	0.0021864	0.38137	90	9	-0.21051	0.10087	0.25852	0.81384	5424	8	-0.21051
RANBP17	10	0.00031267	0.0017999	0.371341	91	6	-0.55334	0.35778	0.56144	0.923988	11526	2	-0.55334
C4orf51	10	0.00031331	0.0018004	0.371341	92	7	-0.66727	0.90447	0.93215	0.98405	17943	2	-0.66727
FBXW10	10	0.00031646	0.0018072	0.371341	93	7	-0.26075	0.90245	0.93089	0.98405	17911	1	-0.26075
ZBTB14	10	0.00032846	0.0018522	0.376504	94	5	-0.2461	0.28318	0.47291	0.886107	10154	2	-0.2461
SLA	10	0.00034325	0.0019245	0.38124	95	8	-0.39532	0.74673	0.84521	0.967881	16569	1	-0.39532
GGPS1	10	0.0003441	0.0019261	0.38124	96	6	-0.55065	0.97362	0.96478	0.993872	18378	1	-0.55065
GTF3C3	10	0.00034669	0.001936	0.38124	97	5	-0.19554	0.17888	0.3446	0.841017	7804	4	-0.19554
ZNF800	10	0.00035815	0.0020151	0.38137	98	4	-0.11318	0.21917	0.40383	0.861304	8901	3	-0.11318
CSTF3	10	0.00036087	0.0020204	0.38137	99	7	-0.44945	0.80614	0.8734	0.973369	17031	2	-0.44945
MX1	10	0.00036275	0.0020319	0.38137	100	5	-0.26765	0.98897	0.9841	0.998168	18650	0	-0.26765
SAA2	10	0.00037484	0.00209	0.38137	101	7	-0.38394	0.6308	0.77349	0.95863	15346	1	-0.38394
METAP2	10	0.00037864	0.0021016	0.38137	102	5	-0.39096	0.99296	0.99024	0.999782	18727	0	-0.39096
TWIST1	10	0.00038487	0.0021487	0.38137	103	7	-0.5269	0.99876	0.99826	1.0	18857	0	-0.5269
SPINK2	10	0.00038647	0.0021563	0.38137	104	7	-0.55924	0.67918	0.80603	0.962112	15907	2	-0.55924
TAF13	10	0.00038698	0.0021581	0.38137	105	8	-0.40622	0.98499	0.97669	0.995361	18568	0	-0.40622
OGN	20	0.00039794	0.0028259	0.39571	106	10	-0.252	0.71791	0.89207	0.977605	16340	6	-0.252
TMEM126B	10	0.00040068	0.0021984	0.38137	107	6	-0.50785	0.83591	0.8895	0.97628	17297	2	-0.50785
HMGB4	10	0.00040112	0.0021984	0.38137	108	7	-0.48841	0.92176	0.9377	0.985504	18024	1	-0.48841
RNF219	10	0.00040188	0.002199	0.38137	109	6	-0.34212	0.41909	0.61852	0.934806	12563	3	-0.34212
HIST1H3J	10	0.00040897	0.0022451	0.385824	110	3	0.071091	0.11497	0.25304	0.8119	5907	5	0.071091
GPR65	9	0.0004127	0.0019848	0.38137	111	8	-0.49175	0.96963	0.95691	0.991676	18325	1	-0.49175
EID3	10	0.00042015	0.0023021	0.387471	112	7	-0.45581	0.67142	0.79989	0.961417	15810	2	-0.45581
HMG20A	10	0.00042603	0.0023341	0.387471	113	7	-0.40685	0.84043	0.89369	0.978242	17337	2	-0.40685
ARID1B	20	0.00043302	0.0030993	0.418494	114	6	0.073819	0.32477	0.58394	0.925775	10923	8	0.073819
SMIM18	10	0.00044223	0.0023985	0.387471	115	3	0.12173	0.24701	0.43614	0.873952	9500	4	0.12173
PCDHGA5	10	0.00045189	0.0024394	0.387471	116	4	-0.041865	0.48117	0.67872	0.949161	13529	2	-0.041865
DMAP1	10	0.00045916	0.0024839	0.387471	117	7	-0.33559	0.32899	0.52848	0.914614	11001	2	-0.33559
SPACA5B	10	0.0004679	0.0025305	0.387471	118	5	-0.34367	0.61734	0.76664	0.95807	15185	2	-0.34367
NRARP	10	0.00047031	0.002531	0.387471	119	6	-0.43639	0.24473	0.43325	0.87221	9467	3	-0.43639
ERBB2IP	10	0.00047158	0.0025446	0.387471	120	8	-0.37796	0.97857	0.96926	0.994476	18449	1	-0.37796
RNF111	10	0.00047705	0.0025509	0.387471	121	5	-0.3342	0.98959	0.98501	0.998299	18665	0	-0.3342
CD14	10	0.00048198	0.0025766	0.387471	122	8	-0.57676	0.99991	0.9999	1.0	18894	0	-0.57676
MYOF	9	0.0004825	0.0022765	0.387471	123	6	-0.73312	0.55367	0.70969	0.949161	14413	1	-0.73312
NSD1	10	0.0004859	0.0025881	0.387471	124	8	-0.67903	0.81079	0.87543	0.973445	17072	2	-0.67903
CBLB	10	0.00049451	0.0026075	0.387471	125	4	-0.17483	0.52517	0.70472	0.949161	14040	3	-0.17483
GEMIN4	10	0.00049518	0.0026133	0.387471	126	5	-0.18836	0.5356	0.71246	0.949161	14163	3	-0.18836
ZNF324B	10	0.00049924	0.0026305	0.387471	127	8	-0.58859	0.53872	0.71399	0.949161	14208	2	-0.58859
RSPH10B	30	0.00050289	0.0039902	0.464072	128	13	-0.034869	0.22256	0.48694	0.894046	9003	8	-0.034869
LOC729159	10	0.00050369	0.00264	0.387471	129	8	-0.55952	0.59218	0.74613	0.954004	14875	1	-0.55952
DRG1	10	0.00050402	0.00264	0.387471	130	6	-0.38172	0.94807	0.948	0.9888	18163	1	-0.38172
UBE2U	10	0.00050518	0.0026442	0.387471	131	3	-0.057958	0.67671	0.80386	0.962112	15868	2	-0.057958
ZFYVE9	10	0.00050936	0.0026646	0.387471	132	8	-0.68793	0.98447	0.97594	0.995361	18554	1	-0.68793
OR2M5	9	0.00052148	0.0024713	0.387471	133	4	-0.097329	0.83511	0.88486	0.975771	17289	2	-0.097329
CCDC148	10	0.0005294	0.0027463	0.39161	134	6	-0.47922	0.39706	0.59736	0.929388	12221	3	-0.47922
FIGF	10	0.00053175	0.00275	0.39161	135	5	-0.32568	0.99035	0.98639	0.998431	18686	0	-0.32568
SCAP	10	0.00053741	0.0027552	0.39161	136	7	-0.59305	0.72144	0.83665	0.967211	16387	2	-0.59305
APTX	20	0.00055097	0.004062	0.464072	137	13	-0.57806	0.74881	0.90735	0.981617	16584	3	-0.57806
KIAA0930	20	0.00055653	0.0040997	0.464072	138	9	-0.012048	0.9368	0.97786	0.995603	18105	3	-0.012048
MBD3L2	10	0.00056377	0.0028814	0.400517	139	8	-0.4812	0.99978	0.9997	1.0	18888	0	-0.4812
TARBP1	10	0.00059965	0.0030113	0.415165	140	8	-0.46104	0.94782	0.948	0.9888	18162	1	-0.46104
RAB35	10	0.00060827	0.0030448	0.415165	141	7	-0.58431	0.89601	0.92703	0.98405	17837	2	-0.58431
CLMP	10	0.00060937	0.0030527	0.415165	142	8	-0.41517	0.62299	0.76884	0.95807	15252	1	-0.41517
ACE	20	0.00061667	0.0044432	0.483299	143	13	-0.36721	0.93471	0.97677	0.995361	18095	4	-0.36721
4-Mar	10	0.00063153	0.0031642	0.424233	144	8	-0.33733	0.74334	0.84382	0.967211	16550	1	-0.33733
TCEAL4	20	0.00064064	0.0047481	0.486075	145	8	-0.0067089	0.46979	0.72242	0.949161	13399	7	-0.0067089
HBA1	20	0.00064116	0.0047486	0.486075	146	11	-0.10843	0.41228	0.67569	0.949161	12462	7	-0.10843
HBA2	20	0.00064116	0.0047486	0.486075	147	11	-0.10843	0.41228	0.67569	0.949161	12463	7	-0.10843
SLPI	10	0.00064243	0.0032124	0.426193	148	8	-0.53006	0.72155	0.83665	0.967211	16388	1	-0.53006
GSC	10	0.00064948	0.0032239	0.426193	149	6	-0.18478	0.60411	0.75581	0.956193	15024	3	-0.18478
LDHAL6A	10	0.00065584	0.0032538	0.427152	150	5	-0.19783	0.30294	0.49661	0.896632	10545	2	-0.19783
ESAM	20	0.00066961	0.004934	0.493504	151	7	-0.085574	0.34753	0.61319	0.933312	11316	5	-0.085574
TMEM25	10	0.00067107	0.0032863	0.42844	152	6	-0.68538	0.40153	0.60035	0.929788	12280	4	-0.68538
NOL10	10	0.00068308	0.0033261	0.430659	153	5	0.022443	0.047753	0.12035	0.723634	3185	5	0.022443
ZC3H14	10	0.00068775	0.0033832	0.432131	154	4	-0.085997	0.074278	0.18387	0.792554	4390	4	-0.085997
CD226	10	0.00068821	0.0033832	0.432131	155	8	-0.54137	0.82294	0.88077	0.974258	17177	2	-0.54137
CES5A	10	0.00070112	0.0034088	0.432487	156	5	-0.18789	0.58368	0.74021	0.952303	14778	2	-0.18789
IFI6	20	0.00070114	0.005155	0.504581	157	10	-0.25378	0.49931	0.74195	0.952376	13719	4	-0.25378
LOC100507003	7	0.00071348	0.0028034	0.395485	158	6	-0.63255	0.97708	0.97127	0.994476	18427	0	-0.63255
KRTAP4-4	10	0.00071814	0.0034934	0.439845	159	6	-0.45222	0.75106	0.84722	0.967963	16604	2	-0.45222
PTPDC1	10	0.00072049	0.0035146	0.439845	160	6	-0.18282	0.89951	0.92943	0.98405	17868	2	-0.18282
BRD1	10	0.00073013	0.0035366	0.439845	161	7	-0.48514	0.99717	0.99625	1.0	18819	0	-0.48514
GTSCR1	9	0.00075386	0.0035722	0.441371	162	8	-0.45382	0.24811	0.42377	0.871193	9528	1	-0.45382
LOC100506127	10	0.00078658	0.003803	0.464072	163	7	-0.63282	0.35273	0.55931	0.923988	11436	2	-0.63282
CAPNS1	10	0.00079375	0.0038409	0.464072	164	2	0.070892	0.27758	0.46904	0.886107	10058	4	0.070892
NARS2	10	0.00080815	0.0039462	0.464072	165	8	-0.30859	0.84561	0.89694	0.979049	17392	2	-0.30859
SOX7	10	0.00080919	0.0039493	0.464072	166	6	-0.21282	0.91705	0.93612	0.98487	18001	1	-0.21282
PINX1	10	0.00080919	0.0039493	0.464072	167	6	-0.21282	0.91705	0.93612	0.98487	18000	1	-0.21282
DAK	10	0.0008102	0.003953	0.464072	168	8	-0.54882	0.99932	0.99914	1.0	18869	0	-0.54882
SRGN	20	0.00081321	0.0057956	0.516982	169	8	-0.058192	0.41462	0.67798	0.949161	12503	6	-0.058192
EIF3K	10	0.00083385	0.0040473	0.464072	170	6	-0.59351	0.97216	0.96414	0.993872	18354	1	-0.59351
NAA60	10	0.00083668	0.0040478	0.464072	171	8	-0.47519	0.96062	0.9544	0.991317	18238	1	-0.47519
YTHDC2	10	0.00084184	0.0040646	0.464072	172	3	-0.11279	0.13602	0.28442	0.825504	6557	2	-0.11279
PCDHB6	10	0.00084399	0.0040745	0.464072	173	4	-0.15952	0.13045	0.27423	0.81767	6387	4	-0.15952
RQCD1	10	0.00084837	0.0040803	0.464072	174	7	-0.26397	0.41842	0.61773	0.934806	12552	2	-0.26397
HNRNPK	10	0.0008626	0.0041704	0.469266	175	7	-0.47355	0.95158	0.94979	0.989735	18177	1	-0.47355
UQCRC1	20	0.0008633	0.0060862	0.516982	176	3	0.13092	0.073677	0.19794	0.798612	4364	9	0.13092
ARHGAP10	10	0.0008686	0.0041955	0.469301	177	8	-0.56237	0.85361	0.90246	0.981366	17453	1	-0.56237
GHR	10	0.00088063	0.0042217	0.469453	178	5	-0.28995	0.81638	0.8779	0.973445	17114	2	-0.28995
POLDIP3	10	0.00092005	0.0044144	0.483299	179	7	-0.49069	0.72764	0.83876	0.967211	16437	2	-0.49069
BRINP3	20	0.00092291	0.0063761	0.518527	180	13	-0.3816	0.84716	0.94515	0.987843	17400	2	-0.3816
FUT8	10	0.00092574	0.0044401	0.483299	181	5	-0.37987	0.86013	0.90558	0.981617	17506	2	-0.37987
NTRK2	10	0.00093801	0.0044485	0.483299	182	4	-0.066572	0.052645	0.13322	0.738494	3422	4	-0.066572
CACNA2D1	10	0.00095151	0.0045302	0.486075	183	8	-0.31482	0.92941	0.93989	0.985769	18065	1	-0.31482
ASPH	10	0.00095449	0.0045307	0.486075	184	6	-0.3467	0.96789	0.95982	0.992798	18306	1	-0.3467
SLC17A7	10	0.00097348	0.0045977	0.486075	185	8	-0.34066	0.97059	0.96261	0.993569	18336	1	-0.34066
BPIFA2	10	0.00098609	0.0046177	0.486075	186	4	-0.088472	0.44053	0.64247	0.943534	12925	4	-0.088472
PRKD3	10	0.0009905	0.0046234	0.486075	187	7	-0.45867	0.99641	0.99512	1.0	18801	0	-0.45867
CEL	10	0.00099923	0.0046486	0.486075	188	4	-0.10005	0.093836	0.21908	0.798612	5175	3	-0.10005
TRIM49C	9	0.0010091	0.0046575	0.486075	189	4	0.11535	0.60572	0.74765	0.954517	15044	3	0.11535
ATP5O	10	0.0010175	0.0047619	0.486075	190	7	-0.44554	0.99914	0.99887	1.0	18865	0	-0.44554
CPA1	10	0.0010342	0.0047994	0.486075	191	3	-0.16332	0.39956	0.59832	0.929388	12256	2	-0.16332
HSPB6	10	0.0010395	0.0048083	0.486075	192	5	-0.24252	0.87188	0.91229	0.981617	17617	2	-0.24252
NCK2	10	0.001046	0.0048353	0.486202	193	6	-0.66159	0.62726	0.77215	0.95863	15300	2	-0.66159
KIAA1107	10	0.0011138	0.0051184	0.504581	194	7	-0.44587	0.57944	0.73538	0.949999	14720	3	-0.44587
TCERG1	10	0.0011193	0.0051388	0.504581	195	7	-0.55117	0.4762	0.67656	0.949161	13471	1	-0.55117
DMBX1	10	0.0011303	0.0052807	0.504581	196	5	0.042787	0.1892	0.3568	0.841273	8084	5	0.042787
OR52N4	10	0.0011318	0.005286	0.504581	197	6	-0.41051	0.36071	0.56341	0.923988	11585	1	-0.41051
NUP188	10	0.0011355	0.0053017	0.504581	198	7	-0.77275	0.82658	0.88305	0.974804	17208	1	-0.77275
EPB41L2	10	0.0011355	0.0053017	0.504581	199	6	-0.71003	0.90433	0.93215	0.98405	17941	2	-0.71003
ITIH2	10	0.0011374	0.005308	0.504581	200	8	-0.45768	0.99947	0.99934	1.0	18876	0	-0.45768
OR6N2	10	0.0011393	0.0053148	0.504581	201	7	-0.66605	0.25821	0.45041	0.883148	9716	2	-0.66605
DNAJB6	10	0.0011523	0.005365	0.504581	202	7	-0.41642	0.97983	0.97027	0.994476	18472	1	-0.41642
ENAM	10	0.0011525	0.005365	0.504581	203	7	-0.40836	0.9749	0.96634	0.994271	18397	1	-0.40836
FRYL	9	0.0011583	0.0052425	0.504581	204	6	-0.53926	0.4272	0.61629	0.934723	12703	1	-0.53926
YARS	10	0.0011784	0.0055232	0.516886	205	5	-0.21982	0.29306	0.48438	0.89152	10347	3	-0.21982
PPP1R8	10	0.0011842	0.0055546	0.516982	206	8	-0.45091	0.99937	0.99921	1.0	18873	0	-0.45091
LPGAT1	10	0.0011922	0.0055834	0.516982	207	6	-0.46111	0.74648	0.84521	0.967881	16568	1	-0.46111
SLC30A4	10	0.001214	0.0056906	0.516982	208	7	-0.488	0.94821	0.948	0.9888	18166	1	-0.488
CAMK2D	10	0.0012165	0.0057002	0.516982	209	5	-0.06454	0.088144	0.2114	0.798612	4976	3	-0.06454
CEBPA	10	0.0012225	0.0057264	0.516982	210	8	-0.58515	0.82428	0.88213	0.9748	17187	2	-0.58515
MAPK9	10	0.0012532	0.0059118	0.516982	211	8	-0.44226	0.64649	0.78446	0.959445	15528	1	-0.44226
TRIM49	10	0.0012568	0.0059296	0.516982	212	6	-0.1751	0.68448	0.80897	0.962112	15971	3	-0.1751
SPATA21	10	0.001259	0.0059349	0.516982	213	7	-0.43208	0.89472	0.92617	0.98405	17826	1	-0.43208
SELO	10	0.0012633	0.0059684	0.516982	214	8	-0.63531	0.94915	0.94845	0.989142	18168	1	-0.63531
STOML3	10	0.0012654	0.0059831	0.516982	215	5	-0.2061	0.18505	0.35225	0.841017	7961	1	-0.2061
SLC16A1	19	0.0012664	0.008011	0.531371	216	8	-0.046312	0.52835	0.76819	0.95807	14079	4	-0.046312
ABHD14A	10	0.0012745	0.0060187	0.516982	217	2	-0.075013	0.12199	0.26189	0.814039	6133	3	-0.075013
AASS	10	0.0012836	0.0060234	0.516982	218	4	-0.23224	0.89289	0.92472	0.983894	17810	2	-0.23224
IL1RAP	10	0.0012952	0.0060716	0.516982	219	5	-0.13579	0.051256	0.12814	0.729256	3352	2	-0.13579
OR52E6	10	0.0012993	0.00608	0.516982	220	7	-0.38503	0.52517	0.70472	0.949161	14041	3	-0.38503
PPP2R3C	10	0.0013063	0.0060988	0.516982	221	7	-0.36809	0.13772	0.28769	0.825504	6619	2	-0.36809
LRRC72	10	0.0013078	0.0061151	0.516982	222	5	-0.30707	0.31891	0.51547	0.908849	10812	3	-0.30707
LYRM5	10	0.0013226	0.0061549	0.516982	223	5	-0.13742	0.12344	0.26367	0.814039	6187	3	-0.13742
RAB3B	10	0.0013228	0.0061549	0.516982	224	7	-0.60696	0.19954	0.37246	0.845733	8367	2	-0.60696
CUL4B	10	0.0013297	0.0061716	0.516982	225	8	-0.3587	0.9995	0.99937	1.0	18877	0	-0.3587
GLIPR2	10	0.00134	0.00619	0.516982	226	5	-0.27133	0.50728	0.69504	0.949161	13809	2	-0.27133
