id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TAF1	20	2.8153e-10	2.6188e-07	7.3e-05	42	18	-1.5244	0.6397	0.89807	1.0	16485	2	-1.5244
BRD2	40	4.23e-10	2.6188e-07	7.3e-05	43	30	-0.93943	0.91963	0.99477	1.0	18438	6	-0.93943
NUP35	20	4.2315e-10	2.6188e-07	7.3e-05	44	16	-0.99952	0.99999	0.99999	1.0	18883	0	-0.99952
KANSL3	20	4.686e-10	2.6188e-07	7.3e-05	45	18	-1.1947	0.99999	0.99999	1.0	18881	0	-1.1947
SAP130	20	7.0731e-10	2.6188e-07	7.3e-05	46	18	-1.2802	1.0	1.0	1.0	18885	0	-1.2802
PDCL	20	1.043e-09	2.6188e-07	7.3e-05	47	15	-1.5501	0.99511	0.99879	1.0	18801	2	-1.5501
CCDC6	20	1.253e-09	2.6188e-07	7.3e-05	48	19	-0.96634	1.0	1.0	1.0	18896	0	-0.96634
TAF8	20	1.6319e-09	2.6188e-07	7.3e-05	49	13	-1.2977	0.75768	0.94338	1.0	17468	2	-1.2977
HDAC1	20	1.9714e-09	2.6188e-07	7.3e-05	50	19	-0.93635	1.0	1.0	1.0	18897	0	-0.93635
UCK2	20	2.205e-09	2.6188e-07	7.3e-05	51	17	-0.90211	1.0	1.0	1.0	18892	0	-0.90211
MESDC2	20	3.6166e-09	2.6188e-07	7.3e-05	52	17	-0.86954	0.44047	0.78378	1.0	13932	2	-0.86954
CEBPA	20	3.6595e-09	2.6188e-07	7.3e-05	53	13	-0.97569	0.68365	0.91528	1.0	16858	2	-0.97569
CDCA3	20	4.2118e-09	2.6188e-07	7.3e-05	54	16	-1.1188	0.37536	0.72764	1.0	12758	2	-1.1188
HARS	20	4.3735e-09	2.6188e-07	7.3e-05	55	15	-1.3672	0.30822	0.66299	1.0	11426	3	-1.3672
SMARCA5	20	4.7489e-09	2.6188e-07	7.3e-05	56	18	-1.1761	0.99999	0.99999	1.0	18882	0	-1.1761
HYOU1	20	6.7842e-09	2.6188e-07	7.3e-05	57	16	-0.91241	0.92346	0.98617	1.0	18460	1	-0.91241
FBXO11	20	7.347e-09	2.6188e-07	7.3e-05	58	17	-0.91522	0.29528	0.64995	1.0	11146	2	-0.91522
FAM103A1	20	1.0656e-08	2.6188e-07	7.3e-05	59	16	-0.68599	0.83184	0.9647	1.0	17945	3	-0.68599
INTS3	20	1.0839e-08	2.6188e-07	7.3e-05	60	18	-0.8869	1.0	1.0	1.0	18893	0	-0.8869
TEAD4	20	1.4579e-08	2.6188e-07	7.3e-05	61	15	-0.72207	0.88145	0.9775	1.0	18234	1	-0.72207
ZFX	20	2.7483e-08	2.6188e-07	7.3e-05	62	18	-0.64409	0.93157	0.98769	1.0	18493	1	-0.64409
PPP1R8	20	2.9482e-08	2.6188e-07	7.3e-05	63	15	-0.79717	0.99996	0.99995	1.0	18872	0	-0.79717
TAF3	20	3.0686e-08	2.6188e-07	7.3e-05	64	13	-0.85327	0.89244	0.9804	1.0	18294	1	-0.85327
SPI1	20	3.2959e-08	2.6188e-07	7.3e-05	65	16	-2.0981	0.90133	0.98246	1.0	18358	2	-2.0981
PYCARD	20	3.376e-08	2.6188e-07	7.3e-05	66	16	-1.0207	0.99983	0.99982	1.0	18862	1	-1.0207
PRR14L	20	3.6653e-08	2.6188e-07	7.3e-05	67	16	-0.67045	0.99985	0.99983	1.0	18863	1	-0.67045
DCP2	20	3.8088e-08	2.6188e-07	7.3e-05	68	17	-0.80436	0.96206	0.99366	1.0	18650	2	-0.80436
SUPT5H	19	4.479e-08	7.8563e-07	0.000206	69	15	-1.3272	0.92769	0.98582	1.0	18475	1	-1.3272
SYVN1	20	5.4615e-08	7.8563e-07	0.000206	70	18	-0.94211	0.88503	0.97845	1.0	18256	1	-0.94211
CNOT10	20	6.3275e-08	7.8563e-07	0.000206	71	14	-0.7627	0.71314	0.92659	1.0	17108	1	-0.7627
RTF1	20	7.5254e-08	7.8563e-07	0.000206	72	17	-1.0981	0.92303	0.98609	1.0	18456	2	-1.0981
LOC730183	20	1.0095e-07	1.3094e-06	0.000313	73	14	-0.7359	0.99383	0.9986	1.0	18795	2	-0.7359
TRERF1	20	1.0989e-07	1.3094e-06	0.000313	74	15	-0.75914	0.88843	0.97931	1.0	18272	4	-0.75914
NSD1	20	1.1698e-07	1.3094e-06	0.000313	75	13	-0.66546	0.99771	0.99929	1.0	18831	1	-0.66546
PAN2	20	1.1736e-07	1.3094e-06	0.000313	76	15	-0.5763	0.99989	0.99987	1.0	18869	0	-0.5763
PDE1C	20	1.2131e-07	1.3094e-06	0.000313	77	7	0.16146	0.31199	0.66683	1.0	11508	8	0.16146
INO80E	18	1.23e-07	2.095e-06	0.000489	78	14	-0.48214	0.37131	0.71239	1.0	12686	3	-0.48214
SRCAP	20	1.2732e-07	1.3094e-06	0.000313	79	11	-0.39854	0.39293	0.74368	1.0	13066	4	-0.39854
INO80	20	1.3078e-07	1.3094e-06	0.000313	80	18	-0.52376	0.96233	0.99372	1.0	18653	1	-0.52376
CREB1	20	1.6403e-07	1.8331e-06	0.000433	81	16	-0.683	0.25096	0.59904	1.0	10108	3	-0.683
BRMS1	20	2.0008e-07	2.3569e-06	0.000524	82	15	-0.6484	0.84533	0.9681	1.0	18018	2	-0.6484
TAF6	20	2.2582e-07	2.3569e-06	0.000524	83	14	-0.70823	0.75955	0.94406	1.0	17482	2	-0.70823
SP1	20	2.2761e-07	2.3569e-06	0.000524	84	17	-0.78478	0.98725	0.99754	1.0	18762	2	-0.78478
TGFB1I1	20	2.3131e-07	2.3569e-06	0.000524	85	10	-0.22237	0.63745	0.89715	1.0	16462	4	-0.22237
HSP90B1	20	2.4892e-07	2.6188e-06	0.000576	86	12	-0.59787	0.96525	0.99418	1.0	18667	3	-0.59787
TLE3	20	2.5099e-07	2.8806e-06	0.000605	87	18	-0.92969	1.0	1.0	1.0	18889	0	-0.92969
SBNO1	20	2.6216e-07	2.8806e-06	0.000605	88	16	-0.59741	0.96653	0.99434	1.0	18670	1	-0.59741
DHODH	40	2.7674e-07	2.8806e-06	0.000605	89	29	-0.49469	0.94126	0.99666	1.0	18551	5	-0.49469
RBBP5	20	2.997e-07	2.8806e-06	0.000605	90	14	-0.77424	0.93321	0.98797	1.0	18505	2	-0.77424
FAM122A	18	3.2299e-07	3.9281e-06	0.000782	91	14	-0.79013	0.97459	0.99443	1.0	18697	1	-0.79013
EXOC4	20	3.66e-07	3.4044e-06	0.0007	92	15	-0.72193	0.49353	0.81711	1.0	14651	2	-0.72193
FZR1	20	3.6974e-07	3.4044e-06	0.0007	93	16	-0.81564	0.96499	0.99415	1.0	18665	3	-0.81564
RBM5	20	4.4645e-07	3.9281e-06	0.000782	94	17	-0.75002	0.99998	0.99998	1.0	18878	0	-0.75002
FIP1L1	20	4.5933e-07	3.9281e-06	0.000782	95	16	-1.0426	0.9995	0.99966	1.0	18848	1	-1.0426
DHX15	20	5.2298e-07	4.9756e-06	0.00098	96	17	-0.85543	0.99773	0.9993	1.0	18832	1	-0.85543
CPSF1	20	6.7787e-07	7.0706e-06	0.001378	97	16	-0.88041	0.97952	0.99615	1.0	18722	1	-0.88041
PRKDC	20	7.4622e-07	8.6419e-06	0.001667	98	15	-0.52292	0.5452	0.84835	1.0	15331	3	-0.52292
IPO8	20	7.8447e-07	1.0213e-05	0.001931	99	12	-0.76943	0.56837	0.86169	1.0	15654	4	-0.76943
GIGYF2	20	8.0818e-07	1.0213e-05	0.001931	100	15	-0.80517	0.99988	0.99987	1.0	18866	0	-0.80517
GTF3C1	20	9.3078e-07	1.1261e-05	0.002108	101	13	-0.76001	0.84369	0.96768	1.0	18011	2	-0.76001
NUDC	20	9.5363e-07	1.1784e-05	0.002184	102	17	-0.87655	0.98545	0.99719	1.0	18750	1	-0.87655
PPIA	20	1.0672e-06	1.3356e-05	0.002451	103	17	-0.57058	1.0	1.0	1.0	18884	0	-0.57058
PCNP	20	1.1911e-06	1.7022e-05	0.003094	104	12	-0.456	0.95077	0.9913	1.0	18598	3	-0.456
ALG13	20	1.298e-06	1.7546e-05	0.003159	105	14	-0.55375	0.99989	0.99987	1.0	18867	0	-0.55375
GMPPB	20	1.4374e-06	1.9117e-05	0.003377	106	13	-0.78859	0.9639	0.994	1.0	18657	2	-0.78859
PPP1R13B	20	1.4647e-06	1.9117e-05	0.003377	107	9	-0.062912	0.51616	0.83092	1.0	14952	6	-0.062912
GTF3C3	20	1.6079e-06	2.1736e-05	0.003805	108	15	-0.77414	0.99964	0.99971	1.0	18852	1	-0.77414
BTF3	20	1.6872e-06	2.2783e-05	0.003915	109	14	-0.80349	0.99953	0.99967	1.0	18849	1	-0.80349
CALR	20	1.7154e-06	2.2783e-05	0.003915	110	15	-0.92346	0.89689	0.98155	1.0	18322	2	-0.92346
GPS2	20	1.7987e-06	2.3307e-05	0.003969	111	14	-0.6057	0.35422	0.70794	1.0	12323	2	-0.6057
SIRT6	20	1.9133e-06	2.4354e-05	0.004074	112	14	-0.59328	0.79435	0.95543	1.0	17728	3	-0.59328
HMHA1	20	1.914e-06	2.4354e-05	0.004074	113	15	-0.74603	0.92454	0.98637	1.0	18465	3	-0.74603
EEF2	40	2.2377e-06	3.0116e-05	0.004908	114	16	-0.15758	0.48358	0.86755	1.0	14494	9	-0.15758
MYLK2	20	2.2755e-06	2.8544e-05	0.004733	115	13	-0.50403	0.67725	0.91282	1.0	16797	4	-0.50403
HNRNPDL	20	2.3248e-06	2.9068e-05	0.004778	116	15	-0.6704	0.95145	0.99142	1.0	18601	2	-0.6704
KCMF1	20	2.9997e-06	3.7972e-05	0.006135	117	12	-0.42291	0.8938	0.98077	1.0	18303	3	-0.42291
AMIGO3	40	3.0162e-06	4.0067e-05	0.006365	118	21	-0.33742	0.97071	0.99872	1.0	18686	8	-0.33742
SH3BGRL2	20	3.029e-06	3.8496e-05	0.006167	119	8	-0.11026	0.12337	0.39628	1.0	6427	6	-0.11026
HNRNPA2B1	20	3.6357e-06	4.5828e-05	0.00716	120	15	-0.6371	0.99901	0.99956	1.0	18838	1	-0.6371
VGLL4	20	3.727e-06	4.6876e-05	0.007263	121	17	-0.46989	0.99999	0.99999	1.0	18880	0	-0.46989
E2F8	20	3.8168e-06	5.028e-05	0.007728	122	14	-0.65359	0.96503	0.99416	1.0	18666	3	-0.65359
TTC39C	19	4.1137e-06	4.1114e-05	0.006477	123	10	-0.3153	0.54387	0.84626	1.0	15317	4	-0.3153
SEL1L	20	4.4041e-06	5.9446e-05	0.008919	124	16	-0.66646	0.9367	0.98862	1.0	18520	1	-0.66646
DOLPP1	20	4.419e-06	5.9446e-05	0.008919	125	14	-0.86875	0.99701	0.99912	1.0	18821	1	-0.86875
IRX3	20	4.6719e-06	6.5207e-05	0.009706	126	15	-0.46825	0.99972	0.99975	1.0	18858	1	-0.46825
WDR33	20	4.9455e-06	6.6778e-05	0.009862	127	15	-1.0188	0.9967	0.99906	1.0	18812	2	-1.0188
CNOT4	20	5.1473e-06	6.835e-05	0.010016	128	15	-0.6173	0.99975	0.99977	1.0	18859	1	-0.6173
ING2	20	5.3619e-06	7.0445e-05	0.010244	129	12	-0.59508	0.70305	0.92276	1.0	17025	5	-0.59508
PHF5A	19	5.4866e-06	5.2637e-05	0.008025	130	7	0.067459	0.39859	0.74405	1.0	13172	6	0.067459
SAE1	20	5.531e-06	7.1492e-05	0.010317	131	15	-1.1934	0.28521	0.63963	1.0	10956	3	-1.1934
EBLN1	20	5.6031e-06	7.254e-05	0.010385	132	8	-0.034808	0.8383	0.96632	1.0	17984	5	-0.034808
TAF5	20	5.6936e-06	7.3063e-05	0.010385	133	14	-1.0651	0.91983	0.98554	1.0	18441	2	-1.0651
ZFP36L2	20	5.7667e-06	7.4111e-05	0.010455	134	12	-0.40068	0.95534	0.99223	1.0	18616	2	-0.40068
HSPE1-MOB4	20	6.2601e-06	7.673e-05	0.010732	135	14	-0.6874	0.93051	0.98748	1.0	18487	4	-0.6874
TIPARP	20	6.417e-06	7.7253e-05	0.010732	136	16	-0.62382	0.29668	0.65138	1.0	11180	2	-0.62382
ACTR8	20	6.5694e-06	7.7777e-05	0.010732	137	13	-1.1171	0.94446	0.99008	1.0	18561	2	-1.1171
ACTL6A	20	6.8146e-06	8.1967e-05	0.011219	138	16	-0.78721	0.94985	0.99113	1.0	18596	1	-0.78721
GRK5	20	6.8863e-06	8.2491e-05	0.011219	139	9	-0.15061	0.67979	0.91385	1.0	16825	4	-0.15061
NAT6	20	7.227e-06	8.6681e-05	0.011704	140	15	-0.42145	0.99717	0.99916	1.0	18822	1	-0.42145
VEZF1	20	8.5454e-06	9.7156e-05	0.013026	141	15	-0.53687	0.97624	0.99562	1.0	18707	2	-0.53687
BRF1	20	9.7486e-06	0.00010868	0.014336	142	15	-0.66757	0.66471	0.90795	1.0	16697	2	-0.66757
UBA3	20	9.8456e-06	0.0001092	0.014336	143	15	-0.57651	0.9601	0.99323	1.0	18640	3	-0.57651
CXXC1	20	9.8811e-06	0.0001092	0.014336	144	15	-0.69426	0.99994	0.99994	1.0	18870	0	-0.69426
SEMA5A	20	1.001e-05	0.00011208	0.014582	145	7	-0.0075784	0.23351	0.57503	1.0	9663	8	-0.0075784
FBXO42	20	1.0098e-05	0.00011287	0.014582	146	13	-0.72787	0.086134	0.31275	1.0	5060	6	-0.72787
RNF40	20	1.0138e-05	0.00011339	0.014582	147	15	-0.60162	0.94848	0.99087	1.0	18584	3	-0.60162
URI1	20	1.0261e-05	0.00011496	0.014684	148	15	-0.59601	0.99365	0.99857	1.0	18792	1	-0.59601
ADH5	20	1.0433e-05	0.00011601	0.014719	149	7	0.011311	0.3689	0.72164	1.0	12642	6	0.011311
TAF7	20	1.2785e-05	0.00014167	0.017855	150	12	-0.39647	0.67138	0.91051	1.0	16755	3	-0.39647
CPNE5	20	1.4132e-05	0.00015529	0.019441	151	10	-0.25859	0.54711	0.84948	1.0	15357	7	-0.25859
ZNF526	20	1.5286e-05	0.00016839	0.020942	152	13	-0.37676	0.76968	0.94784	1.0	17555	2	-0.37676
TAF11	20	1.6586e-05	0.0001841	0.022645	153	16	-0.67567	0.99998	0.99998	1.0	18877	0	-0.67567
ZNF783	20	1.6754e-05	0.00018515	0.022645	154	8	-0.078638	0.41775	0.76563	1.0	13526	5	-0.078638
UBA6	20	1.7614e-05	0.00019457	0.023428	155	15	-0.68797	0.96882	0.99462	1.0	18680	1	-0.68797
PAF1	20	1.7629e-05	0.00019457	0.023428	156	15	-1.1458	0.96878	0.99461	1.0	18679	1	-1.1458
FCGR1B	18	1.7777e-05	0.00018567	0.022645	157	14	-0.71285	0.4428	0.77237	1.0	13955	3	-0.71285
USP5	40	1.82e-05	0.00025847	0.030161	158	25	-0.51962	0.97296	0.99884	1.0	18692	9	-0.51962
CDKN2A	40	1.8688e-05	0.0002658	0.030827	159	18	-0.13466	6.2301e-08	5.2375e-07	6.1e-05	163	16	-0.13466
RFPL4A	19	2.0387e-05	0.00020819	0.024909	160	11	-0.64649	0.66616	0.90437	1.0	16708	4	-0.64649
RPL22L1	20	2.1332e-05	0.00023857	0.028364	161	12	-0.35404	0.26145	0.61307	1.0	10395	3	-0.35404
SUDS3	20	2.1863e-05	0.00024642	0.029115	162	9	-0.080526	0.71201	0.92615	1.0	17099	6	-0.080526
GCM2	20	2.2156e-05	0.00025009	0.029365	163	9	-0.10823	0.7263	0.93158	1.0	17207	5	-0.10823
ZNF367	20	2.3636e-05	0.00026947	0.031061	164	14	-0.55714	0.98581	0.99726	1.0	18753	3	-0.55714
PFDN6	20	2.4821e-05	0.00028413	0.032553	165	7	-0.0041808	0.65617	0.90455	1.0	16637	4	-0.0041808
SOD1	20	2.6256e-05	0.00030142	0.034325	166	13	-0.52182	0.83314	0.96501	1.0	17951	3	-0.52182
TSPYL1	20	2.7834e-05	0.00031608	0.03578	167	15	-0.54057	0.99744	0.99922	1.0	18827	1	-0.54057
EXOC2	20	2.8439e-05	0.00032342	0.036392	168	14	-0.96254	0.99761	0.99927	1.0	18830	2	-0.96254
GTF3C6	20	2.888e-05	0.00033023	0.036938	169	13	-0.52337	0.99929	0.99961	1.0	18844	1	-0.52337
FCGR1A	20	2.9724e-05	0.00033861	0.037606	170	15	-0.67298	0.81848	0.96134	1.0	17869	2	-0.67298
NUP37	20	3.0078e-05	0.00034018	0.037606	171	12	-0.64846	0.12397	0.39753	1.0	6444	5	-0.64846
EIF5A	20	3.1929e-05	0.00035589	0.039115	172	13	-0.53037	0.63067	0.89446	1.0	16400	3	-0.53037
NFE2L1	20	3.3155e-05	0.00037213	0.040481	173	12	-0.40172	0.62458	0.89205	1.0	16348	1	-0.40172
ZNHIT1	20	3.3342e-05	0.0003737	0.040481	174	8	-0.15742	0.85353	0.97025	1.0	18078	3	-0.15742
DAD1	20	3.3662e-05	0.00037474	0.040481	175	15	-0.64313	0.86589	0.97348	1.0	18151	1	-0.64313
RPN2	20	3.4283e-05	0.00038155	0.040982	176	13	-0.74301	0.85069	0.9695	1.0	18058	4	-0.74301
GLMN	20	3.4596e-05	0.00038522	0.041142	177	13	-0.66647	0.99864	0.99952	1.0	18836	1	-0.66647
SEMA4A	20	3.9307e-05	0.00044021	0.046752	178	8	-0.14249	0.37648	0.72868	1.0	12784	6	-0.14249
HCFC1	20	4.0253e-05	0.0004465	0.047154	179	10	-0.31283	0.59874	0.87882	1.0	16050	5	-0.31283
AAAS	20	4.2795e-05	0.00047164	0.049206	180	14	-0.56837	0.96834	0.99456	1.0	18677	2	-0.56837
CA11	20	4.3119e-05	0.00047373	0.049206	181	9	-0.21307	0.27772	0.63183	1.0	10803	7	-0.21307
MBD3	20	4.4395e-05	0.0004863	0.050235	182	15	-0.72017	0.99965	0.99972	1.0	18853	1	-0.72017
RTCB	18	4.4882e-05	0.0004664	0.048982	183	14	-0.56046	0.69215	0.91355	1.0	16920	3	-0.56046
EEF1G	20	4.509e-05	0.00049625	0.050985	184	14	-0.42239	0.9997	0.99974	1.0	18856	1	-0.42239
TP53BP1	40	4.6086e-05	0.0006251	0.062194	185	16	-0.1608	0.62704	0.9325	1.0	16369	7	-0.1608
GLUD1	20	5.1266e-05	0.00055963	0.057185	186	10	-0.21111	0.55616	0.85478	1.0	15484	6	-0.21111
COX11	20	5.2082e-05	0.00056801	0.057729	187	14	-0.69793	0.82011	0.96177	1.0	17879	3	-0.69793
CDC73	20	5.5492e-05	0.00060415	0.061065	188	14	-0.88629	0.99625	0.99898	1.0	18809	1	-0.88629
CYP17A1	20	5.561e-05	0.00060729	0.061065	189	10	-0.0025682	0.010553	0.064268	0.811503	1509	9	-0.0025682
TMEM258	20	5.7934e-05	0.00063191	0.062542	190	10	-0.28671	0.86299	0.97272	1.0	18127	4	-0.28671
UBR4	20	5.8586e-05	0.00063767	0.062784	191	12	-0.494	0.17232	0.48391	1.0	7945	1	-0.494
KANSL1	18	5.9816e-05	0.00061829	0.061842	192	11	-0.4864	0.13371	0.40649	1.0	6803	4	-0.4864
TTI1	20	6.3279e-05	0.00068638	0.067229	193	12	-0.53162	0.21612	0.55018	1.0	9209	3	-0.53162
NKTR	20	6.3664e-05	0.00069109	0.067342	194	14	-0.66167	0.98696	0.99749	1.0	18758	3	-0.66167
EPHB6	20	6.6401e-05	0.00071832	0.069637	195	8	0.0092268	0.13177	0.41385	1.0	6736	6	0.0092268
ZFR	20	6.717e-05	0.00072461	0.069888	196	14	-0.40604	0.99636	0.999	1.0	18810	2	-0.40604
PIGA	20	6.8021e-05	0.00073247	0.070287	197	4	-0.083748	0.093004	0.32889	1.0	5339	6	-0.083748
ASH2L	20	6.8723e-05	0.00073666	0.070332	198	12	-0.6257	0.85129	0.96965	1.0	18062	4	-0.6257
JUNB	20	6.9789e-05	0.00074765	0.071023	199	13	-0.38922	0.95421	0.99198	1.0	18614	3	-0.38922
CBLN1	20	7.2585e-05	0.00077646	0.073026	200	15	-0.57094	0.60575	0.88272	1.0	16145	2	-0.57094
ALKBH4	20	7.3845e-05	0.00078798	0.073743	201	12	-0.40761	0.70677	0.92415	1.0	17050	4	-0.40761
SLC29A1	40	7.4367e-05	0.00098282	0.086015	202	20	-0.25938	0.75308	0.96852	1.0	17432	11	-0.25938
MAPK4	20	7.5262e-05	0.00079951	0.074088	203	15	-0.37258	0.47508	0.80571	1.0	14377	2	-0.37258
EMILIN2	18	7.5773e-05	0.00076441	0.072252	204	10	-0.40181	0.1639	0.46316	1.0	7705	5	-0.40181
NUFIP2	20	7.6413e-05	0.00080736	0.074451	205	13	-0.29962	0.70988	0.92531	1.0	17081	3	-0.29962
STAG2	40	7.8813e-05	0.0010404	0.08981	206	21	-0.36156	0.47924	0.8652	1.0	14427	9	-0.36156
EPC1	20	8.118e-05	0.00084926	0.077934	207	15	-0.47726	0.23872	0.5823	1.0	9801	4	-0.47726
NAE1	20	8.1832e-05	0.00085502	0.078084	208	13	-0.69163	0.36802	0.72081	1.0	12620	5	-0.69163
HDAC7	20	8.3042e-05	0.0008689	0.07897	209	13	-0.70743	0.98185	0.99655	1.0	18735	3	-0.70743
COL10A1	16	8.4184e-05	0.00079898	0.074088	210	11	-0.35529	0.50388	0.80459	1.0	14782	1	-0.35529
SLC39A7	20	8.493e-05	0.0008875	0.080274	211	11	-0.87027	0.15173	0.45078	1.0	7376	5	-0.87027
ZC3H18	20	8.6289e-05	0.00089797	0.080451	212	13	-0.5771	0.88063	0.97731	1.0	18232	4	-0.5771
FARSB	19	8.6848e-05	0.00089221	0.080316	213	12	-0.48124	0.31726	0.6676	1.0	11605	3	-0.48124
TAMM41	20	8.9283e-05	0.00091787	0.081847	214	15	-1.005	0.57509	0.86543	1.0	15741	2	-1.005
FIBP	20	9.2025e-05	0.00094301	0.083694	215	14	-0.62853	0.97824	0.99593	1.0	18715	1	-0.62853
DPPA3	20	9.3487e-05	0.00095716	0.084552	216	11	-0.54255	0.9464	0.99045	1.0	18570	4	-0.54255
NT5C2	20	9.6197e-05	0.00098282	0.086015	217	7	0.16954	0.072419	0.2794	1.0	4513	10	0.16954
MSL1	20	9.9188e-05	0.0010127	0.088219	218	12	-0.81319	0.097862	0.34017	1.0	5518	4	-0.81319
