id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SPATA31D1	10	0.0039186	0.039424	1.0	55	5	-0.21708	0.31559	0.20436	0.501623	624	2	-0.21708
CCL2	10	0.0039663	0.03943	1.0	56	7	-0.24666	0.68509	0.54086	0.784904	1105	2	-0.24666
GRPR	10	0.0040503	0.040847	1.0	57	7	-0.37135	0.76623	0.6128	0.823666	1200	2	-0.37135
ACVRL1	10	0.0040623	0.040847	1.0	58	5	-0.26187	0.97396	0.88536	0.951982	1512	1	-0.26187
TMEM208	10	0.0043082	0.041775	1.0	59	5	-0.23539	0.3747	0.23909	0.527292	719	3	-0.23539
FDCSP	10	0.004553	0.043767	1.0	60	4	-0.055519	0.97455	0.88803	0.952687	1516	1	-0.055519
MROH6	20	0.0045544	0.077177	1.0	61	11	-0.23247	0.82165	0.6512	0.849919	1268	2	-0.23247
EXOC3L1	10	0.0046422	0.044066	1.0	62	6	-0.32795	0.72406	0.5735	0.798659	1156	2	-0.32795
BNIPL	10	0.0048115	0.045813	1.0	63	7	-0.30664	0.98659	0.93038	0.96293	1561	0	-0.30664
ATF7IP	20	0.0050905	0.083193	1.0	64	11	-0.26678	0.80321	0.63144	0.839182	1244	3	-0.26678
DENND4B	19	0.0050909	0.075522	1.0	65	7	-0.18535	0.88745	0.78221	0.914301	1371	2	-0.18535
PPP1R1B	10	0.0051583	0.048244	1.0	66	4	0.002175	0.14339	0.053093	0.194716	437	4	0.002175
GTF3C6	10	0.0062264	0.05404	1.0	67	5	-0.15035	0.38181	0.24551	0.534926	723	2	-0.15035
TTI1	10	0.0062501	0.070202	1.0	68	4	-0.1108	0.12248	0.043626	0.172087	405	2	-0.1108
PZP	10	0.0063216	0.070208	1.0	69	5	-0.3111	0.83513	0.71116	0.889512	1289	2	-0.3111
CCL3L3	10	0.0063846	0.071912	1.0	70	5	-0.29953	0.89445	0.78104	0.914301	1382	1	-0.29953
RASAL3	10	0.0064145	0.072401	1.0	71	7	-0.25642	0.70976	0.56589	0.796969	1132	2	-0.25642
CEBPA	10	0.006448	0.073488	1.0	72	6	-0.43528	0.99919	0.9954	1.0	1610	0	-0.43528
KIF9	10	0.0066221	0.076694	1.0	73	6	-0.42342	0.93206	0.80644	0.919587	1424	1	-0.42342
EBPL	10	0.0069045	0.081001	1.0	74	6	-0.27277	0.95574	0.84198	0.932909	1468	1	-0.27277
NADK	20	0.0069501	0.10349	1.0	75	7	-0.04775	0.54429	0.33402	0.623734	918	6	-0.04775
METTL3	10	0.006991	0.081007	1.0	76	6	-0.30415	0.66318	0.50687	0.755877	1083	1	-0.30415
ATRIP	10	0.0070174	0.081007	1.0	77	4	-0.18464	0.71057	0.56589	0.796969	1133	2	-0.18464
CHEK1	10	0.0071896	0.082387	1.0	78	4	-0.1015	0.16929	0.065083	0.220732	466	4	-0.1015
C6orf1	10	0.0073962	0.083322	1.0	79	6	-0.2809	0.58858	0.41615	0.672562	994	1	-0.2809
HNRNPAB	10	0.0075072	0.083322	1.0	80	6	-0.33957	0.8615	0.75005	0.89863	1340	2	-0.33957
TF	20	0.0075369	0.10734	1.0	81	9	-0.18593	0.85013	0.71385	0.890529	1313	2	-0.18593
NANOS3	10	0.0077416	0.084128	1.0	82	5	-0.20107	0.37175	0.23267	0.517357	714	4	-0.20107
NPR2	10	0.0077972	0.084134	1.0	83	5	-0.28325	0.79023	0.64563	0.847425	1232	2	-0.28325
EXOC2	10	0.0079132	0.084781	1.0	84	6	-0.35092	0.99409	0.96102	0.985336	1584	0	-0.35092
TRIM45	10	0.0079277	0.085185	1.0	85	6	-0.31966	0.68918	0.55061	0.79549	1110	2	-0.31966
KIAA1429	10	0.0080068	0.085612	1.0	86	5	-0.24376	0.84574	0.72617	0.897882	1304	2	-0.24376
PEG10	20	0.0080828	0.11281	1.0	87	8	-0.10282	0.43017	0.19556	0.501623	773	2	-0.10282
SRRT	10	0.0083862	0.088049	1.0	88	6	-0.33658	0.469	0.30826	0.595588	820	3	-0.33658
SBNO1	10	0.0085071	0.08888	1.0	89	5	-0.30068	0.23107	0.094072	0.283439	528	2	-0.30068
PYCARD	10	0.0090021	0.094353	1.0	90	5	-0.29952	0.42445	0.26732	0.554842	764	2	-0.29952
ADAMTS18	10	0.0091447	0.095275	1.0	91	4	-0.1092	0.95286	0.83912	0.932909	1463	1	-0.1092
TCEA2	10	0.0093071	0.095733	1.0	92	5	-0.17351	0.82503	0.69517	0.879685	1276	2	-0.17351
CFDP1	20	0.0094437	0.11883	1.0	93	9	-0.15927	0.53334	0.32751	0.619019	905	5	-0.15927
SMIM18	10	0.0096708	0.098518	1.0	94	6	-0.24632	0.75047	0.60086	0.823326	1181	2	-0.24632
C11orf49	10	0.0097952	0.098524	1.0	95	6	-0.51536	0.74539	0.59093	0.813155	1175	2	-0.51536
DENR	10	0.0098956	0.1006	1.0	96	6	-0.30278	0.29114	0.16412	0.441202	593	1	-0.30278
SYT4	10	0.01	0.1006	1.0	97	3	-0.038451	0.39748	0.25754	0.553083	739	3	-0.038451
KIAA1551	10	0.010295	0.10061	1.0	98	5	-0.30155	0.35287	0.22404	0.513682	685	2	-0.30155
SLC31A1	10	0.011012	0.10216	1.0	99	6	-0.33154	0.96362	0.86358	0.944719	1484	1	-0.33154
PRR18	10	0.011091	0.10363	1.0	100	5	-0.18083	0.98885	0.93204	0.96293	1567	0	-0.18083
LOC100130357	10	0.011101	0.10363	1.0	101	4	-0.078264	0.90596	0.78683	0.914301	1400	1	-0.078264
NOX5	10	0.011371	0.10364	1.0	102	3	0.011894	0.88696	0.77282	0.91374	1368	1	0.011894
SPESP1	10	0.011371	0.10364	1.0	103	3	0.011894	0.88696	0.77282	0.91374	1367	1	0.011894
SESTD1	10	0.0116	0.10712	1.0	104	5	-0.15041	0.52665	0.35164	0.633472	893	3	-0.15041
SYNPO2	10	0.01218	0.1089	1.0	105	5	-0.23614	0.98404	0.92059	0.962763	1552	0	-0.23614
VTI1A	10	0.012412	0.1099	1.0	106	5	-0.34291	0.13927	0.051518	0.192442	429	2	-0.34291
NDRG1	10	0.012835	0.11044	1.0	107	6	-0.30974	0.54342	0.36647	0.644311	917	1	-0.30974
SAA1	10	0.013166	0.11168	1.0	108	4	0.018332	0.19648	0.072456	0.234432	487	4	0.018332
TMEM256	10	0.013189	0.11168	1.0	109	4	-0.19503	0.92188	0.79798	0.91739	1417	1	-0.19503
EPC1	10	0.01324	0.11168	1.0	110	5	-0.21832	0.17884	0.067893	0.22508	475	1	-0.21832
UBTF	10	0.013243	0.11168	1.0	111	6	-0.28367	0.98472	0.92473	0.96293	1555	0	-0.28367
FNTB	10	0.013326	0.11169	1.0	112	6	-0.30795	0.83207	0.70823	0.889512	1287	2	-0.30795
CHURC1	10	0.013326	0.11169	1.0	113	6	-0.30795	0.83207	0.70823	0.889512	1286	2	-0.30795
FOSL2	10	0.013792	0.11244	1.0	114	4	-0.11807	0.90367	0.78682	0.914301	1396	1	-0.11807
ENPP1	10	0.014063	0.11431	1.0	115	6	-0.3103	0.63554	0.49286	0.74666	1064	2	-0.3103
DEFB4B	10	0.014087	0.11431	1.0	116	5	-0.30438	0.98271	0.90885	0.955417	1548	0	-0.30438
BTC	10	0.014129	0.11431	1.0	117	4	-0.14092	0.6248	0.48416	0.741955	1049	2	-0.14092
ZNF692	10	0.014155	0.11431	1.0	118	5	-0.21754	0.98911	0.93204	0.96293	1569	0	-0.21754
IL7	10	0.014597	0.11657	1.0	119	6	-0.3049	0.99756	0.98384	0.995334	1600	0	-0.3049
RBMS1	10	0.014631	0.11716	1.0	120	6	-0.25923	0.94676	0.82293	0.921247	1451	1	-0.25923
KLC4	10	0.014943	0.1207	1.0	121	3	0.10508	0.55828	0.38463	0.655615	939	3	0.10508
CMTM2	20	0.015103	0.19282	1.0	122	7	-0.11531	0.87741	0.74946	0.89863	1362	3	-0.11531
GGA1	10	0.015305	0.1221	1.0	123	5	-0.16093	0.51266	0.34262	0.628993	877	2	-0.16093
PHOSPHO2-KLHL23	10	0.015403	0.12268	1.0	124	3	-0.13204	0.74904	0.60085	0.823326	1178	2	-0.13204
PHOSPHO2	10	0.015403	0.12268	1.0	125	3	-0.13204	0.74904	0.60085	0.823326	1179	2	-0.13204
MYBPC2	10	0.01559	0.12386	1.0	126	5	-0.17464	0.97789	0.90162	0.955417	1529	0	-0.17464
ZNF383	10	0.015639	0.12386	1.0	127	6	-0.26556	0.99997	0.99988	1.0	1616	0	-0.26556
PTGER4	20	0.01569	0.19477	1.0	128	8	-0.090215	0.47443	0.26117	0.554501	828	5	-0.090215
SPAG7	10	0.015765	0.12387	1.0	129	5	-0.243	0.76133	0.61279	0.823666	1192	2	-0.243
KLRC4-KLRK1	9	0.015985	0.12295	1.0	130	5	-0.30636	0.86654	0.74214	0.89863	1350	1	-0.30636
PCDH10	20	0.016655	0.20072	1.0	131	10	-0.20151	0.89206	0.77857	0.914301	1375	1	-0.20151
ZKSCAN2	10	0.016679	0.12833	1.0	132	6	-0.26819	0.91689	0.79797	0.91739	1412	1	-0.26819
PDIA3	10	0.017132	0.1298	1.0	133	6	-0.24441	0.8947	0.78105	0.914301	1383	1	-0.24441
DNHD1	10	0.017536	0.13261	1.0	134	6	-0.27337	0.83098	0.70822	0.889512	1282	1	-0.27337
ZC3H13	10	0.017623	0.13262	1.0	135	3	-0.041195	0.7899	0.64563	0.847425	1231	2	-0.041195
OR6C74	10	0.017884	0.13317	1.0	136	2	-0.074359	0.98662	0.93038	0.96293	1562	0	-0.074359
RNF17	10	0.017939	0.13317	1.0	137	5	-0.19055	0.6177	0.47276	0.734536	1035	3	-0.19055
ZNF765	20	0.018043	0.21347	1.0	138	9	-0.1029	0.93112	0.85184	0.937432	1423	3	-0.1029
TTLL2	10	0.018487	0.13679	1.0	139	6	-0.29818	0.53091	0.35445	0.633472	899	1	-0.29818
AKAP12	20	0.018578	0.21483	1.0	140	10	-0.17498	0.58075	0.37656	0.652856	982	4	-0.17498
ZNF670	10	0.018619	0.139	1.0	141	3	0.027019	0.78644	0.63841	0.842031	1225	2	0.027019
HNRNPDL	10	0.018652	0.139	1.0	142	6	-0.24881	0.95543	0.84198	0.932909	1467	1	-0.24881
LIMS1	10	0.018791	0.14046	1.0	143	6	-0.33725	0.60445	0.44374	0.701758	1020	2	-0.33725
CASR	10	0.018859	0.14046	1.0	144	6	-0.35797	0.58319	0.40664	0.663142	986	3	-0.35797
MEMO1	20	0.018877	0.21696	1.0	145	5	0.023898	0.60144	0.39414	0.658654	1016	4	0.023898
NUDC	10	0.018921	0.14149	1.0	146	5	-0.311	0.61231	0.46694	0.732027	1029	3	-0.311
KDM6A	10	0.019416	0.15667	1.0	147	6	-0.26871	0.69077	0.55539	0.796969	1111	2	-0.26871
SMARCC1	10	0.019482	0.15667	1.0	148	4	0.21758	0.065901	0.016898	0.080355	336	4	0.21758
IRAK4	10	0.019487	0.15667	1.0	149	5	-0.19485	0.57869	0.40663	0.663142	978	1	-0.19485
LOC730183	10	0.019781	0.15727	1.0	150	5	-0.19734	0.89684	0.78398	0.914301	1386	1	-0.19734
PBX3	10	0.019834	0.15728	1.0	151	6	-0.25268	0.39776	0.25754	0.553083	740	2	-0.25268
KIAA0020	20	0.019946	0.22214	1.0	152	7	-0.15371	0.99476	0.96955	0.987478	1589	1	-0.15371
HLCS	20	0.019984	0.22214	1.0	153	9	-0.08731	0.82106	0.6512	0.849919	1267	4	-0.08731
ZNF516	10	0.020223	0.15963	1.0	154	5	-0.20255	0.61124	0.46694	0.732027	1025	1	-0.20255
ZNHIT1	10	0.020263	0.15963	1.0	155	6	-0.29853	0.98177	0.90885	0.955417	1542	0	-0.29853
KIAA0907	10	0.020414	0.16116	1.0	156	6	-0.30144	0.7922	0.64914	0.849284	1234	1	-0.30144
ZCWPW1	10	0.020757	0.16348	1.0	157	5	-0.19395	0.16882	0.064014	0.219381	464	3	-0.19395
NADSYN1	10	0.020837	0.16563	1.0	158	4	-0.19313	0.97138	0.87991	0.951982	1501	1	-0.19313
PAIP2	10	0.021408	0.16665	1.0	159	6	-0.29927	0.43202	0.27807	0.57129	775	1	-0.29927
NUP37	10	0.021825	0.16666	1.0	160	4	-0.039322	0.29456	0.16569	0.444684	600	4	-0.039322
HCFC1	10	0.022024	0.16988	1.0	161	6	-0.26842	0.99756	0.98384	0.995334	1601	0	-0.26842
TIMM50	10	0.022084	0.17093	1.0	162	5	-0.17817	0.57561	0.39739	0.658654	969	3	-0.17817
GK2	10	0.022125	0.1719	1.0	163	5	-0.22906	0.53152	0.35445	0.633472	901	2	-0.22906
DHDH	10	0.022255	0.17191	1.0	164	6	-0.2276	0.78806	0.64563	0.847425	1227	1	-0.2276
SENP2	10	0.022278	0.17191	1.0	165	6	-0.27968	0.72435	0.5735	0.798659	1157	1	-0.27968
PFDN6	10	0.022358	0.17266	1.0	166	3	-0.066368	0.41779	0.26417	0.554842	756	2	-0.066368
IMPDH1	20	0.022693	0.24387	1.0	167	10	-0.21853	0.90137	0.80267	0.919587	1389	4	-0.21853
FCGR1A	10	0.022707	0.17267	1.0	168	4	-0.088225	0.080801	0.021222	0.095294	354	2	-0.088225
MXD4	10	0.022757	0.17267	1.0	169	4	0.085011	0.61755	0.47276	0.734536	1034	3	0.085011
CCL3L1	9	0.022894	0.15702	1.0	170	4	-0.20479	0.86784	0.74214	0.89863	1351	1	-0.20479
BRMS1	10	0.024489	0.18024	1.0	171	3	0.23829	0.069071	0.017252	0.08177	340	5	0.23829
OR8D2	10	0.024927	0.18406	1.0	172	4	0.044984	0.55642	0.38174	0.654812	935	3	0.044984
POLH	10	0.025021	0.18617	1.0	173	4	-0.0861	0.13389	0.049929	0.188684	421	3	-0.0861
FABP9	10	0.025028	0.18617	1.0	174	3	0.12815	0.6823	0.53124	0.776496	1101	2	0.12815
MYD88	20	0.025666	0.25189	1.0	175	8	-0.1024	0.96922	0.91417	0.959143	1492	3	-0.1024
SRRM5	20	0.025789	0.25189	1.0	176	6	-0.052013	0.91254	0.82592	0.923322	1405	3	-0.052013
CNTRL	10	0.025793	0.18774	1.0	177	6	-0.26758	0.78025	0.63262	0.839182	1218	2	-0.26758
C7orf57	10	0.025875	0.18774	1.0	178	5	-0.17857	0.041031	0.0089756	0.049488	289	3	-0.17857
SGSH	10	0.026537	0.19008	1.0	179	6	-0.25645	0.99896	0.99375	0.999917	1609	0	-0.25645
ETV3	10	0.026775	0.19008	1.0	180	6	-0.24012	0.97798	0.90162	0.955417	1531	0	-0.24012
KLRC4	10	0.027006	0.19185	1.0	181	5	-0.23859	0.8933	0.78104	0.914301	1380	1	-0.23859
SELV	10	0.027147	0.19185	1.0	182	3	0.03442	0.58882	0.41615	0.672562	996	2	0.03442
CHURC1-FNTB	8	0.027191	0.15605	1.0	183	5	-0.30795	0.76006	0.63446	0.840245	1191	1	-0.30795
CCL19	10	0.027254	0.19185	1.0	184	4	0.0051235	0.77661	0.62854	0.837875	1213	2	0.0051235
COL13A1	10	0.02731	0.19322	1.0	185	6	-0.24347	0.97408	0.88536	0.951982	1514	1	-0.24347
ZFPM1	10	0.027374	0.19322	1.0	186	4	-0.039388	0.28754	0.1609	0.436165	588	2	-0.039388
OVCH1	10	0.02758	0.19322	1.0	187	6	-0.27731	0.54316	0.36647	0.644311	915	2	-0.27731
SAMD15	10	0.028196	0.19322	1.0	188	6	-0.27297	0.95004	0.83075	0.925532	1459	1	-0.27297
RNF146	10	0.028222	0.19322	1.0	189	4	-0.11603	0.99261	0.95285	0.97871	1576	0	-0.11603
PKIB	20	0.028453	0.26225	1.0	190	3	0.076884	0.4216	0.19091	0.497525	761	7	0.076884
GPR4	10	0.028913	0.19723	1.0	191	4	-0.028725	0.34286	0.21809	0.512362	671	3	-0.028725
TBK1	10	0.028921	0.19723	1.0	192	5	-0.18177	0.42972	0.26925	0.555988	771	1	-0.18177
SIRT6	10	0.029117	0.19723	1.0	193	4	-0.04584	0.63666	0.49767	0.750454	1065	2	-0.04584
MAP1LC3B2	10	0.02957	0.19799	1.0	194	6	-0.26346	0.90327	0.78682	0.914301	1395	1	-0.26346
RTKN2	10	0.029814	0.19962	1.0	195	6	-0.2305	0.99426	0.96314	0.985992	1585	0	-0.2305
LOC154872	10	0.029842	0.19962	1.0	196	6	-0.32205	0.58184	0.40664	0.663142	984	2	-0.32205
TGFB1I1	10	0.029885	0.19963	1.0	197	4	-0.018204	0.38285	0.24551	0.534926	725	2	-0.018204
PLCL2	10	0.0299	0.19963	1.0	198	6	-0.24313	0.93863	0.81446	0.921247	1434	1	-0.24313
C2orf62	10	0.029986	0.20058	1.0	199	6	-0.22391	0.96932	0.87442	0.951982	1493	1	-0.22391
KLHL23	20	0.030569	0.27614	1.0	200	7	-0.055969	0.57275	0.36826	0.644721	959	5	-0.055969
TRIM23	10	0.030772	0.20058	1.0	201	6	-0.24323	0.28326	0.15944	0.434387	580	3	-0.24323
HDAC7	10	0.030919	0.20058	1.0	202	6	-0.29759	0.94951	0.83075	0.925532	1457	1	-0.29759
PKD1L2	10	0.031386	0.20058	1.0	203	2	-0.065003	0.24731	0.1058	0.311288	542	4	-0.065003
SYNE1	20	0.031434	0.27738	1.0	204	8	-0.10985	0.94978	0.87481	0.951982	1458	3	-0.10985
MAST4	10	0.031605	0.20171	1.0	205	4	-0.16495	0.98455	0.92284	0.96293	1554	0	-0.16495
HIST1H3B	10	0.032133	0.20172	1.0	206	4	-0.060017	0.20266	0.075296	0.239342	495	4	-0.060017
TNFRSF10D	10	0.032236	0.20243	1.0	207	6	-0.2241	0.44465	0.28902	0.576983	793	1	-0.2241
SOCS5	10	0.032381	0.20361	1.0	208	4	-0.11486	0.032045	0.0063614	0.037635	270	4	-0.11486
CEBPB	10	0.03245	0.20361	1.0	209	6	-0.22521	0.97378	0.88536	0.951982	1510	1	-0.22521
NSD1	10	0.033298	0.20576	1.0	210	5	-0.20423	0.99451	0.96409	0.985992	1587	0	-0.20423
FADS2	20	0.033338	0.28571	1.0	211	9	-0.19153	0.99952	0.99	0.998008	1612	0	-0.19153
MEF2D	10	0.033499	0.20576	1.0	212	3	0.06157	0.14816	0.053985	0.195335	445	5	0.06157
NT5C2	10	0.033782	0.20695	1.0	213	6	-0.2113	0.51912	0.3456	0.63087	886	2	-0.2113
AMPD1	10	0.033845	0.20783	1.0	214	6	-0.20694	0.87364	0.76176	0.909283	1357	1	-0.20694
EFCAB1	10	0.034194	0.20851	1.0	215	3	-0.10247	0.82741	0.70149	0.886984	1280	2	-0.10247
NFE2L1	10	0.034224	0.20851	1.0	216	6	-0.29942	0.69635	0.56033	0.796969	1116	2	-0.29942
GYPB	10	0.034607	0.20852	1.0	217	6	-0.22304	0.79743	0.65617	0.854336	1238	2	-0.22304
MB21D1	10	0.034729	0.20852	1.0	218	4	-0.00014103	0.21822	0.086327	0.267563	515	3	-0.00014103
GEM	20	0.034845	0.29681	1.0	219	7	0.047199	0.22008	0.0649	0.220732	517	7	0.047199
NME6	10	0.035082	0.20974	1.0	220	4	-0.098159	0.31715	0.20436	0.501623	626	4	-0.098159
ZNF598	10	0.035314	0.21192	1.0	221	3	0.024579	0.42236	0.26732	0.554842	762	2	0.024579
WT1	10	0.035315	0.21192	1.0	222	6	-0.20268	0.99656	0.97984	0.995189	1596	0	-0.20268
CDV3	10	0.03538	0.21192	1.0	223	6	-0.24912	0.99712	0.9822	0.995334	1598	0	-0.24912
PTPLB	10	0.035609	0.21192	1.0	224	3	-0.00024679	0.73376	0.58081	0.803328	1168	1	-0.00024679
HSD11B1L	10	0.035879	0.21192	1.0	225	5	-0.25392	0.83237	0.70823	0.889512	1288	2	-0.25392
TAF4	10	0.035933	0.21192	1.0	226	3	-0.18286	0.9972	0.9822	0.995334	1599	0	-0.18286
FAM71C	10	0.036135	0.21192	1.0	227	3	-0.07986	0.99343	0.95396	0.97871	1581	0	-0.07986
MATN2	20	0.036381	0.29876	1.0	228	7	0.013627	0.90409	0.81545	0.921247	1397	4	0.013627
VENTX	10	0.037235	0.21279	1.0	229	3	0.043937	0.61158	0.46694	0.732027	1027	3	0.043937
CNDP1	10	0.037386	0.21279	1.0	230	4	-0.13118	0.25151	0.10965	0.320844	547	2	-0.13118
ZNF251	10	0.037842	0.21279	1.0	231	5	-0.11456	0.55326	0.37858	0.654812	929	2	-0.11456
TRMT12	10	0.038318	0.2135	1.0	232	4	-0.028289	0.61129	0.46694	0.732027	1026	3	-0.028289
EEF2	20	0.039049	0.32269	1.0	233	9	-0.16951	0.97097	0.91835	0.961794	1499	2	-0.16951
RAD51AP2	10	0.03915	0.21958	1.0	234	4	0.0044753	0.44878	0.28903	0.576983	799	3	0.0044753
ZPBP	10	0.039281	0.21958	1.0	235	3	-0.055225	0.96821	0.87163	0.950818	1491	1	-0.055225
DPPA4	10	0.03929	0.21958	1.0	236	1	0.012936	0.98368	0.91384	0.959143	1550	0	0.012936
KIDINS220	10	0.039799	0.21958	1.0	237	5	-0.13777	0.62619	0.48416	0.741955	1051	2	-0.13777
