id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GTF3C1	10	0.00095441	0.0042847	0.205154	34	5	-0.30966	0.32538	0.62785	0.996217	1008	3	-0.30966
ZFR	10	0.00097424	0.0043031	0.205154	35	7	-0.93927	0.92265	0.96883	1.0	1531	2	-0.93927
PRPF4	9	0.00098412	0.003619	0.183323	36	8	-0.81252	0.97963	0.98457	1.0	1572	1	-0.81252
IGBP1	10	0.0012119	0.0051154	0.22411	37	7	-0.89888	0.052439	0.19496	0.952045	327	1	-0.89888
GNAL	20	0.0012307	0.0071555	0.237523	38	12	-0.61281	0.94707	0.99275	1.0	1555	3	-0.61281
OTOL1	10	0.0013445	0.005604	0.232302	39	8	-0.90542	0.8495	0.94679	1.0	1484	1	-0.90542
NEK7	10	0.0013626	0.0057323	0.232302	40	5	0.13159	0.127	0.35509	0.952045	587	5	0.13159
GART	10	0.0013633	0.0057323	0.232302	41	7	-1.1114	0.99455	0.99585	1.0	1599	0	-1.1114
PHF5A	10	0.001514	0.0060011	0.236091	42	7	-1.317	0.18451	0.4338	0.954142	754	3	-1.317
LSM2	8	0.0015376	0.0050727	0.22411	43	4	-0.42352	0.5747	0.78729	1.0	1303	2	-0.42352
SLX4IP	10	0.0017303	0.0066424	0.237523	44	7	-0.84764	0.14713	0.38981	0.952045	655	2	-0.84764
CCL28	10	0.0017705	0.0067951	0.237523	45	7	-0.60788	0.3295	0.63188	0.996217	1017	3	-0.60788
TTC27	10	0.0018192	0.0069234	0.237523	46	8	-0.94554	0.96534	0.98429	1.0	1562	1	-0.94554
CNOT10	10	0.0018916	0.0071738	0.237523	47	7	-0.80001	0.99574	0.99645	1.0	1602	0	-0.80001
MRPS33	10	0.0019033	0.0071799	0.237523	48	8	-0.65119	0.9227	0.96908	1.0	1532	2	-0.65119
CCDC17	10	0.0019072	0.0071799	0.237523	49	6	-0.38116	0.28564	0.57974	0.996217	953	3	-0.38116
C11orf45	20	0.0021541	0.011871	0.363067	50	10	-0.34701	0.5489	0.86685	1.0	1274	5	-0.34701
SMEK2	10	0.0021616	0.0081694	0.264851	51	3	0.24347	0.15269	0.39194	0.952045	672	5	0.24347
CINP	10	0.002371	0.0095864	0.300933	52	5	-0.45136	0.72325	0.88742	1.0	1414	3	-0.45136
ICT1	10	0.0023967	0.0096536	0.300933	53	2	0.54434	0.080281	0.26233	0.952045	421	6	0.54434
OR3A3	10	0.0029955	0.030537	0.782956	54	4	0.2811	0.28008	0.56575	0.990361	943	5	0.2811
PDCD10	10	0.0031769	0.030842	0.782956	55	8	-0.70394	0.90992	0.96522	1.0	1521	2	-0.70394
PRRC2A	10	0.0033832	0.031545	0.782956	56	6	-0.62684	0.56885	0.81587	1.0	1294	2	-0.62684
NDUFA8	10	0.0033916	0.031545	0.782956	57	7	-0.78295	0.43303	0.70473	1.0	1148	2	-0.78295
MTHFD1	10	0.003398	0.031545	0.782956	58	8	-0.76884	0.99355	0.99405	1.0	1597	0	-0.76884
AOC1	20	0.0035211	0.018015	0.540796	59	8	0.024135	0.45457	0.80249	1.0	1173	8	0.024135
ATRIP	10	0.0035393	0.031929	0.782956	60	5	-0.35732	0.66994	0.86308	1.0	1380	3	-0.35732
SRRT	10	0.003617	0.032168	0.782956	61	6	-0.85324	0.15161	0.39193	0.952045	667	2	-0.85324
VTI1A	10	0.0036288	0.032216	0.782956	62	6	-0.7203	0.36769	0.65817	0.996217	1069	3	-0.7203
TOR1AIP2	10	0.0036423	0.032223	0.782956	63	7	-0.65997	0.018121	0.09737	0.910782	152	2	-0.65997
INTS9	10	0.0037556	0.032571	0.782956	64	7	-0.85944	0.1215	0.34397	0.952045	561	2	-0.85944
S100A8	10	0.0039482	0.033078	0.782956	65	7	-0.86434	0.90492	0.96349	1.0	1514	1	-0.86434
ZNF93	10	0.0040828	0.033566	0.782956	66	3	0.23668	0.31469	0.61721	0.996217	993	4	0.23668
TRMT10C	10	0.0041405	0.033572	0.782956	67	7	-0.63253	0.99708	0.99757	1.0	1606	0	-0.63253
GARNL3	10	0.0042273	0.033804	0.782956	68	5	-0.3809	0.91786	0.96814	1.0	1528	2	-0.3809
NDUFB10	10	0.0042481	0.033811	0.782956	69	6	-0.95398	0.99819	0.99858	1.0	1609	0	-0.95398
AHSG	10	0.0046645	0.036077	0.783271	70	6	-0.85193	0.75286	0.90079	1.0	1442	3	-0.85193
RASAL3	10	0.0046993	0.036211	0.783271	71	8	-0.4543	0.47424	0.73537	1.0	1190	2	-0.4543
KLRC4-KLRK1	9	0.0047914	0.035551	0.783271	72	7	-1.1711	0.67752	0.85501	1.0	1384	2	-1.1711
LTBP4	20	0.0048718	0.022969	0.676958	73	13	-0.49729	0.81122	0.9642	1.0	1471	4	-0.49729
RAPGEF6	10	0.0049469	0.036987	0.783271	74	6	-0.85308	0.22488	0.49589	0.976493	830	3	-0.85308
PRPF6	10	0.005169	0.0372	0.783271	75	6	-1.2745	0.74059	0.89387	1.0	1430	2	-1.2745
LSM7	10	0.0051952	0.0372	0.783271	76	8	-0.87845	0.86374	0.95213	1.0	1493	1	-0.87845
DDX39A	10	0.0052502	0.037207	0.783271	77	7	-0.7281	0.80149	0.9251	1.0	1468	2	-0.7281
NLE1	10	0.005476	0.039222	0.789143	78	4	-0.33439	0.70847	0.8801	1.0	1400	2	-0.33439
HUS1	10	0.005641	0.0399	0.789143	79	6	-0.68168	0.21053	0.46701	0.970545	802	3	-0.68168
ZNF852	10	0.0058101	0.040169	0.789143	80	4	0.40473	0.1045	0.32256	0.952045	504	6	0.40473
TAF8	10	0.0058396	0.040578	0.789143	81	8	-0.55564	0.60948	0.84079	1.0	1341	1	-0.55564
C12orf45	10	0.0059594	0.040865	0.789143	82	7	-0.8049	0.22015	0.48325	0.975838	819	3	-0.8049
MED24	10	0.0059786	0.041079	0.789143	83	8	-0.48009	0.98731	0.99113	1.0	1583	1	-0.48009
TGM7	20	0.0059914	0.064143	0.815835	84	11	-0.55661	0.91857	0.98797	1.0	1530	5	-0.55661
TAF7	10	0.0062107	0.041507	0.789143	85	7	-0.74393	0.93355	0.97338	1.0	1543	1	-0.74393
ZNF143	10	0.0062541	0.041507	0.789143	86	3	0.24584	0.32135	0.62601	0.996217	1004	5	0.24584
HCFC1	10	0.0062825	0.041867	0.789143	87	6	-0.71599	0.26936	0.55501	0.990361	919	3	-0.71599
SPAG7	10	0.0065359	0.044041	0.805039	88	6	-0.90313	0.88998	0.95774	1.0	1503	2	-0.90313
OR2L3	10	0.0066499	0.0442	0.805039	89	4	0.046869	0.18423	0.43182	0.954142	753	4	0.046869
SRCAP	10	0.0066809	0.0442	0.805039	90	8	-0.69909	0.20084	0.45641	0.970176	780	1	-0.69909
RNF24	10	0.0071605	0.04577	0.806079	91	2	0.59926	0.014116	0.071961	0.910782	123	7	0.59926
BTC	10	0.00727	0.046039	0.806079	92	7	-0.98007	0.51406	0.77828	1.0	1232	2	-0.98007
FOSL1	10	0.0072764	0.046039	0.806079	93	3	-0.021086	0.22891	0.50152	0.976493	843	2	-0.021086
COX11	10	0.0074518	0.046246	0.806079	94	5	-0.1347	0.78376	0.91458	1.0	1460	3	-0.1347
LTV1	10	0.007759	0.047444	0.80964	95	6	-0.5269	0.94985	0.98018	1.0	1556	1	-0.5269
ZC3H18	10	0.0078938	0.04745	0.80964	96	6	-1.0538	0.50713	0.77347	1.0	1225	4	-1.0538
EXOSC8	10	0.008171	0.048732	0.810852	97	7	-0.59271	0.31722	0.62344	0.996217	997	2	-0.59271
TAF3	10	0.0086701	0.050149	0.810852	98	3	0.15173	0.41475	0.69298	1.0	1130	4	0.15173
DNAJC24	10	0.0089976	0.050522	0.810852	99	6	-0.64278	0.86187	0.95213	1.0	1491	2	-0.64278
GRIP1	10	0.0090093	0.050522	0.810852	100	6	-0.73007	0.40825	0.68781	1.0	1121	3	-0.73007
IFNA2	10	0.0090491	0.050522	0.810852	101	6	-0.56659	0.15934	0.39585	0.952045	689	3	-0.56659
NAPEPLD	10	0.0095772	0.05236	0.815835	102	5	-0.29435	0.036473	0.14455	0.914072	254	3	-0.29435
UBR4	9	0.0097523	0.048079	0.810852	103	6	-0.90493	0.67666	0.85501	1.0	1383	3	-0.90493
KLRC4	10	0.0097797	0.052782	0.815835	104	7	-0.9478	0.73509	0.89386	1.0	1427	2	-0.9478
CHAT	20	0.010681	0.078289	0.824065	105	13	-0.38535	0.35702	0.72197	1.0	1056	5	-0.38535
ABCB11	10	0.011058	0.055066	0.815835	106	5	-0.52684	0.74594	0.89804	1.0	1436	2	-0.52684
HNRNPR	10	0.011058	0.055066	0.815835	107	6	-0.7254	0.36985	0.66171	0.996217	1073	3	-0.7254
CEBPB	10	0.011078	0.055066	0.815835	108	7	-0.53386	0.99177	0.99307	1.0	1593	1	-0.53386
JUN	10	0.011124	0.055072	0.815835	109	7	-0.3859	0.61411	0.84156	1.0	1344	3	-0.3859
UMPS	10	0.011664	0.056831	0.815835	110	3	-0.082432	0.51828	0.77965	1.0	1239	3	-0.082432
NSMCE2	10	0.012203	0.057815	0.815835	111	2	0.39169	0.038778	0.1483	0.914072	267	6	0.39169
KIAA0020	20	0.012429	0.08414	0.829973	112	12	-0.5158	0.8428	0.97149	1.0	1481	5	-0.5158
NUDC	10	0.012577	0.058016	0.815835	113	6	-0.80691	0.32645	0.63088	0.996217	1010	2	-0.80691
NFU1	10	0.012896	0.058847	0.815835	114	6	-0.6888	0.85932	0.95129	1.0	1489	1	-0.6888
EGLN1	10	0.013178	0.059641	0.815835	115	7	-0.52659	0.42479	0.7015	1.0	1138	2	-0.52659
WDR61	9	0.013417	0.057674	0.815835	116	6	-0.44643	0.63515	0.82643	1.0	1359	3	-0.44643
DDX50	10	0.013605	0.06206	0.815835	117	6	-0.65656	0.39707	0.67913	0.9966	1108	3	-0.65656
WDR3	10	0.013742	0.062268	0.815835	118	5	-0.54008	0.00027265	0.0023058	0.30724	12	3	-0.54008
TIPARP	9	0.01414	0.059452	0.815835	119	4	0.37681	0.095789	0.29809	0.952045	471	5	0.37681
GNL2	10	0.014352	0.063495	0.815835	120	6	-0.8853	0.53925	0.79434	1.0	1264	2	-0.8853
MTA2	10	0.014359	0.063495	0.815835	121	3	0.76805	0.030608	0.12698	0.910782	232	6	0.76805
SLC39A7	10	0.014471	0.064045	0.815835	122	3	-0.05207	0.48152	0.74876	1.0	1197	3	-0.05207
NMNAT2	10	0.015228	0.065352	0.815835	123	5	-0.36311	0.65446	0.86075	1.0	1367	3	-0.36311
CCNL2	10	0.015435	0.066054	0.815835	124	3	0.097289	0.27391	0.55848	0.990361	928	4	0.097289
CD40	10	0.015487	0.066519	0.815835	125	7	-0.59805	0.93064	0.972	1.0	1539	1	-0.59805
APOBEC3A	20	0.015509	0.094676	0.87071	126	6	0.12395	0.6336	0.90151	1.0	1357	6	0.12395
RPP40	10	0.015881	0.06763	0.815835	127	5	-0.44444	0.24558	0.53083	0.990361	878	4	-0.44444
RRM2	10	0.015973	0.068705	0.815835	128	2	0.41781	0.11776	0.34078	0.952045	544	6	0.41781
DHX15	10	0.016083	0.068711	0.815835	129	7	-0.84924	0.38902	0.67151	0.996217	1095	2	-0.84924
HIST3H2A	10	0.016411	0.069347	0.815835	130	5	-0.44363	0.03251	0.13445	0.914072	237	4	-0.44363
ASF1A	10	0.016426	0.069347	0.815835	131	4	0.17056	0.11842	0.34185	0.952045	548	4	0.17056
KLF13	10	0.016453	0.069347	0.815835	132	7	-0.70437	0.13004	0.36517	0.952045	601	2	-0.70437
XPO1	10	0.016579	0.069347	0.815835	133	5	-0.58385	0.6829	0.87051	1.0	1388	1	-0.58385
TRMT112	10	0.016773	0.069548	0.815835	134	6	-0.55581	0.38762	0.67151	0.996217	1092	3	-0.55581
C16orf96	10	0.017007	0.069554	0.815835	135	4	-0.13175	0.28994	0.58727	0.996217	957	4	-0.13175
MRPL43	10	0.017047	0.069554	0.815835	136	5	-0.28919	0.38263	0.66603	0.996217	1085	3	-0.28919
SERP2	9	0.017141	0.067203	0.815835	137	4	-0.1461	0.93636	0.97045	1.0	1546	1	-0.1461
IL7	10	0.017346	0.069554	0.815835	138	7	-0.50636	0.014808	0.07284	0.910782	127	3	-0.50636
GOT2	10	0.017464	0.070519	0.815835	139	6	-0.60775	0.97083	0.98523	1.0	1567	1	-0.60775
MSRB1	10	0.017693	0.072767	0.815835	140	5	-0.40033	0.52328	0.78131	1.0	1249	4	-0.40033
FIGNL2	10	0.018018	0.074422	0.815835	141	7	-0.7342	0.98311	0.98873	1.0	1578	1	-0.7342
NUTM1	10	0.018285	0.074422	0.815835	142	5	-0.41203	0.52292	0.78131	1.0	1246	3	-0.41203
CEBPE	10	0.018305	0.074422	0.815835	143	4	0.27202	0.0078799	0.051481	0.910782	82	5	0.27202
YTHDC2	10	0.018425	0.074428	0.815835	144	6	-0.6874	0.98672	0.99051	1.0	1582	1	-0.6874
TAF11	10	0.018454	0.074428	0.815835	145	6	-0.59188	0.22	0.48325	0.975838	818	4	-0.59188
PRPF3	10	0.01852	0.074428	0.815835	146	6	-0.81698	0.17323	0.42349	0.954142	729	3	-0.81698
NOL6	10	0.018657	0.074428	0.815835	147	6	-0.64415	0.58378	0.82886	1.0	1315	3	-0.64415
EFCAB7	10	0.018671	0.074428	0.815835	148	7	-0.66869	0.74909	0.89857	1.0	1439	2	-0.66869
IBA57	10	0.018779	0.074428	0.815835	149	6	-0.57316	0.57191	0.81849	1.0	1300	3	-0.57316
HLCS	20	0.019028	0.10971	0.877265	150	9	-0.090249	0.19048	0.53569	0.990361	763	7	-0.090249
DCSTAMP	10	0.019037	0.07499	0.815835	151	5	-0.5251	0.025421	0.11798	0.910782	197	4	-0.5251
DDX56	10	0.019046	0.07499	0.815835	152	7	-0.64608	0.99958	0.9997	1.0	1615	0	-0.64608
SAA2-SAA4	8	0.019387	0.066903	0.815835	153	6	-0.73439	0.48094	0.71942	1.0	1196	1	-0.73439
NISCH	10	0.019729	0.076243	0.823927	154	6	-0.66308	0.23279	0.50483	0.977708	855	2	-0.66308
TAF6	10	0.019987	0.077745	0.824065	155	6	-0.65258	0.61562	0.8433	1.0	1346	3	-0.65258
TMEM173	10	0.020008	0.077745	0.824065	156	7	-0.63088	0.51824	0.77965	1.0	1238	3	-0.63088
RPA2	10	0.020163	0.078038	0.824065	157	6	-0.47095	0.45426	0.7204	1.0	1171	4	-0.47095
BRF1	10	0.02069	0.079486	0.829973	158	6	-0.70084	0.43792	0.70812	1.0	1153	2	-0.70084
GAR1	10	0.021155	0.082363	0.829973	159	6	-0.72127	0.99878	0.99905	1.0	1611	0	-0.72127
EFTUD2	10	0.021821	0.083786	0.829973	160	6	-0.72422	0.17679	0.42519	0.954142	736	3	-0.72422
WDR5	10	0.021945	0.083792	0.829973	161	5	-0.65497	0.24282	0.52388	0.990361	871	4	-0.65497
PDP1	10	0.022404	0.084158	0.829973	162	3	0.27745	0.051224	0.19235	0.952045	320	5	0.27745
TBPL1	10	0.022539	0.084165	0.829973	163	5	-0.45331	0.054281	0.19695	0.952045	336	4	-0.45331
SELV	10	0.022602	0.084165	0.829973	164	7	-0.52211	0.57947	0.82397	1.0	1309	1	-0.52211
SYP	10	0.022749	0.084476	0.829973	165	5	-0.34641	0.82733	0.94034	1.0	1477	1	-0.34641
NDUFS8	10	0.023193	0.084482	0.829973	166	5	-0.21845	0.48216	0.74972	1.0	1199	4	-0.21845
ARMCX4	10	0.023252	0.084482	0.829973	167	7	-0.62165	0.79725	0.9213	1.0	1466	2	-0.62165
SIK3	10	0.023798	0.085734	0.83684	168	5	-0.38387	0.71959	0.8848	1.0	1409	3	-0.38387
SYVN1	10	0.023972	0.086724	0.83684	169	6	-0.51557	0.9298	0.9715	1.0	1538	2	-0.51557
CNOT4	10	0.024006	0.08673	0.83684	170	6	-0.60632	0.7527	0.90079	1.0	1441	3	-0.60632
SP1	10	0.024539	0.090199	0.858134	171	1	0.33039	0.23467	0.51301	0.987636	859	5	0.33039
ADAMTS10	10	0.024707	0.090547	0.858134	172	7	-0.50396	0.99205	0.99328	1.0	1594	1	-0.50396
RCL1	10	0.024735	0.090547	0.858134	173	5	-0.49572	0.46234	0.72838	1.0	1177	3	-0.49572
NOS2	10	0.025042	0.091054	0.858134	174	7	-0.67317	0.9968	0.99743	1.0	1605	0	-0.67317
CTPS1	10	0.025333	0.092099	0.859491	175	6	-0.67787	0.95262	0.98098	1.0	1557	1	-0.67787
RABL5	10	0.025514	0.092789	0.859491	176	6	-0.60621	0.29006	0.58727	0.996217	958	3	-0.60621
IPO8	10	0.025605	0.092789	0.859491	177	5	-0.18923	0.22758	0.49908	0.976493	836	4	-0.18923
NADK	20	0.026277	0.13233	0.877265	178	12	-0.43079	0.36913	0.73861	1.0	1070	5	-0.43079
LILRB4	20	0.026406	0.13262	0.877265	179	12	-0.46533	0.32099	0.69073	1.0	1003	4	-0.46533
NCBP1	10	0.027253	0.096686	0.87071	180	5	-0.32249	0.99884	0.99911	1.0	1612	0	-0.32249
RFC3	10	0.027314	0.096686	0.87071	181	6	-0.70115	0.61942	0.84538	1.0	1348	1	-0.70115
TIMM17B	10	0.027324	0.096686	0.87071	182	7	-0.49978	0.85554	0.94953	1.0	1487	1	-0.49978
PPAN-P2RY11	8	0.027641	0.095458	0.87071	183	5	-0.58368	0.59024	0.79364	1.0	1330	2	-0.58368
EPG5	10	0.02794	0.098567	0.8731	184	6	-0.64977	0.5923	0.8318	1.0	1333	2	-0.64977
SMLR1	10	0.027968	0.098567	0.8731	185	6	-0.51624	0.017595	0.095244	0.910782	145	4	-0.51624
SPI1	10	0.027988	0.098567	0.8731	186	5	-0.50348	0.93235	0.97269	1.0	1542	1	-0.50348
OTUD6A	10	0.028266	0.099844	0.877212	187	4	0.058303	0.3106	0.61346	0.996217	984	5	0.058303
FGD4	10	0.028437	0.10074	0.877212	188	6	-0.60025	0.098068	0.30883	0.952045	476	3	-0.60025
WSB1	10	0.028661	0.10075	0.877212	189	4	0.058974	0.56241	0.81199	1.0	1289	3	0.058974
MAGEA1	10	0.028813	0.10149	0.877212	190	7	-0.63225	0.60755	0.83833	1.0	1337	2	-0.63225
ZNF516	10	0.028837	0.10174	0.877212	191	6	-0.53149	0.53836	0.79209	1.0	1262	4	-0.53149
KCMF1	10	0.029158	0.10282	0.877265	192	6	-0.51912	0.38005	0.66603	0.996217	1083	3	-0.51912
GABPB1	10	0.029305	0.10377	0.877265	193	6	-0.49829	0.87658	0.95304	1.0	1497	2	-0.49829
IL10RA	10	0.029571	0.10378	0.877265	194	4	-0.0086314	0.73437	0.89282	1.0	1426	2	-0.0086314
C2orf62	10	0.029859	0.10679	0.877265	195	4	0.061136	0.20948	0.46542	0.970176	797	4	0.061136
NEUROD6	10	0.030287	0.1085	0.877265	196	7	-0.45523	0.94538	0.97955	1.0	1554	2	-0.45523
FDPS	10	0.030347	0.1085	0.877265	197	4	-0.25822	0.73029	0.89234	1.0	1420	3	-0.25822
SMIM18	10	0.03039	0.1085	0.877265	198	6	-0.38473	0.23292	0.50484	0.977708	856	4	-0.38473
UBE2O	10	0.030587	0.1085	0.877265	199	6	-0.64705	0.90963	0.96477	1.0	1519	2	-0.64705
BDKRB1	9	0.030713	0.10503	0.877265	200	6	-0.54976	0.70507	0.8677	1.0	1395	3	-0.54976
DPEP1	20	0.030864	0.14366	0.877265	201	12	-0.37841	0.57001	0.87356	1.0	1296	4	-0.37841
IL3	10	0.03092	0.10886	0.877265	202	6	-0.41863	0.9778	0.98686	1.0	1570	1	-0.41863
MAK16	10	0.031036	0.11071	0.877265	203	5	-0.53276	0.75298	0.90079	1.0	1443	3	-0.53276
METTL2A	10	0.031163	0.11071	0.877265	204	4	-0.1173	0.053997	0.19639	0.952045	335	3	-0.1173
E2F1	10	0.0318	0.11206	0.877265	205	7	-0.36978	0.13936	0.37687	0.952045	628	3	-0.36978
TRAF5	10	0.031806	0.11206	0.877265	206	7	-0.73898	0.94099	0.97662	1.0	1550	1	-0.73898
CHAF1A	10	0.031979	0.11206	0.877265	207	6	-0.73312	0.29604	0.59028	0.996217	965	3	-0.73312
RRM1	10	0.032311	0.11207	0.877265	208	5	1.4212	5.2743e-06	0.00015575	0.084158	3	5	1.4212
ACTR6	10	0.033028	0.11679	0.877265	209	7	-0.64537	0.51634	0.77829	1.0	1237	2	-0.64537
PRPF31	9	0.033215	0.1105	0.877265	210	5	-0.89324	0.066699	0.22925	0.952045	383	4	-0.89324
AQP2	10	0.033618	0.11729	0.877265	211	7	-0.41691	0.49666	0.76752	1.0	1215	2	-0.41691
DHX30	20	0.033978	0.14795	0.877265	212	11	-0.38802	0.014134	0.10687	0.910782	124	6	-0.38802
KLK11	20	0.034398	0.14795	0.877265	213	11	-0.4197	0.20046	0.55542	0.990361	778	5	-0.4197
ZNF30	10	0.034469	0.11777	0.877265	214	7	-0.42976	0.17369	0.4235	0.954142	731	2	-0.42976
DDR1	20	0.034489	0.14796	0.877265	215	9	0.023583	0.27363	0.6371	0.996217	927	8	0.023583
INTS3	10	0.034788	0.11777	0.877265	216	6	-0.65847	0.6479	0.86074	1.0	1364	1	-0.65847
PLA2G4F	10	0.035339	0.11965	0.877265	217	6	-0.62972	0.15419	0.39194	0.952045	675	1	-0.62972
CRIPAK	10	0.035813	0.12086	0.877265	218	6	-0.67928	0.36189	0.65459	0.996217	1062	1	-0.67928
TBXA2R	10	0.036073	0.12283	0.877265	219	7	-0.50291	0.52259	0.7813	1.0	1245	3	-0.50291
MYRFL	10	0.036209	0.12284	0.877265	220	6	-0.47913	0.13092	0.36869	0.952045	606	4	-0.47913
HMGA2	10	0.036491	0.12325	0.877265	221	7	-0.50425	0.88027	0.95443	1.0	1498	1	-0.50425
MBTPS2	10	0.036777	0.12396	0.877265	222	5	-0.32034	0.8666	0.95213	1.0	1494	2	-0.32034
SUPT5H	10	0.037015	0.12462	0.877265	223	4	0.86756	0.011874	0.062683	0.910782	108	6	0.86756
ZNF383	10	0.037165	0.12462	0.877265	224	5	-0.3277	0.90596	0.96383	1.0	1515	1	-0.3277
C8orf59	10	0.037264	0.12462	0.877265	225	5	-0.38401	0.10856	0.32599	0.952045	515	3	-0.38401
PSMF1	10	0.037367	0.12528	0.877265	226	4	-0.075202	0.52172	0.7813	1.0	1244	3	-0.075202
PSMB9	20	0.03753	0.15375	0.877265	227	5	0.14544	0.38735	0.75976	1.0	1090	8	0.14544
POLRMT	10	0.03779	0.12749	0.877265	228	3	0.070433	0.45258	0.7191	1.0	1169	4	0.070433
ZCCHC9	10	0.037839	0.12749	0.877265	229	5	-0.61362	0.69532	0.87554	1.0	1390	2	-0.61362
CREB1	10	0.03785	0.12749	0.877265	230	3	0.62765	0.013991	0.071961	0.910782	121	5	0.62765
KIAA0907	10	0.037977	0.13053	0.877265	231	4	-0.19361	0.93163	0.97227	1.0	1541	2	-0.19361
NCF2	10	0.038045	0.13054	0.877265	232	5	-0.4392	0.043015	0.1641	0.930469	285	3	-0.4392
HYOU1	10	0.038181	0.13162	0.877265	233	6	-0.44356	0.28885	0.58596	0.996217	955	2	-0.44356
CHMP5	10	0.038287	0.13162	0.877265	234	6	-0.55927	0.3553	0.65347	0.996217	1055	3	-0.55927
PCDHA8	10	0.038317	0.13162	0.877265	235	4	-0.0027618	0.17104	0.4206	0.954142	721	5	-0.0027618
MTERFD3	10	0.038529	0.13234	0.877265	236	6	-0.52716	0.52371	0.78131	1.0	1250	4	-0.52716
