id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCDC6	10	3.5012e-10	3.054e-06	4.2e-05	26	10	-1.1423	1.0	1.0	1.0	1594	0	-1.1423
FIP1L1	10	3.8067e-10	3.054e-06	4.2e-05	27	10	-2.1294	1.0	1.0	1.0	1591	0	-2.1294
TARDBP	10	7.7021e-10	3.054e-06	4.2e-05	28	10	-1.5937	1.0	1.0	1.0	1585	0	-1.5937
STAG2	20	7.7212e-10	3.054e-06	4.2e-05	29	16	-0.87456	0.98511	0.98997	1.0	1473	1	-0.87456
ING1	20	1.8984e-09	3.054e-06	4.2e-05	30	18	-0.61793	1.0	1.0	1.0	1604	0	-0.61793
SIN3A	20	2.0037e-09	3.054e-06	4.2e-05	31	14	-0.97068	0.99103	0.99281	1.0	1495	2	-0.97068
CALR	10	2.1113e-09	3.054e-06	4.2e-05	32	10	-1.6331	1.0	1.0	1.0	1589	0	-1.6331
FADS2	20	2.7861e-09	3.054e-06	4.2e-05	33	17	-0.55217	0.80034	0.84222	1.0	1255	1	-0.55217
TAF2	10	2.7892e-09	3.054e-06	4.2e-05	34	9	-2.6647	0.99997	0.99999	1.0	1576	0	-2.6647
DPAGT1	10	3.4542e-09	3.054e-06	4.2e-05	35	9	-1.7385	0.99331	0.9929	1.0	1504	0	-1.7385
CTR9	10	4.2097e-09	3.054e-06	4.2e-05	36	10	-1.5101	1.0	1.0	1.0	1593	0	-1.5101
PRR14L	10	6.9757e-09	3.054e-06	4.2e-05	37	9	-1.3336	0.99365	0.99339	1.0	1506	0	-1.3336
BRMS1	10	8.71e-09	3.054e-06	4.2e-05	38	9	-1.404	0.99941	0.99954	1.0	1557	0	-1.404
SEL1L	10	9.3982e-09	3.054e-06	4.2e-05	39	9	-1.0243	0.99979	0.99986	1.0	1564	0	-1.0243
TAF11	10	1.0623e-08	3.054e-06	4.2e-05	40	8	-1.0029	0.88897	0.90372	1.0	1354	1	-1.0029
SAE1	10	1.1514e-08	3.054e-06	4.2e-05	41	10	-1.6497	1.0	1.0	1.0	1602	0	-1.6497
SAP130	10	1.2526e-08	3.054e-06	4.2e-05	42	10	-1.7508	1.0	1.0	1.0	1592	0	-1.7508
TAF4	10	1.5204e-08	3.054e-06	4.2e-05	43	10	-1.1352	1.0	1.0	1.0	1603	0	-1.1352
DNAJC24	10	1.5866e-08	3.054e-06	4.2e-05	44	10	-1.1102	1.0	1.0	1.0	1597	0	-1.1102
NUP153	10	2.514e-08	3.054e-06	4.2e-05	45	10	-0.94188	1.0	1.0	1.0	1600	0	-0.94188
MESDC2	10	2.6448e-08	3.054e-06	4.2e-05	46	7	-1.0601	0.67176	0.72606	1.0	1130	2	-1.0601
NFE2L1	10	2.7412e-08	3.054e-06	4.2e-05	47	9	-1.1528	0.99562	0.99558	1.0	1524	0	-1.1528
SYVN1	10	3.9446e-08	3.054e-06	4.2e-05	48	9	-1.3211	0.90738	0.92469	1.0	1373	1	-1.3211
INO80D	10	4.5218e-08	3.054e-06	4.2e-05	49	10	-0.74623	1.0	1.0	1.0	1588	0	-0.74623
GATAD2B	10	7.2823e-08	3.054e-06	4.2e-05	50	9	-1.0882	0.99997	0.99999	1.0	1579	0	-1.0882
DPY30	10	9.1651e-08	3.054e-06	4.2e-05	51	7	-1.1266	0.93394	0.93574	1.0	1389	1	-1.1266
DCP2	10	1.043e-07	3.054e-06	4.2e-05	52	9	-0.759	0.99571	0.99567	1.0	1526	0	-0.759
SFPQ	10	1.1932e-07	3.054e-06	4.2e-05	53	10	-1.3234	1.0	1.0	1.0	1587	0	-1.3234
TRERF1	10	1.3596e-07	3.054e-06	4.2e-05	54	10	-0.78868	1.0	1.0	1.0	1596	0	-0.78868
IRX3	10	1.6291e-07	3.054e-06	4.2e-05	55	10	-0.62817	1.0	1.0	1.0	1595	0	-0.62817
GTF3C3	10	1.8585e-07	3.054e-06	4.2e-05	56	9	-1.1268	0.99911	0.99909	1.0	1552	0	-1.1268
VGLL4	10	2.1809e-07	3.054e-06	4.2e-05	57	10	-0.57358	1.0	1.0	1.0	1586	0	-0.57358
CDCA3	10	2.2614e-07	3.054e-06	4.2e-05	58	10	-1.0916	1.0	1.0	1.0	1584	0	-1.0916
CEBPB	10	2.3027e-07	3.054e-06	4.2e-05	59	9	-0.63435	0.99975	0.99983	1.0	1562	0	-0.63435
BRD2	20	2.4653e-07	3.054e-06	4.2e-05	60	17	-0.52546	0.99992	0.99987	1.0	1572	0	-0.52546
SAMHD1	10	3.1408e-07	3.054e-06	4.2e-05	61	9	-0.66952	0.8676	0.88188	1.0	1327	1	-0.66952
TAF8	10	3.5754e-07	3.054e-06	4.2e-05	62	9	-2.3238	0.90406	0.9206	1.0	1367	1	-2.3238
SLC39A7	10	3.7195e-07	3.054e-06	4.2e-05	63	7	-1.0396	0.99486	0.99471	1.0	1518	0	-1.0396
GIGYF2	10	3.7503e-07	3.054e-06	4.2e-05	64	9	-1.0108	0.99945	0.99957	1.0	1559	0	-1.0108
CEBPA	10	4.555e-07	3.054e-06	4.2e-05	65	8	-1.0965	0.94368	0.93997	1.0	1398	1	-1.0965
RQCD1	10	5.3398e-07	3.054e-06	4.2e-05	66	8	-1.2627	0.48902	0.53826	0.923473	923	2	-1.2627
E2F8	10	5.372e-07	3.054e-06	4.2e-05	67	9	-0.61216	0.99707	0.9968	1.0	1535	0	-0.61216
GTF3C6	10	5.4309e-07	3.054e-06	4.2e-05	68	7	-1.0165	0.96413	0.95012	1.0	1424	1	-1.0165
NKTR	10	6.4159e-07	3.054e-06	4.2e-05	69	8	-1.0448	0.87944	0.88874	1.0	1340	1	-1.0448
TAF5	10	6.9129e-07	3.054e-06	4.2e-05	70	8	-1.4529	0.99934	0.99937	1.0	1555	0	-1.4529
ZC3H18	10	7.6488e-07	3.054e-06	4.2e-05	71	10	-0.77288	1.0	1.0	1.0	1590	0	-0.77288
BRF1	10	8.8676e-07	3.054e-06	4.2e-05	72	9	-0.91787	0.89785	0.91417	1.0	1362	1	-0.91787
CHAF1B	10	9.4126e-07	3.054e-06	4.2e-05	73	9	-0.85345	0.99994	0.99997	1.0	1575	0	-0.85345
TAF13	10	1.1108e-06	3.054e-06	4.2e-05	74	9	-1.2469	0.99305	0.99268	1.0	1503	0	-1.2469
HYOU1	10	1.2048e-06	3.054e-06	4.2e-05	75	9	-1.1883	0.99992	0.99996	1.0	1571	0	-1.1883
GTF3C1	10	1.2302e-06	3.054e-06	4.2e-05	76	7	-1.2335	0.59237	0.62459	0.967419	1039	1	-1.2335
AARS	10	1.2333e-06	3.054e-06	4.2e-05	77	9	-1.6637	0.99982	0.99987	1.0	1567	0	-1.6637
NUDC	10	1.4784e-06	3.054e-06	4.2e-05	78	9	-0.50194	0.99881	0.99846	1.0	1549	0	-0.50194
TAF1	10	1.5268e-06	3.054e-06	4.2e-05	79	9	-1.3065	0.99836	0.99777	1.0	1545	0	-1.3065
ACTL6A	10	2.0218e-06	3.054e-06	4.2e-05	80	8	-1.3554	0.93532	0.93575	1.0	1390	1	-1.3554
YEATS4	10	2.3119e-06	3.054e-06	4.2e-05	81	10	-1.2284	0.99999	1.0	1.0	1581	0	-1.2284
ATM	10	2.3775e-06	3.054e-06	4.2e-05	82	9	-0.51243	0.40419	0.42553	0.849479	804	1	-0.51243
FAM103A1	10	2.7994e-06	3.054e-06	4.2e-05	83	8	-1.2396	0.9996	0.99975	1.0	1560	0	-1.2396
HDAC2	10	3.0657e-06	3.054e-06	4.2e-05	84	8	-0.64677	0.84187	0.84454	1.0	1303	1	-0.64677
FARSB	10	3.617e-06	3.054e-06	4.2e-05	85	8	-1.8204	0.99381	0.99356	1.0	1508	0	-1.8204
ZC3HC1	10	3.6707e-06	3.054e-06	4.2e-05	86	8	-0.68363	0.85577	0.86342	1.0	1317	2	-0.68363
ATP2A2	10	3.738e-06	3.054e-06	4.2e-05	87	9	-0.64471	0.99448	0.99451	1.0	1514	0	-0.64471
TAF3	10	3.8873e-06	3.054e-06	4.2e-05	88	7	-0.67923	0.22368	0.23986	0.654236	585	2	-0.67923
TAMM41	10	3.9182e-06	3.054e-06	4.2e-05	89	10	-1.4842	0.99998	1.0	1.0	1580	0	-1.4842
RPN2	10	3.9686e-06	3.054e-06	4.2e-05	90	9	-0.96974	0.97283	0.95992	1.0	1438	1	-0.96974
RPRD2	10	4.8391e-06	3.054e-06	4.2e-05	91	7	-0.93209	0.78716	0.80428	1.0	1245	2	-0.93209
MRPL33	10	4.9336e-06	3.054e-06	4.2e-05	92	10	-0.55999	1.0	1.0	1.0	1583	0	-0.55999
FBXO11	10	5.0754e-06	3.054e-06	4.2e-05	93	8	-0.89788	0.99765	0.99723	1.0	1540	0	-0.89788
WDR5	10	5.1038e-06	3.054e-06	4.2e-05	94	9	-1.5403	0.95596	0.94425	1.0	1413	1	-1.5403
NUFIP2	10	5.24e-06	3.054e-06	4.2e-05	95	8	-0.60693	0.98187	0.97425	1.0	1465	1	-0.60693
SUPT5H	10	5.4939e-06	3.054e-06	4.2e-05	96	9	-1.8301	0.95507	0.94425	1.0	1411	1	-1.8301
SIRT6	10	5.539e-06	3.054e-06	4.2e-05	97	7	-0.67711	0.86157	0.87117	1.0	1321	1	-0.67711
MRPS33	10	5.7129e-06	3.054e-06	4.2e-05	98	10	-0.46697	0.99999	1.0	1.0	1582	0	-0.46697
SP1	10	8.0764e-06	3.054e-06	4.2e-05	99	9	-0.84965	0.99941	0.99954	1.0	1556	0	-0.84965
CNOT4	10	8.4966e-06	3.054e-06	4.2e-05	100	9	-0.4752	0.99441	0.99432	1.0	1512	0	-0.4752
HSPE1	10	1.048e-05	3.054e-06	4.2e-05	101	7	-1.1511	0.92618	0.93154	1.0	1385	1	-1.1511
HSPE1-MOB4	10	1.048e-05	3.054e-06	4.2e-05	102	7	-0.96067	0.98818	0.98564	1.0	1483	0	-0.96067
INO80E	10	1.1013e-05	3.054e-06	4.2e-05	103	8	-0.80225	0.66307	0.71232	1.0	1118	1	-0.80225
CXXC1	10	1.1101e-05	3.054e-06	4.2e-05	104	8	-0.96461	0.99983	0.99991	1.0	1568	0	-0.96461
PAGR1	10	1.1422e-05	3.054e-06	4.2e-05	105	7	-0.77873	0.35206	0.34942	0.753206	751	3	-0.77873
TP53	10	1.2908e-05	3.054e-06	4.2e-05	106	9	-0.4834	0.99993	0.99997	1.0	1574	0	-0.4834
SBNO1	10	1.3659e-05	3.054e-06	4.2e-05	107	7	-1.0461	0.86716	0.88188	1.0	1326	1	-1.0461
RUVBL1	10	1.4332e-05	3.054e-06	4.2e-05	108	9	-1.5677	0.99997	0.99999	1.0	1578	0	-1.5677
RTCB	10	1.67e-05	3.054e-06	4.2e-05	109	9	-0.69599	0.99993	0.99997	1.0	1573	0	-0.69599
IPO8	10	1.7033e-05	3.054e-06	4.2e-05	110	9	-0.50492	0.99727	0.99705	1.0	1538	0	-0.50492
ALG13	10	1.9557e-05	3.054e-06	4.2e-05	111	6	-0.73178	0.97052	0.95559	1.0	1435	1	-0.73178
WDR61	9	2.0639e-05	3.054e-06	4.2e-05	112	8	-0.54938	0.86377	0.88086	1.0	1323	1	-0.54938
DMAP1	10	2.1364e-05	3.054e-06	4.2e-05	113	8	-0.91162	0.99612	0.99618	1.0	1528	0	-0.91162
CABIN1	10	2.1837e-05	3.054e-06	4.2e-05	114	9	-0.85874	0.91225	0.92823	1.0	1375	1	-0.85874
H2AFZ	10	2.2435e-05	3.054e-06	4.2e-05	115	9	-0.63828	0.97841	0.96887	1.0	1453	1	-0.63828
RBBP5	10	2.3821e-05	3.054e-06	4.2e-05	116	9	-1.1566	0.97781	0.9682	1.0	1450	1	-1.1566
MSL1	10	2.5516e-05	9.1619e-06	0.000108	117	9	-0.84454	0.98434	0.97805	1.0	1471	0	-0.84454
HMHA1	10	2.59e-05	9.1619e-06	0.000108	118	9	-0.72451	0.95324	0.94425	1.0	1408	1	-0.72451
DOLPP1	10	2.6709e-05	9.1619e-06	0.000108	119	9	-0.8007	0.99986	0.99992	1.0	1569	0	-0.8007
TNRC6A	10	2.8441e-05	9.1619e-06	0.000108	120	7	-0.7349	0.97717	0.96819	1.0	1447	1	-0.7349
NUTF2	10	3.2854e-05	9.1619e-06	0.000108	121	8	-0.69258	0.9998	0.99986	1.0	1566	0	-0.69258
RPP21	10	3.3103e-05	9.1619e-06	0.000108	122	7	-0.91728	0.87715	0.8854	1.0	1338	1	-0.91728
TTI1	10	3.5076e-05	9.1619e-06	0.000108	123	7	-0.76807	0.23738	0.25142	0.654236	608	2	-0.76807
ZFX	10	3.7012e-05	9.1619e-06	0.000108	124	8	-0.56064	0.68238	0.73988	1.0	1145	1	-0.56064
KANSL2	10	3.7622e-05	9.1619e-06	0.000108	125	9	-1.257	0.99964	0.99977	1.0	1561	0	-1.257
MEMO1	20	3.7669e-05	3.054e-06	4.2e-05	126	10	-0.35495	0.71249	0.7707	1.0	1191	4	-0.35495
ALG14	10	3.807e-05	9.1619e-06	0.000108	127	7	-0.7549	0.98018	0.97092	1.0	1458	1	-0.7549
INTS3	10	4.0377e-05	9.1619e-06	0.000108	128	8	-0.87471	0.88669	0.90196	1.0	1349	1	-0.87471
HSP90B1	10	4.1288e-05	9.1619e-06	0.000108	129	7	-0.64121	0.5452	0.57552	0.937614	994	2	-0.64121
NUP37	10	4.183e-05	9.1619e-06	0.000108	130	8	-0.74605	0.82912	0.83663	1.0	1288	1	-0.74605
CREB1	10	4.1967e-05	9.1619e-06	0.000108	131	9	-0.44804	0.99613	0.99618	1.0	1529	0	-0.44804
GABPB1	10	5.1962e-05	9.1619e-06	0.000108	132	8	-0.67979	0.92455	0.93153	1.0	1383	1	-0.67979
HNRNPDL	10	5.6385e-05	9.1619e-06	0.000108	133	8	-0.61194	0.99487	0.99471	1.0	1519	0	-0.61194
MRPL34	10	6.0003e-05	9.1619e-06	0.000108	134	9	-0.45927	0.88225	0.89445	1.0	1344	1	-0.45927
BTAF1	10	6.0818e-05	9.1619e-06	0.000108	135	8	-0.44943	0.99876	0.99842	1.0	1548	0	-0.44943
UHMK1	10	6.1268e-05	9.1619e-06	0.000108	136	9	-0.38117	0.98034	0.97156	1.0	1459	1	-0.38117
PPP1R8	10	7.3563e-05	1.527e-05	0.00017	137	9	-0.40014	0.83012	0.83663	1.0	1290	1	-0.40014
DAD1	10	7.7558e-05	1.527e-05	0.00017	138	8	-0.69779	0.94862	0.9428	1.0	1401	1	-0.69779
RNF219	10	8.0927e-05	1.527e-05	0.00017	139	9	-0.43639	0.79237	0.80747	1.0	1249	1	-0.43639
PAF1	10	8.2572e-05	1.527e-05	0.00017	140	9	-0.61523	0.9616	0.94885	1.0	1421	1	-0.61523
PRKDC	10	8.3015e-05	1.527e-05	0.00017	141	8	-0.54061	0.86769	0.88188	1.0	1328	1	-0.54061
ASH2L	10	8.521e-05	1.527e-05	0.00017	142	8	-0.80107	0.45062	0.50379	0.919649	879	2	-0.80107
CDC73	10	9.2876e-05	1.527e-05	0.00017	143	6	-0.50425	0.41334	0.44389	0.871819	815	1	-0.50425
SKA3	10	9.2918e-05	1.527e-05	0.00017	144	9	-0.80741	0.99979	0.99986	1.0	1563	0	-0.80741
EEF1G	10	0.00010849	1.527e-05	0.00017	145	6	-0.47219	0.95278	0.94424	1.0	1407	1	-0.47219
JUNB	9	0.00011342	3.054e-06	4.2e-05	146	8	-0.44648	0.99029	0.98903	1.0	1492	0	-0.44648
RBM26	10	0.00014587	2.1378e-05	0.000225	147	8	-0.46475	0.98621	0.9823	1.0	1476	0	-0.46475
HDAC7	10	0.00015439	2.1378e-05	0.000225	148	9	-0.59214	0.99997	0.99999	1.0	1577	0	-0.59214
AAAS	10	0.00016716	2.1378e-05	0.000225	149	7	-0.5015	0.99498	0.99471	1.0	1520	0	-0.5015
MRPL37	10	0.00017287	2.1378e-05	0.000225	150	8	-0.51867	0.98679	0.98289	1.0	1478	0	-0.51867
DHX15	10	0.00017945	2.1378e-05	0.000225	151	6	-0.55717	0.50945	0.55062	0.923473	952	2	-0.55717
SRRT	10	0.0001801	2.1378e-05	0.000225	152	8	-0.694	0.89463	0.90955	1.0	1359	1	-0.694
IARS2	10	0.00018327	2.7486e-05	0.000284	153	9	-0.85034	0.99686	0.9965	1.0	1534	0	-0.85034
PCGF3	10	0.00021106	2.7486e-05	0.000284	154	7	-0.40275	0.77792	0.8027	1.0	1240	1	-0.40275
TEAD4	10	0.00021327	2.7486e-05	0.000284	155	8	-0.47039	0.99991	0.99996	1.0	1570	0	-0.47039
ATR	10	0.00023987	3.9702e-05	0.000407	156	8	-0.65364	0.8668	0.88017	1.0	1324	1	-0.65364
DLAT	10	0.00025577	5.1918e-05	0.000529	157	9	-0.58261	0.99776	0.99735	1.0	1541	0	-0.58261
CFDP1	20	0.00027856	2.1378e-05	0.000225	158	11	-0.47485	0.97982	0.98663	1.0	1457	2	-0.47485
ING2	10	0.00029656	5.8026e-05	0.000588	159	6	-0.43628	0.99786	0.99742	1.0	1542	0	-0.43628
TSPYL1	10	0.000304	6.4133e-05	0.000646	160	8	-0.34332	0.99903	0.99896	1.0	1551	0	-0.34332
TP53BP1	20	0.00030549	2.1378e-05	0.000225	161	11	-0.25437	0.99448	0.99556	1.0	1513	2	-0.25437
ING3	10	0.00033868	7.0241e-05	0.000703	162	8	-0.6368	0.99082	0.98862	1.0	1494	0	-0.6368
INO80	10	0.00035368	7.6349e-05	0.000755	163	7	-0.61465	0.84063	0.84454	1.0	1301	1	-0.61465
HIRIP3	10	0.0003685	7.6349e-05	0.000755	164	7	-0.2203	0.97122	0.95559	1.0	1436	1	-0.2203
HARS	10	0.00043669	8.8565e-05	0.000865	165	6	-1.0112	0.92135	0.92937	1.0	1381	1	-1.0112
RRM2	10	0.00046468	8.8565e-05	0.000865	166	8	-1.7312	0.84321	0.84454	1.0	1306	1	-1.7312
ASF1A	10	0.00049432	9.4673e-05	0.000908	167	7	-0.44013	0.34799	0.33623	0.730596	745	2	-0.44013
TAF6	10	0.00052737	9.4673e-05	0.000908	168	7	-0.37263	0.99382	0.99357	1.0	1509	0	-0.37263
EIF5A	10	0.00052934	9.4673e-05	0.000908	169	5	-0.25678	0.79695	0.80877	1.0	1253	1	-0.25678
GMPPB	10	0.00058717	0.00010078	0.000961	170	7	-0.31427	0.94213	0.93713	1.0	1397	1	-0.31427
TBPL1	10	0.00061366	0.00010689	0.00099	171	8	-0.48642	0.99672	0.99649	1.0	1532	0	-0.48642
MRPL10	10	0.00064674	0.00010689	0.00099	172	7	-0.54936	0.98169	0.97425	1.0	1462	1	-0.54936
NDUFB4	10	0.00066004	0.00010689	0.00099	173	8	-0.36927	0.99751	0.99716	1.0	1539	0	-0.36927
ZNF367	10	0.00067912	0.00010689	0.00099	174	7	-0.45218	0.69708	0.75337	1.0	1168	2	-0.45218
RNF40	10	0.00072489	0.00010689	0.00099	175	7	-0.48659	0.69344	0.74821	1.0	1163	1	-0.48659
MRPS18A	10	0.00081272	0.000113	0.001006	176	8	-0.40677	0.95144	0.94424	1.0	1404	1	-0.40677
SRCAP	10	0.00082102	0.000113	0.001006	177	6	-0.32276	0.14916	0.13264	0.460417	468	2	-0.32276
UCHL5	10	0.00082575	0.000113	0.001006	178	8	-0.53229	0.93306	0.93513	1.0	1388	1	-0.53229
FAM122A	10	0.00083081	0.000113	0.001006	179	8	-0.38908	0.99919	0.99925	1.0	1553	0	-0.38908
TAF7	10	0.00087589	0.000113	0.001006	180	7	-0.54449	0.97344	0.96069	1.0	1441	1	-0.54449
TFAM	10	0.00092394	0.000113	0.001006	181	7	-0.52008	0.9869	0.98335	1.0	1479	0	-0.52008
NAT6	10	0.00095339	0.000113	0.001006	182	6	-0.41176	0.99827	0.99777	1.0	1544	0	-0.41176
TMEM258	10	0.00098173	0.00011911	0.001055	183	8	-0.26052	0.96134	0.94885	1.0	1420	1	-0.26052
NSD1	10	0.0010316	0.00012521	0.001103	184	8	-0.37575	0.99349	0.99291	1.0	1505	0	-0.37575
HYAL3	10	0.001074	0.00013132	0.001144	185	5	-0.29155	0.26984	0.26193	0.654236	645	2	-0.29155
PAN2	10	0.0010959	0.00013132	0.001144	186	8	-0.40923	0.9952	0.9949	1.0	1521	0	-0.40923
TNPO1	10	0.0011474	0.00013743	0.001191	187	8	-0.44767	0.89069	0.90666	1.0	1357	1	-0.44767
ZFP36L2	10	0.0012392	0.00016797	0.001441	188	7	-0.34221	0.99258	0.99202	1.0	1500	0	-0.34221
SETX	10	0.0013594	0.00021072	0.001779	189	3	0.14561	0.1489	0.13264	0.460417	467	5	0.14561
VEZF1	10	0.0014027	0.00021072	0.001779	190	8	-0.33	0.99467	0.99451	1.0	1516	0	-0.33
HNRNPA2B1	10	0.0014257	0.00021683	0.001821	191	6	-0.42212	0.31526	0.30059	0.688224	707	2	-0.42212
EPB41	20	0.001631	0.00016186	0.001396	192	6	-0.07949	0.5511	0.57838	0.941315	998	3	-0.07949
MRPS17	10	0.0016979	0.00029624	0.002463	193	8	-0.27158	0.23956	0.25288	0.654236	610	1	-0.27158
TTC39C	10	0.0019027	0.00033288	0.002753	194	4	-0.093414	0.78286	0.8027	1.0	1242	2	-0.093414
SMC1A	10	0.0021061	0.00036342	0.00299	195	7	-0.58595	0.71195	0.76718	1.0	1188	2	-0.58595
HIRA	20	0.0021757	0.00020462	0.001746	196	12	-0.27787	0.81213	0.85488	1.0	1271	3	-0.27787
SLC38A2	10	0.0021892	0.00038175	0.003125	197	8	-0.36764	0.96681	0.95204	1.0	1427	1	-0.36764
EEF2	20	0.002258	0.00022294	0.001863	198	10	-0.17331	0.96537	0.9763	1.0	1426	2	-0.17331
KANSL1	10	0.002262	0.00040618	0.003309	199	6	-0.44328	0.88844	0.90372	1.0	1352	1	-0.44328
IWS1	10	0.0024411	0.00051001	0.004113	200	8	-0.37825	0.99462	0.99451	1.0	1515	0	-0.37825
SEMA5A	10	0.0024458	0.00051001	0.004113	201	4	-0.10282	0.59983	0.62724	0.967419	1051	2	-0.10282
OGFOD2	10	0.0024989	0.00053445	0.004268	202	8	-0.30725	0.22757	0.24391	0.654236	594	2	-0.30725
MRPL11	10	0.0025171	0.00053445	0.004268	203	8	-0.49083	0.99293	0.99268	1.0	1501	0	-0.49083
MBD3	10	0.0027986	0.0005772	0.004586	204	8	-0.36552	0.99979	0.99986	1.0	1565	0	-0.36552
TTC4	10	0.0028019	0.00058331	0.004612	205	6	-0.41211	0.69118	0.74821	1.0	1159	2	-0.41211
VPS33B	10	0.0028419	0.00061385	0.00483	206	6	-0.38833	0.57464	0.6093	0.967419	1015	2	-0.38833
LY6K	10	0.0028496	0.0006505	0.005094	207	8	-0.30968	0.99709	0.9968	1.0	1536	0	-0.30968
TRMT10C	10	0.0028699	0.0006566	0.005117	208	7	-0.42977	0.99568	0.99566	1.0	1525	0	-0.42977
SPAG7	10	0.0029837	0.00069936	0.005424	209	6	-0.39464	0.97666	0.96755	1.0	1445	1	-0.39464
ECSIT	10	0.002992	0.00070547	0.005446	210	7	-0.33735	0.99203	0.99201	1.0	1497	0	-0.33735
ACTR8	10	0.003233	0.00085206	0.006515	211	7	-0.40139	0.84606	0.85109	1.0	1308	2	-0.40139
NDUFA8	10	0.0032892	0.00087649	0.006624	212	7	-0.47314	0.98976	0.98774	1.0	1489	0	-0.47314
SUDS3	10	0.0033155	0.0008826	0.006624	213	5	-0.11823	0.83726	0.84454	1.0	1298	2	-0.11823
ZNF526	10	0.0034258	0.00094979	0.007095	214	7	-0.4113	0.99676	0.9965	1.0	1533	0	-0.4113
UBR4	10	0.0037777	0.00096811	0.007199	215	7	-0.60232	0.93569	0.93575	1.0	1391	1	-0.60232
LOC730183	10	0.0039869	0.0010048	0.007437	216	6	-0.29228	0.52444	0.55658	0.923473	974	2	-0.29228
MRPS9	10	0.0041636	0.0010353	0.007594	217	7	-0.46146	0.7595	0.78963	1.0	1228	1	-0.46146
HSD17B10	10	0.0041733	0.0010353	0.007594	218	7	-0.34905	0.9001	0.91776	1.0	1364	1	-0.34905
C14orf169	10	0.0046714	0.0010719	0.007827	219	7	-0.34011	0.26346	0.2604	0.654236	640	2	-0.34011
SENP2	10	0.0048462	0.0011636	0.008359	220	7	-0.35117	0.70975	0.76603	1.0	1185	1	-0.35117
RAVER1	20	0.0049908	0.00074822	0.005748	221	12	-0.22996	0.37303	0.3673	0.783904	772	4	-0.22996
