id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
INO80	10	2.8494e-05	6.4133e-05	0.002166	49	9	-0.6898	0.9841	0.96797	1.0	1534	1	-0.6898
CEBPA	10	2.9882e-05	7.0241e-05	0.002277	50	8	-0.714	0.99993	0.99991	1.0	1603	0	-0.714
FZR1	10	3.1725e-05	7.0241e-05	0.002277	51	8	-0.73798	0.97543	0.95497	1.0	1518	1	-0.73798
SAP130	10	3.6527e-05	7.6349e-05	0.00238	52	8	-0.83006	0.84588	0.83975	0.95846	1414	2	-0.83006
RPP21	10	4.4316e-05	0.00010078	0.003082	53	7	-0.59797	0.13116	0.15124	0.458117	506	1	-0.59797
WNK1	10	5.0874e-05	0.00010689	0.003209	54	9	-0.81609	0.99078	0.98013	1.0	1553	0	-0.81609
AMIGO3	20	5.8379e-05	0.00035121	0.009037	55	8	0.027785	0.67696	0.72197	0.907922	1279	6	0.027785
CEBPD	10	6.0605e-05	0.00014354	0.004155	56	9	-0.62142	0.99989	0.99981	1.0	1602	0	-0.62142
EIF5A	10	6.1261e-05	0.00014354	0.004155	57	7	-0.69492	0.53864	0.57637	0.811731	1149	2	-0.69492
NCBP1	10	6.7246e-05	0.00014964	0.004256	58	9	-0.70083	0.97713	0.95637	1.0	1521	1	-0.70083
AHCYL1	20	8.2768e-05	0.0004245	0.010752	59	11	-0.54141	0.35552	0.38899	0.699278	894	6	-0.54141
GPS2	10	8.7813e-05	0.00021683	0.006023	60	7	-0.62248	0.99127	0.98137	1.0	1556	0	-0.62248
VTI1A	10	9.3843e-05	0.00022294	0.006023	61	9	-0.49657	0.050782	0.054761	0.293932	308	1	-0.49657
PIGK	10	9.4503e-05	0.00022294	0.006023	62	7	-0.54357	0.98437	0.96923	1.0	1535	1	-0.54357
FBXO11	10	9.7195e-05	0.00023516	0.006249	63	8	-0.66904	0.78511	0.79391	0.936627	1376	1	-0.66904
CPSF1	10	0.00011103	0.00029624	0.007745	64	9	-0.50812	0.99291	0.98514	1.0	1562	0	-0.50812
BRD2	20	0.0001503	0.00058331	0.014326	65	12	-0.25031	0.95888	0.96408	1.0	1505	2	-0.25031
EEF1G	10	0.00015909	0.00047947	0.011957	66	6	-0.6041	0.83395	0.83243	0.95846	1403	2	-0.6041
DHDDS	10	0.00019016	0.00061996	0.014999	67	7	-0.74587	0.51453	0.55403	0.799837	1115	3	-0.74587
DAD1	10	0.00019999	0.00063217	0.01507	68	5	-0.54812	0.53716	0.57637	0.811731	1147	4	-0.54812
FAM103A1	10	0.00021624	0.00068104	0.015999	69	6	-0.80759	0.70118	0.72937	0.910545	1291	3	-0.80759
PRR14L	10	0.00027485	0.0007299	0.016902	70	8	-0.57368	0.96081	0.93963	1.0	1508	1	-0.57368
SCAF4	10	0.00029368	0.00079709	0.018198	71	8	-0.66392	0.92383	0.91591	1.0	1477	1	-0.66392
DNAJC24	10	0.00031007	0.00090092	0.020283	72	7	-0.62322	0.99092	0.98084	1.0	1554	0	-0.62322
SMNDC1	10	0.00036853	0.0010414	0.023125	73	9	-1.0015	0.96808	0.94735	1.0	1514	1	-1.0015
INO80C	10	0.00037242	0.0010658	0.023348	74	8	-0.56313	0.99806	0.99647	1.0	1584	0	-0.56313
CUL1	10	0.00043013	0.0012735	0.027525	75	9	-0.82559	0.57319	0.6046	0.826353	1189	1	-0.82559
ING1	20	0.00051816	0.0020981	0.041988	76	14	-0.37087	0.9951	0.994	1.0	1572	2	-0.37087
L3MBTL3	10	0.00052262	0.0014262	0.030419	77	8	-0.52042	0.60661	0.63143	0.841735	1217	2	-0.52042
LOC730183	10	0.00061962	0.0017499	0.036494	78	6	-0.46954	0.57132	0.60459	0.826353	1186	2	-0.46954
ZFC3H1	10	0.00063442	0.001756	0.036494	79	8	-0.44972	0.22679	0.2451	0.574136	688	1	-0.44972
PRRC2A	10	0.00066903	0.0019026	0.03904	80	6	-0.62982	0.081508	0.081844	0.33844	393	3	-0.62982
ZNF367	10	0.00067476	0.0019454	0.039418	81	9	-0.47307	0.99891	0.99787	1.0	1592	0	-0.47307
CHUK	10	0.00072628	0.0022447	0.044373	82	8	-0.49592	0.7904	0.79902	0.939922	1379	2	-0.49592
INO80B	10	0.00077543	0.0023119	0.045151	83	7	-0.70838	0.7663	0.77087	0.916786	1364	2	-0.70838
WDR33	10	0.00089419	0.0026906	0.051921	84	7	-0.66167	0.0029897	0.0016705	0.024934	110	1	-0.66167
TBK1	10	0.00091514	0.0027883	0.053174	85	7	-0.58939	0.57998	0.61229	0.830569	1197	2	-0.58939
MAP4K5	10	0.00096093	0.0028677	0.054052	86	8	-0.38802	0.9532	0.93643	1.0	1501	1	-0.38802
RGS7	10	0.0010323	0.0029165	0.054342	87	4	-0.10504	0.22246	0.24159	0.571706	679	3	-0.10504
ATP2A2	10	0.0010869	0.0030082	0.055412	88	7	-0.3757	0.81759	0.81601	0.948901	1394	1	-0.3757
EXOSC6	10	0.0011474	0.0032403	0.059017	89	8	-0.63034	0.99716	0.99433	1.0	1579	0	-0.63034
CARS	10	0.0011699	0.003283	0.059131	90	8	-0.52036	0.096999	0.11409	0.411883	423	1	-0.52036
HNRNPDL	10	0.0011878	0.0033319	0.059352	91	8	-0.47245	0.099974	0.11546	0.411883	429	1	-0.47245
TNPO1	10	0.0013106	0.0036495	0.064303	92	6	-0.55466	0.99035	0.97761	1.0	1551	1	-0.55466
RELA	10	0.001504	0.0042114	0.073406	93	8	-0.36479	0.99695	0.99363	1.0	1578	0	-0.36479
JKAMP	10	0.0015347	0.0043519	0.075047	94	6	-0.39461	0.75515	0.76656	0.915029	1353	2	-0.39461
KIDINS220	10	0.0016542	0.0047611	0.08124	95	8	-0.40597	0.90722	0.90145	1.0	1458	1	-0.40597
ZC3H18	10	0.0017035	0.0053048	0.089573	96	6	-0.28937	0.91361	0.91056	1.0	1466	1	-0.28937
RAB34	10	0.0018869	0.005659	0.093605	97	6	-0.5248	0.57601	0.60949	0.828849	1194	3	-0.5248
NARR	10	0.0018869	0.005659	0.093605	98	6	-0.5248	0.57601	0.60949	0.828849	1193	3	-0.5248
GNAL	20	0.0019069	0.0068806	0.106223	99	12	-0.35071	0.56573	0.60773	0.828849	1181	6	-0.35071
TAB1	10	0.0021502	0.0060988	0.09986	100	8	-0.60628	0.94646	0.93346	1.0	1497	1	-0.60628
TP53BP1	20	0.0022609	0.0079434	0.121425	101	13	-0.42486	0.91124	0.92763	1.0	1463	3	-0.42486
RBM5	10	0.002277	0.0061782	0.100149	102	7	-0.58285	0.6568	0.67536	0.867486	1256	2	-0.58285
SLC35B1	10	0.0024788	0.006337	0.101706	103	6	-0.58746	0.73559	0.75334	0.915029	1330	2	-0.58746
RBM42	10	0.0025243	0.0064103	0.101873	104	8	-0.57096	0.99432	0.98762	1.0	1570	0	-0.57096
SBNO1	10	0.0025973	0.0065508	0.103095	105	6	-0.61628	0.54748	0.58751	0.818883	1161	1	-0.61628
PRPF3	10	0.00268	0.006618	0.103151	106	8	-0.63716	0.99977	0.99961	1.0	1601	0	-0.63716
MPHOSPH8	20	0.0030345	0.0096109	0.137869	107	13	-0.3839	0.92914	0.93858	1.0	1480	2	-0.3839
MIDN	20	0.0030561	0.0096109	0.137869	108	13	-0.37456	0.99999	0.99997	1.0	1607	0	-0.37456
ICT1	10	0.0030745	0.00809	0.121425	109	7	-0.48594	0.84333	0.8376	0.95846	1412	2	-0.48594
PCNP	10	0.0031253	0.00809	0.121425	110	6	-0.49929	0.69616	0.72137	0.907882	1288	3	-0.49929
SPAG7	10	0.003242	0.0083099	0.123581	111	8	-0.41916	0.98384	0.96727	1.0	1532	1	-0.41916
APOBEC3C	10	0.0034188	0.0088107	0.128668	112	6	-0.49947	0.16322	0.16492	0.462529	574	4	-0.49947
APOBEC3D	10	0.0034188	0.0088107	0.128668	113	6	-0.49947	0.16322	0.16492	0.462529	573	4	-0.49947
IPO8	10	0.003866	0.0097819	0.137882	114	7	-0.47725	0.50595	0.5509	0.799837	1100	3	-0.47725
KMT2C	10	0.0038668	0.0097819	0.137882	115	6	-0.39683	0.87947	0.86684	0.979877	1438	1	-0.39683
SLC25A5	10	0.0042936	0.010112	0.141302	116	7	-0.52251	0.60188	0.62884	0.841735	1211	2	-0.52251
IFI44	10	0.0044021	0.010368	0.143649	117	8	-0.33191	0.68753	0.70779	0.895645	1284	2	-0.33191
C14orf169	10	0.0044517	0.010625	0.145956	118	8	-0.33826	0.97302	0.95114	1.0	1517	1	-0.33826
SNX24	10	0.0045497	0.01184	0.161286	119	7	-0.54267	0.13666	0.15235	0.458117	518	2	-0.54267
PIGV	10	0.0045935	0.011993	0.162005	120	7	-0.4081	0.99331	0.98566	1.0	1566	0	-0.4081
NUDC	10	0.0047698	0.012274	0.163082	121	8	-0.54036	0.98738	0.97296	1.0	1541	1	-0.54036
PRPF39	10	0.0047717	0.012274	0.163082	122	7	-0.73868	0.82963	0.82831	0.958393	1400	2	-0.73868
ALG14	10	0.0048069	0.012408	0.163527	123	8	-0.55226	0.9993	0.99854	1.0	1595	0	-0.55226
FOXP1	39	0.0048162	0.020025	0.23481	124	19	-0.18787	0.72093	0.75984	0.915029	1314	8	-0.18787
ITGBL1	10	0.0050631	0.01316	0.17203	125	7	-0.37165	0.99559	0.99047	1.0	1575	0	-0.37165
ACTR6	10	0.0052308	0.013447	0.174376	126	8	-0.37079	0.98348	0.96726	1.0	1529	1	-0.37079
PABPN1	10	0.0052883	0.013587	0.1748	127	5	-0.37677	0.59711	0.61997	0.833313	1209	2	-0.37677
CCNH	10	0.0056064	0.01468	0.187378	128	8	-0.30826	0.046828	0.053448	0.292063	298	2	-0.30826
ZNF555	10	0.0057719	0.015707	0.198909	129	6	-0.47653	0.73107	0.74861	0.915029	1322	3	-0.47653
MIIP	10	0.0058399	0.015933	0.20019	130	8	-0.42653	0.69265	0.71615	0.903406	1287	2	-0.42653
RNMT	10	0.0058639	0.016055	0.20019	131	7	-0.40044	0.98964	0.97693	1.0	1548	1	-0.40044
ALG13	10	0.0060277	0.016763	0.20743	132	6	-0.27434	0.73904	0.76016	0.915029	1333	1	-0.27434
TRNAU1AP	10	0.0060876	0.016892	0.207433	133	7	-0.44743	0.99798	0.9962	1.0	1583	0	-0.44743
SNAI1	10	0.0062431	0.017142	0.208926	134	5	-0.38448	0.75117	0.76656	0.915029	1348	3	-0.38448
PRB2	10	0.0070232	0.01953	0.23481	135	7	-0.41204	0.76256	0.76866	0.9155	1361	2	-0.41204
SOAT1	10	0.0075057	0.020129	0.23481	136	7	-0.35151	0.9871	0.97296	1.0	1540	1	-0.35151
TXNDC17	10	0.0076018	0.020129	0.23481	137	7	-0.42645	0.97177	0.9505	1.0	1515	1	-0.42645
KAT7	10	0.0076366	0.020135	0.23481	138	5	-0.31816	0.99128	0.98137	1.0	1557	0	-0.31816
LY6K	10	0.0077073	0.020135	0.23481	139	6	-0.44289	0.81887	0.81602	0.948901	1395	2	-0.44289
DMAP1	10	0.0078399	0.020281	0.23483	140	6	-0.43195	0.99646	0.99263	1.0	1576	0	-0.43195
SPESP1	10	0.0082359	0.020959	0.239262	141	7	-0.42969	0.41026	0.43712	0.730494	966	1	-0.42969
NOX5	10	0.0082359	0.020959	0.239262	142	7	-0.42969	0.41026	0.43712	0.730494	965	1	-0.42969
FAM83D	9	0.0085812	0.021363	0.242159	143	6	-0.38259	0.4819	0.51813	0.796196	1064	2	-0.38259
AMBRA1	10	0.0088268	0.022102	0.248797	144	6	-0.29987	0.98828	0.97297	1.0	1544	1	-0.29987
PDE1C	10	0.0089541	0.022486	0.251383	145	2	0.08055	0.34958	0.38588	0.697346	888	4	0.08055
SIN3A	20	0.009116	0.028289	0.301139	146	12	-0.37041	0.43212	0.44616	0.742539	992	2	-0.37041
C11orf49	10	0.0095167	0.025095	0.27492	147	7	-0.73809	0.99851	0.99708	1.0	1588	0	-0.73809
SAMD15	10	0.0095693	0.025101	0.27492	148	7	-0.42989	0.98542	0.96985	1.0	1536	1	-0.42989
UQCR11	10	0.0097392	0.025369	0.275998	149	7	-0.28708	0.79792	0.80684	0.944646	1383	2	-0.28708
ATP5J2-PTCD1	9	0.010219	0.024203	0.268717	150	6	-0.41614	0.99756	0.99592	1.0	1582	0	-0.41614
LOC154872	10	0.010532	0.027391	0.296007	151	5	-0.3786	0.62026	0.63984	0.845292	1227	2	-0.3786
ATF7IP	20	0.010767	0.032131	0.325526	152	10	-0.31057	0.218	0.23071	0.56426	672	4	-0.31057
CDK12	10	0.010858	0.028417	0.301139	153	5	-0.39533	0.22462	0.24331	0.574106	684	2	-0.39533
VPS4B	10	0.010891	0.028423	0.301139	154	6	-0.45933	0.56022	0.59542	0.820734	1177	3	-0.45933
MTHFD1	10	0.010924	0.028888	0.30407	155	5	-0.37541	0.18924	0.20916	0.536494	629	3	-0.37541
METTL14	10	0.011018	0.029566	0.309198	156	7	-0.46897	0.98343	0.96726	1.0	1528	1	-0.46897
CCDC159	10	0.011102	0.02981	0.309755	157	4	-0.12751	0.99125	0.98137	1.0	1555	0	-0.12751
GTF3C1	10	0.011603	0.032094	0.325526	158	3	0.1049	0.43486	0.47483	0.764965	1000	4	0.1049
PFDN6	10	0.01166	0.0321	0.325526	159	7	-0.35182	0.56167	0.59777	0.822356	1178	2	-0.35182
C7orf57	10	0.011734	0.0321	0.325526	160	7	-0.30548	0.99533	0.98977	1.0	1573	0	-0.30548
INO80E	10	0.011905	0.03312	0.333467	161	6	-0.41134	0.72258	0.74418	0.914573	1318	2	-0.41134
CBLN1	10	0.012473	0.033676	0.334551	162	7	-0.4633	0.68895	0.71234	0.899305	1285	3	-0.4633
BTF3	10	0.012477	0.033676	0.334551	163	5	-0.37426	0.90817	0.90146	1.0	1459	2	-0.37426
ATP5J2	10	0.012626	0.033847	0.334551	164	6	-0.28686	0.99743	0.99454	1.0	1581	0	-0.28686
ABCB11	10	0.012698	0.034232	0.334937	165	5	-0.31774	0.13308	0.15175	0.458117	512	4	-0.31774
BROX	10	0.013067	0.034812	0.334937	166	7	-0.26431	0.26228	0.28309	0.600649	761	2	-0.26431
FIGNL2	10	0.013445	0.034818	0.334937	167	5	-0.20325	0.54346	0.58364	0.81699	1157	3	-0.20325
SIRPB1	10	0.013595	0.035606	0.334937	168	7	-0.42005	0.74334	0.76016	0.915029	1341	3	-0.42005
HSPE1-MOB4	10	0.013905	0.036187	0.334937	169	5	-0.20139	0.98326	0.96659	1.0	1527	1	-0.20139
ZFPM1	10	0.01408	0.036193	0.334937	170	5	-0.16648	0.71519	0.73681	0.914526	1307	2	-0.16648
RPGRIP1L	10	0.014414	0.036596	0.334937	171	7	-0.36303	0.84044	0.83354	0.95846	1407	1	-0.36303
NDUFB4	10	0.014435	0.036596	0.334937	172	6	-0.50326	0.46455	0.50449	0.784063	1045	3	-0.50326
RASGEF1B	10	0.01448	0.036596	0.334937	173	7	-0.35245	0.14875	0.15806	0.458117	545	3	-0.35245
ZC3H13	10	0.014673	0.036602	0.334937	174	6	-0.39281	0.72061	0.74089	0.914573	1312	2	-0.39281
NAA25	10	0.014926	0.036602	0.334937	175	6	-0.5212	0.74163	0.76016	0.915029	1339	1	-0.5212
TARDBP	10	0.014938	0.036602	0.334937	176	6	-0.38885	0.049223	0.054052	0.292063	306	3	-0.38885
ATF4	10	0.015253	0.036773	0.334937	177	6	-0.35049	0.99174	0.98288	1.0	1560	0	-0.35049
CEBPE	10	0.015366	0.036779	0.334937	178	6	-0.42542	0.47317	0.51917	0.796196	1054	3	-0.42542
TGFB1I1	10	0.015942	0.038233	0.346124	179	6	-0.50237	0.92904	0.92375	1.0	1479	2	-0.50237
CACNB3	20	0.016305	0.045855	0.387247	180	9	-0.13692	0.25329	0.25689	0.578885	745	6	-0.13692
NISCH	10	0.016768	0.038642	0.346124	181	7	-0.41576	0.6707	0.68584	0.871283	1274	1	-0.41576
KLHL9	10	0.0169	0.038648	0.346124	182	7	-0.31215	0.55759	0.59542	0.820734	1172	3	-0.31215
ING3	10	0.016981	0.039143	0.348629	183	5	-0.1706	0.98408	0.96797	1.0	1533	1	-0.1706
NOS2	10	0.017469	0.041116	0.360316	184	7	-0.28096	0.70171	0.72937	0.910545	1292	2	-0.28096
RBBP5	10	0.017484	0.041116	0.360316	185	6	-0.44074	0.88307	0.86814	0.979988	1439	1	-0.44074
CEACAM21	10	0.01755	0.041122	0.360316	186	6	-0.23298	0.33904	0.37994	0.697346	870	3	-0.23298
BCS1L	10	0.018203	0.043235	0.374782	187	5	-0.3048	0.35106	0.38588	0.697346	890	2	-0.3048
NKTR	10	0.018315	0.043235	0.374782	188	7	-0.27439	0.83749	0.83354	0.95846	1404	2	-0.27439
PKD1L2	10	0.019247	0.044426	0.381214	189	7	-0.33167	0.58395	0.61462	0.832341	1200	2	-0.33167
TULP1	10	0.019401	0.044683	0.381214	190	6	-0.34838	0.59012	0.61589	0.832662	1203	3	-0.34838
VGLL4	10	0.019412	0.044683	0.381214	191	7	-0.31436	0.96591	0.94552	1.0	1511	1	-0.31436
ORC2	10	0.019651	0.045868	0.387247	192	5	-0.40952	0.10649	0.11916	0.411883	453	3	-0.40952
INTS3	10	0.019887	0.046387	0.388275	193	6	-0.42588	0.20877	0.22796	0.56161	656	4	-0.42588
INTU	20	0.020066	0.058853	0.433821	194	11	-0.30528	0.32737	0.34973	0.672172	853	3	-0.30528
GTF3C3	10	0.020328	0.046918	0.388275	195	6	-0.43264	0.70494	0.72938	0.910545	1294	3	-0.43264
NMT1	10	0.020345	0.046918	0.388275	196	4	-0.16	0.004888	0.022474	0.246415	123	4	-0.16
ITGB2	10	0.020886	0.047187	0.388275	197	6	-0.36412	0.99909	0.99827	1.0	1594	0	-0.36412
SAMHD1	10	0.020887	0.047187	0.388275	198	6	-0.37001	0.99958	0.99916	1.0	1598	0	-0.37001
ATM	10	0.021143	0.048622	0.397806	199	6	-0.19742	0.93328	0.92844	1.0	1483	2	-0.19742
TAMM41	10	0.02152	0.048836	0.397806	200	6	-0.55859	0.62519	0.64506	0.850804	1230	2	-0.55859
PRPF31	10	0.022094	0.050137	0.405916	201	5	-0.34978	0.011641	0.025644	0.246415	171	3	-0.34978
ZNF526	10	0.022132	0.050333	0.405916	202	6	-0.2859	0.47759	0.52427	0.798728	1060	3	-0.2859
ZC3H8	10	0.0225	0.051218	0.409038	203	6	-0.63684	0.96501	0.94419	1.0	1509	1	-0.63684
CEBPB	10	0.022758	0.051224	0.409038	204	6	-0.33286	0.41716	0.44884	0.744707	972	2	-0.33286
NFKBIB	10	0.02315	0.051658	0.410479	205	4	0.15656	0.14343	0.15411	0.458117	532	5	0.15656
PLA2G4F	10	0.023287	0.051988	0.411084	206	7	-0.30772	0.80163	0.80778	0.944646	1386	2	-0.30772
GRIP1	10	0.023843	0.053399	0.420191	207	7	-0.3687	0.98764	0.97296	1.0	1543	1	-0.3687
PANK4	10	0.024339	0.055665	0.431423	208	5	-0.24056	0.37657	0.41056	0.714444	925	3	-0.24056
ZNF79	10	0.024787	0.057143	0.431423	209	4	-0.1113	0.22115	0.24158	0.571706	676	3	-0.1113
DOLPP1	10	0.025002	0.057149	0.431423	210	6	-0.38604	0.91111	0.90747	1.0	1462	1	-0.38604
NUFIP2	10	0.025024	0.057149	0.431423	211	4	-0.15192	0.65308	0.67224	0.867486	1254	3	-0.15192
UBQLN3	10	0.025053	0.057149	0.431423	212	7	-0.23904	0.99856	0.99719	1.0	1589	0	-0.23904
RFK	10	0.025354	0.057748	0.431423	213	5	-0.36947	0.86468	0.85447	0.969961	1427	1	-0.36947
FRG1	10	0.025616	0.057754	0.431423	214	5	-0.049956	0.39225	0.41877	0.722925	939	4	-0.049956
APOBEC3A	18	0.025728	0.07449	0.513819	215	8	-0.049074	0.94273	0.9476	1.0	1492	4	-0.049074
HMHA1	10	0.025897	0.057754	0.431423	216	6	-0.41364	0.8956	0.88898	0.99727	1448	2	-0.41364
TTC5	10	0.025949	0.057754	0.431423	217	6	-0.32288	0.4434	0.48276	0.764965	1016	3	-0.32288
LOC100289561	10	0.025972	0.057754	0.431423	218	6	-0.32126	0.66016	0.67537	0.867486	1261	3	-0.32126
PRKRIP1	10	0.025972	0.057754	0.431423	219	6	-0.32126	0.66016	0.67537	0.867486	1262	3	-0.32126
DKC1	10	0.026084	0.058413	0.433821	220	6	-0.29192	0.99411	0.98724	1.0	1569	0	-0.29192
MTF1	10	0.026331	0.058878	0.433821	221	6	-0.24516	0.99304	0.98565	1.0	1563	0	-0.24516
TTC27	10	0.026731	0.060496	0.438021	222	7	-0.40191	0.66708	0.68298	0.871283	1268	2	-0.40191
GPI	10	0.026922	0.060502	0.438021	223	6	-0.53815	0.81179	0.81216	0.946449	1391	2	-0.53815
FOSB	20	0.026937	0.080152	0.54821	224	7	0.074635	0.26307	0.26202	0.579254	763	7	0.074635
HCFC1	10	0.027062	0.060502	0.438021	225	7	-0.23719	0.99328	0.98566	1.0	1565	0	-0.23719
HINT1	10	0.02735	0.060954	0.438021	226	5	-0.26175	0.99186	0.98288	1.0	1561	0	-0.26175
SYT5	10	0.027445	0.061333	0.438021	227	7	-0.29457	0.74611	0.76229	0.915029	1344	1	-0.29457
ZC3HC1	10	0.027493	0.061333	0.438021	228	7	-0.37414	0.72268	0.74418	0.914573	1319	2	-0.37414
FAM199X	10	0.027704	0.061339	0.438021	229	6	-0.34359	0.80321	0.80778	0.944646	1387	2	-0.34359
PRMT5	20	0.028403	0.082436	0.550483	230	11	-0.2616	0.44799	0.45538	0.750176	1022	8	-0.2616
