id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MBTPS2	10	3.7611e-06	3.054e-06	4.3e-05	75	9	-1.0415	0.99995	1.0	1.0	1586	0	-1.0415
NCOA6	10	4.4416e-06	3.054e-06	4.3e-05	76	9	-0.62057	0.99983	0.99998	1.0	1577	0	-0.62057
LTV1	10	4.5701e-06	3.054e-06	4.3e-05	77	9	-1.2945	0.99611	0.99788	1.0	1533	0	-1.2945
VARS2	10	4.8888e-06	3.054e-06	4.3e-05	78	9	-0.70358	0.9931	0.99592	1.0	1520	0	-0.70358
AHCYL1	20	5.1683e-06	3.054e-06	4.3e-05	79	14	-0.69703	0.79802	0.96363	1.0	1334	5	-0.69703
ATIC	10	6.058e-06	3.054e-06	4.3e-05	80	8	-1.4787	0.9721	0.98347	1.0	1466	1	-1.4787
GNL2	10	6.6368e-06	3.054e-06	4.3e-05	81	10	-1.1201	0.99999	1.0	1.0	1598	0	-1.1201
NVL	10	6.6782e-06	3.054e-06	4.3e-05	82	9	-0.81141	0.99834	0.99918	1.0	1553	0	-0.81141
FCF1	10	6.8926e-06	3.054e-06	4.3e-05	83	9	-2.1291	0.99996	1.0	1.0	1589	0	-2.1291
WDR33	10	8.5483e-06	3.054e-06	4.3e-05	84	10	-1.2164	0.99999	1.0	1.0	1597	0	-1.2164
NDUFB2	10	8.6567e-06	3.054e-06	4.3e-05	85	9	-0.63023	0.97482	0.98407	1.0	1471	1	-0.63023
PRRC2A	10	9.046e-06	3.054e-06	4.3e-05	86	8	-0.86851	0.97759	0.98619	1.0	1477	1	-0.86851
MSL1	10	1.0818e-05	3.054e-06	4.3e-05	87	7	-0.85072	0.012175	0.039063	0.392831	162	3	-0.85072
CPSF1	10	1.321e-05	3.054e-06	4.3e-05	88	8	-1.0252	0.72064	0.88984	1.0	1261	1	-1.0252
MTA2	10	1.3871e-05	3.054e-06	4.3e-05	89	8	-0.95745	0.99879	0.99948	1.0	1560	0	-0.95745
RRP12	10	1.3986e-05	3.054e-06	4.3e-05	90	8	-1.0878	0.99326	0.99611	1.0	1522	0	-1.0878
NDUFC2-KCTD14	10	1.5983e-05	3.054e-06	4.3e-05	91	10	-0.49726	0.99998	1.0	1.0	1592	0	-0.49726
POP5	10	1.6467e-05	3.054e-06	4.3e-05	92	7	-1.1352	0.79656	0.92462	1.0	1333	1	-1.1352
WDR55	10	1.9996e-05	3.054e-06	4.3e-05	93	8	-0.98475	0.65397	0.85311	1.0	1203	1	-0.98475
CCNH	10	2.0384e-05	3.054e-06	4.3e-05	94	7	-0.84785	0.62329	0.83321	1.0	1181	1	-0.84785
EXOSC4	10	2.045e-05	3.054e-06	4.3e-05	95	8	-1.0586	0.98937	0.99308	1.0	1504	0	-1.0586
WDR3	10	2.127e-05	3.054e-06	4.3e-05	96	8	-1.3749	0.19506	0.41069	1.0	635	1	-1.3749
NDUFS8	10	2.2435e-05	3.054e-06	4.3e-05	97	8	-0.86101	0.89549	0.95961	1.0	1404	1	-0.86101
UTP3	10	2.4018e-05	3.054e-06	4.3e-05	98	9	-0.83347	0.9992	0.99975	1.0	1565	0	-0.83347
UBR4	10	2.5659e-05	3.054e-06	4.3e-05	99	7	-0.83106	0.97687	0.98618	1.0	1474	1	-0.83106
TRRAP	10	2.5755e-05	3.054e-06	4.3e-05	100	7	-0.81695	0.99832	0.99918	1.0	1552	0	-0.81695
NDUFA9	10	2.6647e-05	3.054e-06	4.3e-05	101	8	-0.74675	0.9981	0.99903	1.0	1549	0	-0.74675
PAN2	10	3.0343e-05	3.054e-06	4.3e-05	102	9	-0.63971	0.99976	0.99996	1.0	1573	0	-0.63971
ZNHIT6	10	3.2426e-05	3.054e-06	4.3e-05	103	10	-0.65872	0.99997	1.0	1.0	1591	0	-0.65872
EIF4G1	10	3.841e-05	3.054e-06	4.3e-05	104	8	-0.62307	0.99988	0.99999	1.0	1580	0	-0.62307
HSCB	10	4.165e-05	3.054e-06	4.3e-05	105	8	-0.52106	0.0073211	0.024478	0.289694	137	1	-0.52106
YTHDF2	10	4.8903e-05	3.054e-06	4.3e-05	106	8	-0.62788	0.52666	0.77937	1.0	1105	1	-0.62788
ARID1A	10	5.0394e-05	3.054e-06	4.3e-05	107	7	-0.69352	0.55658	0.80214	1.0	1134	2	-0.69352
EXOSC6	10	5.4686e-05	3.054e-06	4.3e-05	108	7	-1.1826	0.27821	0.53989	1.0	789	3	-1.1826
NFU1	10	5.4708e-05	3.054e-06	4.3e-05	109	9	-0.53289	0.99872	0.99947	1.0	1558	0	-0.53289
RTCB	10	5.7317e-05	3.054e-06	4.3e-05	110	8	-0.61979	0.49787	0.76005	1.0	1079	2	-0.61979
CINP	10	5.7991e-05	3.054e-06	4.3e-05	111	9	-0.63992	0.99944	0.9998	1.0	1566	0	-0.63992
SMC1A	10	6.7375e-05	3.054e-06	4.3e-05	112	8	-0.99682	0.99362	0.9963	1.0	1523	0	-0.99682
ZMYM6	10	7.3902e-05	3.054e-06	4.3e-05	113	9	-0.61835	0.99968	0.9999	1.0	1570	0	-0.61835
SMARCC1	10	7.7723e-05	3.054e-06	4.3e-05	114	9	-0.33564	0.99753	0.99863	1.0	1543	0	-0.33564
TAF6L	10	7.8361e-05	3.054e-06	4.3e-05	115	9	-0.61587	0.99995	1.0	1.0	1587	0	-0.61587
RRS1	10	8.3405e-05	9.1619e-06	0.000121	116	9	-0.64717	0.99982	0.99998	1.0	1576	0	-0.64717
BYSL	10	8.5547e-05	9.1619e-06	0.000121	117	7	-0.61364	0.97341	0.98382	1.0	1469	1	-0.61364
TTI1	10	8.5753e-05	9.1619e-06	0.000121	118	6	-0.58955	0.37184	0.62859	1.0	927	2	-0.58955
HK2	10	8.6551e-05	9.1619e-06	0.000121	119	7	-0.74211	0.94177	0.97578	1.0	1443	1	-0.74211
SUPT20H	10	8.8415e-05	9.1619e-06	0.000121	120	9	-0.56855	0.99794	0.99893	1.0	1548	0	-0.56855
FDFT1	20	8.92e-05	2.1378e-05	0.000271	121	14	-0.49328	0.27216	0.59654	1.0	784	6	-0.49328
PES1	10	9.1955e-05	9.1619e-06	0.000121	122	6	-0.78653	0.36084	0.61559	1.0	912	2	-0.78653
KIAA0020	20	9.946e-05	2.7486e-05	0.000343	123	12	-0.50459	0.071354	0.23161	0.883338	377	6	-0.50459
RPS27	10	0.00010598	9.1619e-06	0.000121	124	8	-1.5651	0.99085	0.99476	1.0	1512	0	-1.5651
NOP14	10	0.00010843	9.1619e-06	0.000121	125	8	-0.69116	0.83143	0.93439	1.0	1353	1	-0.69116
SUPT7L	10	0.00011453	1.527e-05	0.000196	126	8	-0.63897	0.23487	0.48061	1.0	704	2	-0.63897
INTS3	10	0.00011697	1.527e-05	0.000196	127	8	-0.86377	0.35829	0.61396	1.0	909	1	-0.86377
DKC1	10	0.00012521	1.527e-05	0.000196	128	7	-0.71915	0.06161	0.1617	0.761988	346	1	-0.71915
ARL1	10	0.00013333	2.7486e-05	0.000343	129	6	-0.59417	0.98553	0.98948	1.0	1493	1	-0.59417
PDCD11	10	0.00013763	3.3594e-05	0.000416	130	8	-1.6366	0.99817	0.9991	1.0	1551	0	-1.6366
NDUFC2	8	0.00014552	2.1378e-05	0.000271	131	8	-0.42696	0.99985	0.99998	1.0	1578	0	-0.42696
NOP58	10	0.00015759	3.9702e-05	0.000488	132	8	-1.186	0.9461	0.97691	1.0	1446	1	-1.186
SUPT5H	10	0.00017113	4.581e-05	0.000554	133	8	-1.2295	0.99995	1.0	1.0	1585	0	-1.2295
MPHOSPH10	10	0.0001838	4.581e-05	0.000554	134	7	-0.61681	0.099033	0.25247	0.907455	452	2	-0.61681
EXOC2	10	0.00020688	5.1918e-05	0.000623	135	9	-0.40982	0.88049	0.95479	1.0	1391	1	-0.40982
TADA1	10	0.00022055	6.4133e-05	0.000764	136	9	-0.66774	0.99681	0.99808	1.0	1538	0	-0.66774
TAF4	10	0.00024031	7.0241e-05	0.000808	137	7	-0.58944	0.71215	0.88316	1.0	1252	2	-0.58944
TFAM	10	0.00024507	7.0241e-05	0.000808	138	7	-0.89156	0.52915	0.78461	1.0	1107	2	-0.89156
PBRM1	10	0.00025334	7.6349e-05	0.000865	139	8	-0.60785	0.1847	0.40118	1.0	617	1	-0.60785
SURF6	10	0.00027726	7.6349e-05	0.000865	140	7	-0.78404	0.57658	0.80863	1.0	1143	2	-0.78404
BRD2	20	0.00029553	7.0241e-05	0.000808	141	13	-0.23873	0.66902	0.91679	1.0	1208	4	-0.23873
PTPLB	10	0.00030215	9.4673e-05	0.001066	142	8	-0.68713	0.016472	0.052037	0.456213	183	1	-0.68713
DHX30	20	0.00030467	7.0241e-05	0.000808	143	11	-0.24051	0.85447	0.97583	1.0	1370	4	-0.24051
RPP40	10	0.0003071	0.00010078	0.001127	144	8	-0.63923	0.97977	0.98697	1.0	1482	1	-0.63923
NDUFS5	20	0.00033192	7.0241e-05	0.000808	145	13	-0.44362	0.69184	0.92723	1.0	1237	5	-0.44362
MTHFD1	10	0.00033346	0.00010689	0.001187	146	9	-0.58529	0.9999	0.99999	1.0	1581	0	-0.58529
EPC1	10	0.00033992	0.000113	0.001238	147	9	-0.48835	0.99899	0.99967	1.0	1562	0	-0.48835
SF3B3	10	0.00034248	0.000113	0.001238	148	8	-0.97322	0.84434	0.93975	1.0	1364	1	-0.97322
TMA16	10	0.00036751	0.00011911	0.001296	149	8	-0.65188	0.97181	0.98293	1.0	1464	1	-0.65188
TADA3	10	0.0003867	0.00012521	0.001335	150	9	-0.4724	0.99839	0.99922	1.0	1554	0	-0.4724
TAF7	10	0.00040189	0.00012521	0.001335	151	4	-0.045871	0.33058	0.58774	1.0	862	4	-0.045871
CHEK2	10	0.00049161	0.00013743	0.001447	152	9	-0.46263	0.99979	0.99997	1.0	1575	0	-0.46263
KRR1	10	0.00050091	0.00014354	0.001501	153	7	-0.89577	0.99783	0.9987	1.0	1547	0	-0.89577
TADA2B	10	0.00054771	0.00014964	0.001555	154	9	-0.46846	0.97788	0.98643	1.0	1478	1	-0.46846
WDR46	10	0.00057062	0.00015575	0.001608	155	9	-0.40653	0.99976	0.99996	1.0	1574	0	-0.40653
DENR	10	0.0006132	0.00016186	0.00165	156	8	-0.56859	0.50716	0.76942	1.0	1092	1	-0.56859
RRAGC	10	0.00063263	0.00016186	0.00165	157	7	-0.44422	0.62239	0.83321	1.0	1180	2	-0.44422
GTF2H4	10	0.00067519	0.00017408	0.001764	158	9	-0.46912	0.79408	0.92326	1.0	1330	1	-0.46912
ZNF574	20	0.00068938	0.00012521	0.001335	159	11	-0.27776	0.92991	0.99116	1.0	1434	4	-0.27776
MYEOV2	10	0.00072451	0.0001924	0.001902	160	7	-0.51703	0.59334	0.81743	1.0	1152	1	-0.51703
STAG2	20	0.00072637	0.00013132	0.001391	161	14	-0.35463	0.924	0.99018	1.0	1432	4	-0.35463
MRPL11	10	0.00080355	0.0001924	0.001902	162	8	-0.52512	0.97458	0.98407	1.0	1470	1	-0.52512
ECSIT	10	0.00081616	0.0001924	0.001902	163	8	-0.64731	0.99974	0.99995	1.0	1572	0	-0.64731
GNL3L	10	0.00081748	0.0001924	0.001902	164	8	-0.66885	0.98931	0.99308	1.0	1503	0	-0.66885
DDX52	10	0.00083626	0.00019851	0.001927	165	7	-0.66105	0.91589	0.96803	1.0	1418	1	-0.66105
RRP9	10	0.00085503	0.00019851	0.001927	166	7	-0.89364	0.64228	0.84503	1.0	1197	2	-0.89364
TTC27	10	0.00088661	0.00019851	0.001927	167	7	-0.66274	0.94489	0.9769	1.0	1444	1	-0.66274
ATRIP	10	0.0009066	0.00020462	0.001974	168	5	-0.15377	0.88667	0.9564	1.0	1397	2	-0.15377
PGD	10	0.0010351	0.00022905	0.002184	169	7	-0.49948	0.99873	0.99947	1.0	1559	0	-0.49948
SRFBP1	10	0.0010435	0.00022905	0.002184	170	6	-0.91632	0.73221	0.89693	1.0	1273	3	-0.91632
NOSTRIN	10	0.0012054	0.0002657	0.002519	171	8	-0.48833	0.78588	0.92056	1.0	1319	2	-0.48833
NLE1	10	0.0012636	0.0002718	0.002562	172	8	-0.8388	0.90132	0.96075	1.0	1408	2	-0.8388
GAR1	10	0.0014915	0.00032678	0.003062	173	8	-0.62929	0.33887	0.59247	1.0	879	1	-0.62929
CEBPZ	10	0.0015505	0.00035121	0.003235	174	8	-0.50404	0.82038	0.93221	1.0	1346	1	-0.50404
FXN	10	0.0015514	0.00035121	0.003235	175	7	-0.42421	0.066224	0.16932	0.777727	361	2	-0.42421
POLR1E	10	0.001574	0.00035732	0.003254	176	7	-0.50869	0.9961	0.99788	1.0	1532	0	-0.50869
CNOT10	10	0.00158	0.00035732	0.003254	177	7	-0.46353	0.66151	0.85656	1.0	1206	2	-0.46353
DPF2	20	0.0016027	0.0003451	0.003215	178	8	-0.20931	0.34921	0.67369	1.0	894	4	-0.20931
CC2D2A	10	0.0017839	0.00046115	0.004176	179	8	-0.27866	0.87236	0.9517	1.0	1386	2	-0.27866
TEX10	10	0.0019194	0.00054055	0.004868	180	8	-0.85999	0.39974	0.67083	1.0	960	1	-0.85999
DDX56	10	0.0021635	0.00061996	0.005552	181	7	-0.60587	0.99768	0.99863	1.0	1545	0	-0.60587
EXOC4	10	0.0022324	0.00066271	0.005903	182	7	-0.45617	0.19074	0.40663	1.0	628	2	-0.45617
HNRNPA2B1	10	0.0024353	0.00074822	0.006628	183	8	-0.43849	0.99719	0.9984	1.0	1539	0	-0.43849
INO80B	10	0.0024609	0.00077266	0.006807	184	6	-0.56175	0.59316	0.81743	1.0	1151	3	-0.56175
IWS1	10	0.002597	0.00077876	0.006824	185	7	-0.50045	0.84015	0.93853	1.0	1359	2	-0.50045
TAF8	10	0.0027418	0.00085817	0.007479	186	6	-0.19565	0.69722	0.87524	1.0	1244	3	-0.19565
DDX24	10	0.002986	0.0010964	0.009504	187	8	-0.47038	0.9719	0.98293	1.0	1465	1	-0.47038
ZC3H18	10	0.0033421	0.0011147	0.00956	188	5	-0.19507	0.3898	0.66359	1.0	950	3	-0.19507
TRIM45	10	0.0033487	0.0011147	0.00956	189	6	-0.4236	0.53378	0.78644	1.0	1111	3	-0.4236
MDN1	10	0.0034719	0.0011391	0.009719	190	6	-0.47099	0.98875	0.99175	1.0	1501	0	-0.47099
NDUFB5	10	0.0035034	0.0011452	0.00972	191	7	-0.4069	0.062209	0.1617	0.761988	351	3	-0.4069
TRIM24	10	0.0039312	0.0013407	0.011319	192	7	-0.32399	0.59237	0.8163	1.0	1150	2	-0.32399
RPF2	10	0.0040088	0.0013712	0.011517	193	6	-0.58598	0.99544	0.99732	1.0	1530	0	-0.58598
NMD3	10	0.0041138	0.0014445	0.011997	194	7	-0.50443	0.9903	0.99377	1.0	1509	0	-0.50443
MAK16	10	0.0041638	0.0014445	0.011997	195	8	-0.59479	0.72133	0.88985	1.0	1262	1	-0.59479
AATF	10	0.0042813	0.0014506	0.011997	196	6	-0.53834	0.69382	0.87241	1.0	1238	3	-0.53834
NOP2	10	0.0044896	0.0015117	0.012439	197	8	-0.88833	0.99666	0.99794	1.0	1536	0	-0.88833
SKA3	10	0.0047045	0.0015728	0.012876	198	8	-0.46085	0.99313	0.99611	1.0	1521	0	-0.46085
UTP20	10	0.0048678	0.0017255	0.013985	199	6	-0.38441	0.5875	0.81233	1.0	1148	3	-0.38441
TRPM7	10	0.0049309	0.0017255	0.013985	200	5	-0.31111	0.27987	0.54275	1.0	793	2	-0.31111
NUFIP1	10	0.0051527	0.001811	0.014605	201	4	-0.12584	0.43767	0.70682	1.0	1008	3	-0.12584
CARF	10	0.0053753	0.0018904	0.01517	202	5	-0.23969	0.72621	0.89381	1.0	1264	3	-0.23969
TXNDC17	10	0.0054897	0.0019148	0.01529	203	8	-0.28645	0.98457	0.98856	1.0	1492	1	-0.28645
PZP	10	0.0056155	0.0019637	0.015604	204	8	-0.28984	0.99268	0.99575	1.0	1517	0	-0.28984
UBA6	10	0.0059651	0.0020614	0.016269	205	7	-0.38739	0.83881	0.93798	1.0	1357	2	-0.38739
WT1	10	0.0060151	0.0020675	0.016269	206	7	-0.34825	0.9875	0.99049	1.0	1498	1	-0.34825
GARS	10	0.0073211	0.0022996	0.018008	207	4	-0.062703	0.86517	0.94705	1.0	1378	2	-0.062703
NOL10	10	0.0074564	0.0023119	0.018017	208	5	-0.34064	0.30099	0.55362	1.0	819	3	-0.34064
HMBOX1	10	0.0078615	0.0024951	0.01926	209	4	0.02888	0.67685	0.86509	1.0	1219	3	0.02888
GTF2E1	10	0.0078644	0.0024951	0.01926	210	7	-0.35235	0.6847	0.8702	1.0	1226	1	-0.35235
DLAT	10	0.0084016	0.0026417	0.020056	211	5	-0.20284	0.052925	0.13666	0.726327	307	3	-0.20284
WDR12	10	0.0084313	0.0026417	0.020056	212	6	-0.52773	0.81467	0.92916	1.0	1345	2	-0.52773
DDX10	10	0.0088294	0.0026478	0.020056	213	5	-0.23485	0.79064	0.92185	1.0	1326	2	-0.23485
TOR1AIP2	10	0.0089719	0.0026478	0.020056	214	7	-0.4345	0.64465	0.84754	1.0	1198	2	-0.4345
TMEM208	10	0.0090731	0.0026906	0.020286	215	7	-0.29613	0.60174	0.81857	1.0	1158	2	-0.29613
VEZF1	10	0.0091136	0.0027333	0.020418	216	7	-0.28472	0.4656	0.73371	1.0	1039	3	-0.28472
PBX2	10	0.0091848	0.0027333	0.020418	217	7	-0.39227	0.68796	0.87021	1.0	1230	1	-0.39227
SDAD1	10	0.0098945	0.0031181	0.02308	218	7	-0.73878	0.73072	0.89534	1.0	1271	3	-0.73878
ZC3H13	10	0.010024	0.0031181	0.02308	219	6	-0.36457	0.93746	0.97462	1.0	1439	1	-0.36457
NNT	10	0.010218	0.0032647	0.023758	220	7	-0.25872	0.88523	0.95576	1.0	1395	2	-0.25872
BRF1	10	0.010356	0.0032708	0.023758	221	7	-0.43221	0.79888	0.9251	1.0	1335	1	-0.43221
PEX19	10	0.010391	0.0032708	0.023758	222	7	-0.26166	0.77226	0.91739	1.0	1312	2	-0.26166
